"GISJOIN","pct99_00","pct199_00","pct200_00","NHGISCODE","GJOIN1990","GJOIN2012","origGEOID"
"G3400150500204",4.33617539585871,12.4482338611449,87.5517661388551,"G3400150500204","G3400150500204","G3400150500204","34015500204"
"G3400150500205",9.58083832335329,18.8248502994012,81.1751497005988,"G3400150500205","G3400150500205","G3400150500205","34015500205"
"G3400150500300",7.63888888888889,20.8017676767677,79.1982323232323,"G3400150500300","G34001505003","G3400150500300","34015500300"
"G3400150500500",3.57656731757451,13.1963001027749,86.8036998972251,"G3400150500500","G34001505005","G3400150500500","34015500500"
"G3400150500600",3.86445840472111,9.61355415952789,90.3864458404721,"G3400150500600","G34001505006","G3400150500600","34015500600"
"G3400150500701",3.04547350855236,10.805173133083,89.194826866917,"G3400150500701","G3400150500701","G3400150500701","34015500701"
"G3400150500702",3.77022941490308,12.6267117197226,87.3732882802774,"G3400150500702","G3400150500702","G3400150500702","34015500702"
"G3400150500703",5.78330893118594,10.5417276720351,89.4582723279649,"G3400150500703","G3400150500703","G3400150500703","34015500703"
"G3400150500800",2.46007768666379,9.45187742770824,90.5481225722918,"G3400150500800","G34001505008","G3400150500800","34015500800"
"G3400150500900",4.06176569318563,13.3266196710305,86.6733803289695,"G3400150500900","G34001505009","G3400150500900","34015500900"
"G3400150501003",6.21586475942783,16.3068920676203,83.6931079323797,"G3400150501003","G3400150501003","G3400150501003","34015501003"
"G3400150501101",7.24335591453882,17.6393955184992,82.3606044815008,"G3400150501101","G3400150501101","G3400150501101","34015501101"
"G3400150501102",6.282722513089,17.5130890052356,82.4869109947644,"G3400150501102","G3400150501102","G3400150501102","34015501102"
"G3400150501103",7.41452991452991,17.3504273504274,82.6495726495726,"G3400150501103","G3400150501103","G3400150501103","34015501103"
"G3400150501104",5.90809628008753,11.7536730228196,88.2463269771804,"G3400150501104","G3400150501104","G3400150501104","34015501104"
"G3400150501105",5.3713806126731,16.8694922366765,83.1305077633235,"G3400150501105","G3400150501105","G3400150501105","34015501105"
"G3400150501106",3.76642335766423,19.5328467153285,80.4671532846715,"G3400150501106","G3400150501106","G3400150501106","34015501106"
"G3400150501107",4.6242774566474,12.4483897605285,87.5516102394715,"G3400150501107","G3400150501107","G3400150501107","34015501107"
"G3400150501201",3.07059195948085,7.31244064577398,92.687559354226,"G3400150501201","G3400150501201","G3400150501201","34015501201"
"G3400150501202",0.782778864970646,3.13111545988258,96.8688845401174,"G3400150501202","G3400150501202","G3400150501202","34015501202"
"G3400150501203",4.60696803915923,14.5695364238411,85.4304635761589,"G3400150501203","G3400150501203","G3400150501203","34015501203"
"G3400150501204",2.70880361173815,8.52771507399047,91.4722849260095,"G3400150501204","G3400150501204","G3400150501204","34015501204"
"G3400150501205",5.38872891814068,13.2044426162073,86.7955573837927,"G3400150501205","G3400150501205","G3400150501205","34015501205"
"G3400150501206",2.89499509322866,14.3768400392542,85.6231599607458,"G3400150501206","G3400150501206","G3400150501206","34015501206"
"G3400150501208",1.97585071350165,5.92755214050494,94.0724478594951,"G3400150501208","G3400150501208","G3400150501208","34015501208"
"G3400150501209",6.99662095010932,15.6827668455575,84.3172331544425,"G3400150501209","","G3400150501209","34015501209"
"G3400150501210",1.94647201946472,4.89051094890511,95.1094890510949,"G3400150501210","","G3400150501210","34015501210"
"G3400150501211",3.02646720368239,9.06789413118527,90.9321058688147,"G3400150501211","","","34015501211"
"G3400150501301",5.04499590946278,12.4897736569403,87.5102263430597,"G3400150501301","G3400150501301","G3400150501301","34015501301"
"G3400150501302",4.71894517696044,22.0680083275503,77.9319916724497,"G3400150501302","G3400150501302","G3400150501302","34015501302"
"G3400150501303",7.41410488245931,21.9529837251356,78.0470162748644,"G3400150501303","G3400150501303","G3400150501303","34015501303"
"G3400150501401",7.29128691213999,16.855024911897,83.1449750881031,"G3400150501401","G3400150501401","","34015501401"
"G3400150501403",15.5013388872359,27.5215709610235,72.4784290389765,"G3400150501403","G3400150501403","G3400150501403","34015501403"
"G3400150501500",2.94989414255469,22.5546930134086,77.4453069865914,"G3400150501500","G34001505015","G3400150501500","34015501500"
"G3400150501603",4.47078746824725,17.4089754445385,82.5910245554615,"G3400150501603","G3400150501603","G3400150501603","34015501603"
"G3400150501604",10.558583106267,24.6934604904632,75.3065395095368,"G3400150501604","G3400150501604","G3400150501604","34015501604"
"G3400150501605",7.70802919708029,21.9270072992701,78.0729927007299,"G3400150501605","G3400150501605","G3400150501605","34015501605"
"G3400150501606",5.33064663857849,16.6514013555596,83.3485986444404,"G3400150501606","G3400150501606","G3400150501606","34015501606"
"G3400150501607",4.09074005206396,16.1150365687368,83.8849634312632,"G3400150501607","G3400150501607","","34015501607"
"G3400150501701",4.32506259959026,14.2271796039153,85.7728203960847,"G3400150501701","G3400150501701","G3400150501701","34015501701"
"G3400150501702",7.1753986332574,18.7547456340167,81.2452543659833,"G3400150501702","G3400150501702","G3400150501702","34015501702"
"G3400150501703",4.71488521352752,14.5149345840533,85.4850654159467,"G3400150501703","G3400150501703","G3400150501703","34015501703"
"G3400150501704",4.83159117305459,19.349593495935,80.650406504065,"G3400150501704","G3400150501704","G3400150501704","34015501704"
"G3400150501800",6.52173913043478,17.9503105590062,82.0496894409938,"G3400150501800","G34001505018","G3400150501800","34015501800"
"G3400150501900",8.5295807007467,20.2182653647329,79.7817346352671,"G3400150501900","G34001505019","G3400150501900","34015501900"
"G3400150502000",3.1829631325853,9.42294481337303,90.577055186627,"G3400150502000","G34001505020","","34015502000"
"G3400150502100",8.01162308011623,17.3931091739311,82.6068908260689,"G3400150502100","G34001505021","G3400150502100","34015502100"
"G3400150502200",2.90909090909091,11.2727272727273,88.7272727272727,"G3400150502200","G34001505022","G3400150502200","34015502200"
"G3400150502300",9.66796875,22.802734375,77.197265625,"G3400150502300","G34001505023","G3400150502300","34015502300"
"G3400150502400",4.26626826029216,13.7118193891102,86.2881806108898,"G3400150502400","G34001505024","G3400150502400","34015502400"
"G3400210000100",14.7249743764947,49.0946361462248,50.9053638537752,"G3400210000100","G34002100001","G3400210000100","34021100"
"G3400210000200",17.1370381146349,45.5629909805063,54.4370090194937,"G3400210000200","G34002100002","G3400210000200","34021200"
"G3400210000300",8.92807936070543,30.7798291540369,69.2201708459631,"G3400210000300","G34002100003","G3400210000300","34021300"
"G3400210000400",14.8156229543967,38.4246126991054,61.5753873008946,"G3400210000400","G34002100004","G3400210000400","34021400"
"G3400210000500",11.5765638267761,32.5219360317011,67.4780639682989,"G3400210000500","G34002100005","G3400210000500","34021500"
"G3400210000600",6.98539176626826,21.2483399734396,78.7516600265604,"G3400210000600","G34002100006","G3400210000600","34021600"
"G3400210000700",12.2186495176849,39.2282958199357,60.7717041800643,"G3400210000700","G34002100007","G3400210000700","34021700"
"G3400210000800",19.6504688832055,55.6692242114237,44.3307757885763,"G3400210000800","G34002100008","G3400210000800","34021800"
"G3400210000900",38.1920112123336,68.114926419061,31.885073580939,"G3400210000900","G34002100009","G3400210000900","34021900"
"G3400210001000",45.6375838926174,69.7986577181208,30.2013422818792,"G3400210001000","G34002100010","G3400210001000","340211000"
"G3400210001100",23.066424021838,54.3676069153776,45.6323930846224,"G3400210001100","G34002100011","","340211100"
"G3400210001200",13.9935145921676,31.0052382140185,68.9947617859815,"G3400210001200","G34002100012","G3400210001200","340211200"
"G3400210001300",6.15516747781277,23.618665903235,76.381334096765,"G3400210001300","G34002100013","G3400210001300","340211300"
"G3400210001401",26.9665948275862,46.1476293103448,53.8523706896552,"G3400210001401","","G3400210001401","340211401"
"G3400210001402",25.0873786407767,47.7669902912621,52.2330097087379,"G3400210001402","","G3400210001402","340211402"
"G3400210001500",27.4260151410874,46.8685478320716,53.1314521679284,"G3400210001500","G34002100015","G3400210001500","340211500"
"G3400210001600",30.4907481898632,62.107803700724,37.8921962992759,"G3400210001600","G34002100016","G3400210001600","340211600"
"G3400210001700",25.3125,50.3125,49.6875,"G3400210001700","G34002100017","G3400210001700","340211700"
"G3400210001800",21.863897239683,39.4916643891774,60.5083356108226,"G3400210001800","G34002100018","G3400210001800","340211800"
"G3400210002100",25.8024027254797,51.6227362381209,48.3772637618791,"G3400210002100","G34002100021","G3400210002100","340212100"
"G3400210002200",16.9891378139851,40.4955872369314,59.5044127630686,"G3400210002200","G34002100022","G3400210002200","340212200"
"G3400210002400",0,0,100,"G3400210002400","G34002100024","G3400210002400","340212400"
"G3400210002500",5.42635658914729,20.3935599284436,79.6064400715563,"G3400210002500","G34002100025","G3400210002500","340212500"
"G3400210002601",10.7581967213115,20.2612704918033,79.7387295081967,"G3400210002601","","G3400210002601","340212601"
"G3400210002602",6.73267326732673,23.3663366336634,76.6336633663366,"G3400210002602","","G3400210002602","340212602"
"G3400210002701",9.07281001137656,16.8373151308305,83.1626848691695,"G3400210002701","","G3400210002701","340212701"
"G3400210002702",4.3622641509434,19.0490566037736,80.9509433962264,"G3400210002702","","G3400210002702","340212702"
"G3400210002800",9.82546864899806,25.4686489980608,74.5313510019392,"G3400210002800","G34002100028","G3400210002800","340212800"
"G3400210002902",7.45073891625616,21.264367816092,78.735632183908,"G3400210002902","G3400210002902","G3400210002902","340212902"
"G3400210002903",3.48336594911937,7.5146771037182,92.4853228962818,"G3400210002903","","G3400210002903","340212903"
"G3400210002904",1.07142857142857,6.7687074829932,93.2312925170068,"G3400210002904","","G3400210002904","340212904"
"G3400210003001",1.79672362163114,9.58252598203276,90.4174740179672,"G3400210003001","G3400210003001","G3400210003001","340213001"
"G3400210003002",1.66496772001359,4.51919809717975,95.4808019028203,"G3400210003002","G3400210003002","G3400210003002","340213002"
"G3400210003003",1.40542328042328,7.70502645502645,92.2949735449735,"G3400210003003","G3400210003003","G3400210003003","340213003"
"G3400210003004",4.28295594172371,11.409513779182,88.590486220818,"G3400210003004","G3400210003004","G3400210003004","340213004"
"G3400210003006",0.656897422940879,5.97945090112852,94.0205490988715,"G3400210003006","G3400210003006","G3400210003006","340213006"
"G3400210003007",1.25951962507323,6.64909197422378,93.3509080257762,"G3400210003007","G3400210003007","G3400210003007","340213007"
"G3400210003008",3.79136532982687,11.5932500547885,88.4067499452115,"G3400210003008","G3400210003008","G3400210003008","340213008"
"G3400210003009",0.955223880597015,6.08955223880597,93.910447761194,"G3400210003009","G3400210003009","G3400210003009","340213009"
"G3400210003100",5.3671562082777,16.475300400534,83.524699599466,"G3400210003100","G34002100031","G3400210003100","340213100"
"G3400210003201",7.38703339882122,17.7996070726916,82.2003929273085,"G3400210003201","","G3400210003201","340213201"
"G3400210003202",4.50432730133753,10.7985837922895,89.2014162077105,"G3400210003202","","G3400210003202","340213202"
"G3400210003301",1.6641861723718,4.62724935732648,95.3727506426735,"G3400210003301","","G3400210003301","340213301"
"G3400210003302",6.78507992895204,11.6696269982238,88.3303730017762,"G3400210003302","","G3400210003302","340213302"
"G3400210003400",16.5254237288136,28.1073446327684,71.8926553672316,"G3400210003400","G34002100034","G3400210003400","340213400"
"G3400210003500",7.66498964190589,18.9553122225511,81.044687777449,"G3400210003500","G34002100035","G3400210003500","340213500"
"G3400210003601",7.76406861269937,15.0767378874511,84.9232621125489,"G3400210003601","G3400210003601","G3400210003601","340213601"
"G3400210003602",4.55813953488372,12.2480620155039,87.7519379844961,"G3400210003602","G3400210003602","G3400210003602","340213602"
"G3400210003703",4.67937608318891,8.78105141536684,91.2189485846332,"G3400210003703","","G3400210003703","340213703"
"G3400210003704",3.66699702675917,8.87016848364718,91.1298315163528,"G3400210003704","","G3400210003704","340213704"
"G3400210003705",2.69500854052002,9.26171949136458,90.7382805086354,"G3400210003705","","G3400210003705","340213705"
"G3400210003706",5.21111704970604,9.13949759486905,90.8605024051309,"G3400210003706","","G3400210003706","340213706"
"G3400210003800",1.09541197015399,3.27036037466265,96.7296396253374,"G3400210003800","G34002100038","G3400210003800","340213800"
"G3400210003901",1.16591928251121,4.04708520179372,95.9529147982063,"G3400210003901","G3400210003901","","340213901"
"G3400210003902",2.11302211302211,7.17444717444717,92.8255528255528,"G3400210003902","G3400210003902","G3400210003902","340213902"
"G3400210003903",2.37388724035608,5.26706231454006,94.7329376854599,"G3400210003903","G3400210003903","G3400210003903","340213903"
"G3400210004000",10.0045682960256,20.6030150753769,79.3969849246231,"G3400210004000","G34002100040","G3400210004000","340214000"
"G3400210004100",7.5720736366794,14.7273358805141,85.2726641194859,"G3400210004100","G34002100041","","340214100"
"G3400210004201",6.57351540171483,14.2267386471896,85.7732613528104,"G3400210004201","G3400210004201","G3400210004201","340214201"
"G3400210004203",4.23324922904401,8.04597701149425,91.9540229885057,"G3400210004203","","G3400210004203","340214203"
"G3400210004204",5.76689247872156,13.6008337675873,86.3991662324127,"G3400210004204","","G3400210004204","340214204"
"G3400210004301",2.40509313841075,8.88941287432209,91.1105871256779,"G3400210004301","G3400210004301","G3400210004301","340214301"
"G3400210004304",2.44897959183674,4.35813034891376,95.6418696510862,"G3400210004304","G3400210004304","G3400210004304","340214304"
"G3400210004306",0.564001961745954,2.10887690044139,97.8911230995586,"G3400210004306","","G3400210004306","340214306"
"G3400210004307",3.95857691665275,9.60414230833472,90.3958576916653,"G3400210004307","","G3400210004307","340214307"
"G3400210004308",3.70802919708029,7.7956204379562,92.2043795620438,"G3400210004308","","","340214308"
"G3400210004403",7.31191071772176,19.1264190879353,80.8735809120647,"G3400210004403","G3400210004403","G3400210004403","340214403"
"G3400210004404",4.57127400595077,13.78144441439,86.21855558561,"G3400210004404","G3400210004404","G3400210004404","340214404"
"G3400210004405",6.50561156553167,11.2421533193837,88.7578466806163,"G3400210004405","G3400210004405","G3400210004405","340214405"
"G3400210004406",4.86291775065039,18.671202721633,81.328797278367,"G3400210004406","","G3400210004406","340214406"
"G3400210004407",5.62382535781408,14.2981061153679,85.7018938846321,"G3400210004407","","G3400210004407","340214407"
"G4200170100102",4.85507246376812,16.7753623188406,83.2246376811594,"G4200170100102","G4200170100102","G4200170100102","42017100102"
"G4200170100103",7.91452314998021,24.1788682231896,75.8211317768104,"G4200170100103","","G4200170100103","42017100103"
"G4200170100104",15.7478535924085,31.7442385901491,68.2557614098509,"G4200170100104","","G4200170100104","42017100104"
"G4200170100105",8.28796128251664,19.9637023593466,80.0362976406534,"G4200170100105","","G4200170100105","42017100105"
"G4200170100201",6.28916221861221,19.6333255975864,80.3666744024136,"G4200170100201","G4200170100201","G4200170100201","42017100201"
"G4200170100206",4.94715538565325,12.4128626040027,87.5871373959973,"G4200170100206","G4200170100206","G4200170100206","42017100206"
"G4200170100209",4.75471698113208,14.0251572327044,85.9748427672956,"G4200170100209","G4200170100209","G4200170100209","42017100209"
"G4200170100210",4.51604205985441,13.507684011863,86.492315988137,"G4200170100210","G4200170100210","G4200170100210","42017100210"
"G4200170100211",4.92968873439722,11.8502133038395,88.1497866961605,"G4200170100211","","G4200170100211","42017100211"
"G4200170100212",3.30672748004561,9.98859749144812,90.0114025085519,"G4200170100212","","G4200170100212","42017100212"
"G4200170100302",7.57042253521127,24.6087636932707,75.3912363067293,"G4200170100302","G4200170100302","G4200170100302","42017100302"
"G4200170100307",3.96555177248147,13.8393751251752,86.1606248748247,"G4200170100307","","G4200170100307","42017100307"
"G4200170100401",7.42211362248015,18.142944410507,81.857055589493,"G4200170100401","G4200170100401","G4200170100401","42017100401"
"G4200170100402",3.74290535358184,12.5939561282405,87.4060438717595,"G4200170100402","G4200170100402","G4200170100402","42017100402"
"G4200170100404",5.97938144329897,16.0348929421094,83.9651070578906,"G4200170100404","G4200170100404","G4200170100404","42017100404"
"G4200170100406",3.91102419946223,7.72427279393791,92.2757272060621,"G4200170100406","G4200170100406","G4200170100406","42017100406"
"G4200170100407",5.07841672890217,17.0276325616131,82.9723674383869,"G4200170100407","","G4200170100407","42017100407"
"G4200170100408",5.0796812749004,19.0523619806488,80.9476380193512,"G4200170100408","","G4200170100408","42017100408"
"G4200170100500",5.21072796934866,25.1340996168582,74.8659003831418,"G4200170100500","G42001701005","G4200170100500","42017100500"
"G4200170100803",1.27440904419322,9.08530318602261,90.9146968139774,"G4200170100803","G4200170100803","G4200170100803","42017100803"
"G4200170100804",2.19719857182093,7.14089535841802,92.859104641582,"G4200170100804","G4200170100804","G4200170100804","42017100804"
"G4200170100805",3.67775831873905,10.5715650374144,89.4284349625856,"G4200170100805","G4200170100805","G4200170100805","42017100805"
"G4200170100807",2.22905457340507,7.18677940046118,92.8132205995388,"G4200170100807","G4200170100807","G4200170100807","42017100807"
"G4200170100808",2.04442697070965,5.32730489482996,94.67269510517,"G4200170100808","","G4200170100808","42017100808"
"G4200170100809",0,1.93246541903987,98.0675345809601,"G4200170100809","","G4200170100809","42017100809"
"G4200170100810",11.3774184233324,20.2425642506497,79.7574357493503,"G4200170100810","","","42017100810"
"G4200170100811",6.33197648123021,20.9859791949344,79.0140208050656,"G4200170100811","","G4200170100811","42017100811"
"G4200170100900",2.8593409411463,11.0270547506091,88.9729452493909,"G4200170100900","G42001701009","G4200170100900","42017100900"
"G4200170101000",1.79171332586786,15.4535274356103,84.5464725643897,"G4200170101000","G42001701010","","42017101000"
"G4200170101100",4.59347726228755,26.6881028938907,73.3118971061093,"G4200170101100","G42001701011","G4200170101100","42017101100"
"G4200170101200",2.69687162891046,12.2977346278317,87.7022653721683,"G4200170101200","G42001701012","","42017101200"
"G4200170101300",2.96127562642369,8.12452543659833,91.8754745634017,"G4200170101300","G42001701013","","42017101300"
"G4200170101401",4.40140845070423,11.7454728370221,88.2545271629779,"G4200170101401","G4200170101401","G4200170101401","42017101401"
"G4200170101403",3.63031071655041,9.90805326569436,90.0919467343056,"G4200170101403","G4200170101403","G4200170101403","42017101403"
"G4200170101404",1.35478408128705,6.85859441151567,93.1414055884843,"G4200170101404","","G4200170101404","42017101404"
"G4200170101405",3.02983459576441,12.9850054104189,87.0149945895811,"G4200170101405","","G4200170101405","42017101405"
"G4200170101503",3.40995200808285,10.7097751957565,89.2902248042435,"G4200170101503","G4200170101503","G4200170101503","42017101503"
"G4200170101504",3.82935841451125,15.5525697010413,84.4474302989587,"G4200170101504","G4200170101504","G4200170101504","42017101504"
"G4200170101505",2.23135642982971,10.4815032295948,89.5184967704052,"G4200170101505","G4200170101505","G4200170101505","42017101505"
"G4200170101506",1.69207883971737,10.1338787653403,89.8661212346597,"G4200170101506","G4200170101506","G4200170101506","42017101506"
"G4200170101603",2.31572080887149,14.7097195042401,85.29028049576,"G4200170101603","G4200170101603","G4200170101603","42017101603"
"G4200170101607",2.80373831775701,14.7863818424566,85.2136181575434,"G4200170101607","G4200170101607","G4200170101607","42017101607"
"G4200170101608",4.6441625456891,16.4265749301226,83.5734250698774,"G4200170101608","G4200170101608","","42017101608"
"G4200170101609",3.26109825373448,8.96276036187671,91.0372396381233,"G4200170101609","G4200170101609","G4200170101609","42017101609"
"G4200170101610",3.33947961483303,10.4486785494776,89.5513214505224,"G4200170101610","G4200170101610","G4200170101610","42017101610"
"G4200170101611",2.11954864287893,10.8112229338213,89.1887770661787,"G4200170101611","G4200170101611","G4200170101611","42017101611"
"G4200170101700",3.62473347547974,7.46268656716418,92.5373134328358,"G4200170101700","G42001701017","","42017101700"
"G4200170101802",2.05910852713178,8.21220930232558,91.7877906976744,"G4200170101802","G4200170101802","G4200170101802","42017101802"
"G4200170101803",2.31842429216249,7.4887156339762,92.5112843660238,"G4200170101803","G4200170101803","G4200170101803","42017101803"
"G4200170101804",2.98788377837901,8.7283848958946,91.2716151041054,"G4200170101804","G4200170101804","","42017101804"
"G4200170101900",4.12820512820513,9.74358974358974,90.2564102564103,"G4200170101900","G42001701019","G4200170101900","42017101900"
"G4200170102002",3.06986591390261,5.7515878616796,94.2484121383204,"G4200170102002","G4200170102002","G4200170102002","42017102002"
"G4200170102003",0.898995240613432,3.93971443680592,96.0602855631941,"G4200170102003","G4200170102003","G4200170102003","42017102003"
"G4200170102004",2.08231259186673,9.75012248897599,90.249877511024,"G4200170102004","G4200170102004","G4200170102004","42017102004"
"G4200170102102",1.47577799165865,14.6294513955727,85.3705486044273,"G4200170102102","G4200170102102","G4200170102102","42017102102"
"G4200170102103",2.01663725737333,5.21804890345349,94.7819510965465,"G4200170102103","","","42017102103"
"G4200170102104",7.36259228876128,22.6004922067268,77.3995077932732,"G4200170102104","","G4200170102104","42017102104"
"G4200170102200",2.10631895687061,10.4312938816449,89.5687061183551,"G4200170102200","G42001701022","","42017102200"
"G4200170102300",4.89035513293227,14.5740345429847,85.4259654570153,"G4200170102300","G42001701023","G4200170102300","42017102300"
"G4200170102400",4.6965399886557,12.2972206466251,87.7027793533749,"G4200170102400","G42001701024","","42017102400"
"G4200170102500",5.18372703412073,16.2948381452318,83.7051618547681,"G4200170102500","G42001701025","G4200170102500","42017102500"
"G4200170102600",3.7827352085354,17.2162948593598,82.7837051406402,"G4200170102600","G42001701026","G4200170102600","42017102600"
"G4200170102700",4.66422466422467,15.8485958485958,84.1514041514042,"G4200170102700","G42001701027","G4200170102700","42017102700"
"G4200170102801",2.0097244732577,10.3727714748784,89.6272285251216,"G4200170102801","G4200170102801","G4200170102801","42017102801"
"G4200170102802",3.45197639062779,10.0697549633339,89.9302450366661,"G4200170102802","G4200170102802","","42017102802"
"G4200170102900",5.60303893637227,14.1500474833808,85.8499525166192,"G4200170102900","G42001701029","","42017102900"
"G4200170103001",4.95726495726496,19.2735042735043,80.7264957264957,"G4200170103001","G4200170103001","","42017103001"
"G4200170103002",5.86768935762224,18.3892617449664,81.6107382550336,"G4200170103002","G4200170103002","","42017103002"
"G4200170103101",6.52353426919901,23.4929810074319,76.5070189925681,"G4200170103101","G4200170103101","G4200170103101","42017103101"
"G4200170103102",5.01405810684161,23.8519212746017,76.1480787253983,"G4200170103102","G4200170103102","G4200170103102","42017103102"
"G4200170103103",6.02726620425736,20.5453240851471,79.4546759148529,"G4200170103103","G4200170103103","G4200170103103","42017103103"
"G4200170103200",3.61757105943152,20.3273040482343,79.6726959517657,"G4200170103200","G42001701032","","42017103200"
"G4200170103300",4.34981684981685,15.0641025641026,84.9358974358974,"G4200170103300","G42001701033","G4200170103300","42017103300"
"G4200170103400",3.35760517799353,8.29288025889968,91.7071197411003,"G4200170103400","G42001701034","G4200170103400","42017103400"
"G4200170103500",3.93343419062027,13.5400907715582,86.4599092284418,"G4200170103500","G42001701035","","42017103500"
"G4200170103600",3.29024676850764,14.8061104582844,85.1938895417156,"G4200170103600","G42001701036","","42017103600"
"G4200170103700",4.0274207369323,15.3384747215081,84.6615252784919,"G4200170103700","G42001701037","G4200170103700","42017103700"
"G4200170103800",4.93209435310936,19.15654038599,80.84345961401,"G4200170103800","G42001701038","G4200170103800","42017103800"
"G4200170103900",2.39635753654445,12.1016055595495,87.8983944404505,"G4200170103900","G42001701039","G4200170103900","42017103900"
"G4200170104000",3.87272346661084,9.4620054427465,90.5379945572535,"G4200170104000","G42001701040","G4200170104000","42017104000"
"G4200170104100",6.20789220404235,17.5649663137632,82.4350336862368,"G4200170104100","G42001701041","G4200170104100","42017104100"
"G4200170104200",2.5219683655536,8.17223198594025,91.8277680140598,"G4200170104200","G42001701042","","42017104200"
"G4200170104300",3.14047432890279,8.2225697159239,91.7774302840761,"G4200170104300","G42001701043","","42017104300"
"G4200170104400",6.00533807829181,15.9252669039146,84.0747330960854,"G4200170104400","G42001701044","G4200170104400","42017104400"
"G4200170104501",4.17251921011319,10.4436916466992,89.5563083533008,"G4200170104501","G4200170104501","","42017104501"
"G4200170104502",3.7799043062201,8.37320574162679,91.6267942583732,"G4200170104502","G4200170104502","G4200170104502","42017104502"
"G4200170104601",3.82996632996633,7.89141414141414,92.1085858585859,"G4200170104601","G4200170104601","G4200170104601","42017104601"
"G4200170104603",3.34852387556964,8.69823657618387,91.3017634238161,"G4200170104603","G4200170104603","G4200170104603","42017104603"
"G4200170104604",4.0149544863459,11.0045513654096,88.9954486345904,"G4200170104604","G4200170104604","G4200170104604","42017104604"
"G4200170104701",5.08255098737455,16.5425704111363,83.4574295888637,"G4200170104701","G4200170104701","G4200170104701","42017104701"
"G4200170104702",3.78574305275876,12.6057188884414,87.3942811115586,"G4200170104702","G4200170104702","G4200170104702","42017104702"
"G4200170104703",4.23580786026201,9.34497816593887,90.6550218340611,"G4200170104703","G4200170104703","G4200170104703","42017104703"
"G4200170104800",2.66949152542373,11.4830508474576,88.5169491525424,"G4200170104800","G42001701048","G4200170104800","42017104800"
"G4200170104901",1.16038785566683,4.26005404546177,95.7399459545382,"G4200170104901","G4200170104901","G4200170104901","42017104901"
"G4200170104902",3.50660792951542,6.27312775330397,93.726872246696,"G4200170104902","G4200170104902","G4200170104902","42017104902"
"G4200170105003",1.1144883485309,5.67375886524823,94.3262411347518,"G4200170105003","G4200170105003","G4200170105003","42017105003"
"G4200170105004",2.07132564841499,8.59149855907781,91.4085014409222,"G4200170105004","G4200170105004","G4200170105004","42017105004"
"G4200170105006",1.70579294038169,6.65428137138997,93.34571862861,"G4200170105006","G4200170105006","G4200170105006","42017105006"
"G4200170105007",1.50411841948192,4.60785484063507,95.3921451593649,"G4200170105007","G4200170105007","","42017105007"
"G4200170105008",3.5206499661476,10.9004739336493,89.0995260663507,"G4200170105008","G4200170105008","G4200170105008","42017105008"
"G4200170105009",1.12580917534478,8.64058542077118,91.3594145792288,"G4200170105009","","G4200170105009","42017105009"
"G4200170105010",1.906941266209,6.00050851767099,93.999491482329,"G4200170105010","","G4200170105010","42017105010"
"G4200170105011",1.9669551534225,7.73669027012851,92.2633097298715,"G4200170105011","","G4200170105011","42017105011"
"G4200170105100",3.1757233592096,9.24488355681016,90.7551164431898,"G4200170105100","G42001701051","G4200170105100","42017105100"
"G4200170105202",3.4020034020034,8.58060858060858,91.4193914193914,"G4200170105202","G4200170105202","G4200170105202","42017105202"
"G4200170105203",0,2.90891750119218,97.0910824988078,"G4200170105203","G4200170105203","G4200170105203","42017105203"
"G4200170105204",0.857728883087824,4.46578407607682,95.5342159239232,"G4200170105204","G4200170105204","","42017105204"
"G4200170105300",3.35169880624426,8.44811753902663,91.5518824609734,"G4200170105300","G42001701053","G4200170105300","42017105300"
"G4200170105400",2.1484375,8.24497767857143,91.7550223214286,"G4200170105400","G42001701054","G4200170105400","42017105400"
"G4200170105501",3.2258064516129,6.73371764994481,93.2662823500552,"G4200170105501","G4200170105501","","42017105501"
"G4200170105503",2.49667110519308,6.45805592543276,93.5419440745672,"G4200170105503","G4200170105503","","42017105503"
"G4200170105505",2.06002034587996,4.93387589013225,95.0661241098678,"G4200170105505","G4200170105505","G4200170105505","42017105505"
"G4200170105506",4.04384896467722,6.62606577344702,93.373934226553,"G4200170105506","G4200170105506","G4200170105506","42017105506"
"G4200170105507",1.7579721995094,3.37966748432815,96.6203325156718,"G4200170105507","G4200170105507","G4200170105507","42017105507"
"G4200170105600",3.05098354074669,11.9630670413489,88.0369329586511,"G4200170105600","G42001701056","G4200170105600","42017105600"
"G4200170105702",11.5898058252427,25.2730582524272,74.7269417475728,"G4200170105702","G4200170105702","G4200170105702","42017105702"
"G4200170105704",9.1904047976012,25.0524737631184,74.9475262368816,"G4200170105704","G4200170105704","G4200170105704","42017105704"
"G4200170105801",5.73445081605646,12.1305690339656,87.8694309660344,"G4200170105801","G4200170105801","G4200170105801","42017105801"
"G4200170105805",7.3907787946814,21.9305819374892,78.0694180625108,"G4200170105805","G4200170105805","G4200170105805","42017105805"
"G4200170105806",0,31.7757009345794,68.2242990654206,"G4200170105806","G4200170105806","","42017105806"
"G4200170105807",12.3283752860412,25.8295194508009,74.1704805491991,"G4200170105807","","G4200170105807","42017105807"
"G4200170105808",3.19383259911894,13.3535242290749,86.6464757709251,"G4200170105808","","G4200170105808","42017105808"
"G4200170105809",2.03898722832176,9.99327806408246,90.0067219359175,"G4200170105809","","G4200170105809","42017105809"
