"GISJOIN","pct99_90","pct199_90","pct200_90","NHGISCODE","GJOIN2000","GJOIN2012","origGEOID"
"G3400150501301",3.82304751501912,9.96723102129984,88.0939377389405,"G3400150501301","G3400150501301","G3400150501301","34015501301"
"G3400150501302",9.18466000644537,19.8839832420238,78.6658072832742,"G3400150501302","G3400150501302","G3400150501302","34015501302"
"G3400150501303",4.92083868207103,8.85750962772786,88.1471972614463,"G3400150501303","G3400150501303","G3400150501303","34015501303"
"G3400150501401",5.145333092616,15.9053980862972,82.4697598844557,"G3400150501401","G3400150501401","","34015501401"
"G34001505015",5.43460468161729,23.6699950892126,73.3507939106237,"G3400150501500","G3400150501500","G3400150501500","34015501500"
"G3400150501603",7.90123456790123,22.6780626780627,76.4482431149098,"G3400150501603","G3400150501603","G3400150501603","34015501603"
"G3400150501604",10.6124701121942,17.1418061430936,79.5107596100791,"G3400150501604","G3400150501604","G3400150501604","34015501604"
"G3400150501605",7.95618333813779,20.1787258575959,78.2358028250216,"G3400150501605","G3400150501605","G3400150501605","34015501605"
"G3400150501606",3.95211544768777,10.5280419809774,86.6513611020007,"G3400150501606","G3400150501606","G3400150501606","34015501606"
"G3400150501607",5.0880626223092,17.1232876712329,79.5662100456621,"G3400150501607","G3400150501607","","34015501607"
"G3400150501701",5.41392904073587,23.915900131406,74.1655716162943,"G3400150501701","G3400150501701","G3400150501701","34015501701"
"G3400150501702",4.58167330677291,14.6215139442231,82.1115537848606,"G3400150501702","G3400150501702","G3400150501702","34015501702"
"G3400150501703",7.93004312410158,23.3588883564926,74.436990896023,"G3400150501703","G3400150501703","G3400150501703","34015501703"
"G3400150501704",8.04655870445344,19.8127530364372,76.6447368421053,"G3400150501704","G3400150501704","G3400150501704","34015501704"
"G34001505018",2.70440251572327,11.7610062893082,87.7987421383648,"G3400150501800","G3400150501800","G3400150501800","34015501800"
"G34001505019",6.35638297872341,18.936170212766,79.281914893617,"G3400150501900","G3400150501900","G3400150501900","34015501900"
"G34001505020",4.06382978723404,13.5106382978723,85.8297872340426,"G3400150502000","G3400150502000","","34015502000"
"G34001505021",4.24305919329492,10.7386066003143,86.799371398638,"G3400150502100","G3400150502100","G3400150502100","34015502100"
"G34001505022",8.39590443686007,18.0887372013652,79.5221843003413,"G3400150502200","G3400150502200","G3400150502200","34015502200"
"G34001505023",11.8610421836228,23.7220843672457,74.1935483870968,"G3400150502300","G3400150502300","G3400150502300","34015502300"
"G34001505024",3.30530021513788,8.91844318404068,89.6929395658126,"G3400150502400","G3400150502400","G3400150502400","34015502400"
"G34002100001",14.5899893503727,35.3212637557685,60.1703940362087,"G3400210000100","G3400210000100","G3400210000100","34021100"
"G34002100002",6.96452036793692,20.7293035479632,76.6097240473062,"G3400210000200","G3400210000200","G3400210000200","34021200"
"G34002100003",3.62400906002265,14.0147225368063,83.7485843714609,"G3400210000300","G3400210000300","G3400210000300","34021300"
"G34002100004",9.62837837837838,23.5279922779923,72.2972972972973,"G3400210000400","G3400210000400","G3400210000400","34021400"
"G34002100005",6.37437810945274,19.7761194029851,78.8246268656716,"G3400210000500","G3400210000500","G3400210000500","34021500"
"G34002100006",4.74844544940644,10.9383832673827,86.0090446579989,"G3400210000600","G3400210000600","G3400210000600","34021600"
"G34002100007",5.73217726396917,17.5337186897881,78.9980732177264,"G3400210000700","G3400210000700","G3400210000700","34021700"
"G34002100008",16.2707306140744,34.7826086956522,64.9036306588974,"G3400210000800","G3400210000800","G3400210000800","34021800"
"G34002100009",40.6542056074766,54.9176680017802,42.9906542056075,"G3400210000900","G3400210000900","G3400210000900","34021900"
"G34002100010",36.6515837104072,60.4395604395604,35.7142857142857,"G3400210001000","G3400210001000","G3400210001000","340211000"
"G34002100011",21.6391085549964,44.1265276779295,54.2487419122933,"G3400210001100","G3400210001100","","340211100"
"G34002100012",6.11035111719106,16.6210670314637,80.186958504332,"G3400210001200","G3400210001200","G3400210001200","340211200"
"G34002100013",6.64372683959767,15.2991000529381,84.3832715722605,"G3400210001300","G3400210001300","G3400210001300","340211300"
"G34002100014",24.1466498103666,46.4854614412137,48.9633375474083,"G3400210001400","","","340211400"
"G34002100015",24.9498135933467,47.9495268138801,43.361055348437,"G3400210001500","G3400210001500","G3400210001500","340211500"
"G34002100016",27.1418779986292,45.5106237148732,53.8725154215216,"G3400210001600","G3400210001600","G3400210001600","340211600"
"G34002100018",7.63271162123386,28.6944045911047,67.1449067431851,"G3400210001800","G3400210001800","G3400210001800","340211800"
"G34002100021",19.0733464309103,43.6804191224623,54.256712508186,"G3400210002100","G3400210002100","G3400210002100","340212100"
"G34002100022",16.2786911932281,31.8899560475338,66.026371479733,"G3400210002200","G3400210002200","G3400210002200","340212200"
"G34002100025",3.67805478608803,12.3114804555248,86.2573099415205,"G3400210002500","G3400210002500","G3400210002500","340212500"
"G34002100026",4.58477508650519,14.5328719723183,82.8843302026693,"G3400210002600","","","340212600"
"G34002100027",3.84195373771468,13.2135411496079,85.0392137397002,"G3400210002700","","","340212700"
"G34002100028",3.76932430085114,15.1988883098836,81.5181518151815,"G3400210002800","G3400210002800","G3400210002800","340212800"
"G3400210002901",2.84956925115971,7.06869891760548,92.0035343494588,"G3400210002901","","","340212901"
"G3400210002902",4.50153711023276,17.2595520421607,80.8519982433026,"G3400210002902","G3400210002902","G3400210002902","340212902"
"G3400210003001",3.37278106508876,6.70611439842209,91.3806706114398,"G3400210003001","G3400210003001","G3400210003001","340213001"
"G3400210003002",1.8046357615894,4.12251655629139,95.6456953642384,"G3400210003002","G3400210003002","G3400210003002","340213002"
"G3400210003003",2.26223453370268,5.18621114188981,92.7670052323792,"G3400210003003","G3400210003003","G3400210003003","340213003"
"G3400210003004",2.35653894585357,4.40726749415362,94.2975355279727,"G3400210003004","G3400210003004","G3400210003004","340213004"
"G3400210003006",0.667970022808733,2.5089605734767,97.2140762463343,"G3400210003006","G3400210003006","G3400210003006","340213006"
"G3400210003007",0.733841377363816,2.08862545865086,96.2743437764606,"G3400210003007","G3400210003007","G3400210003007","340213007"
"G3400210003008",2.90492957746479,8.14260563380282,90.9551056338028,"G3400210003008","G3400210003008","G3400210003008","340213008"
"G3400210003009",2.69367764915405,4.22974176313446,95.3472840605521,"G3400210003009","G3400210003009","G3400210003009","340213009"
"G34002100031",5.69495348181562,10.8824358612912,87.285029602481,"G3400210003100","G3400210003100","G3400210003100","340213100"
"G34002100032",3.06237796732093,9.9989723563868,89.3741650395643,"G3400210003200","","","340213200"
"G34002100033",3.66022099447514,7.05406471981058,92.3539857932123,"G3400210003300","","","340213300"
"G34002100034",4.84932455836509,21.1638378940076,76.5846899896086,"G3400210003400","G3400210003400","G3400210003400","340213400"
"G34002100035",4.42754919499106,17.1437090041741,81.2313655336911,"G3400210003500","G3400210003500","G3400210003500","340213500"
"G3400210003601",2.88582183186951,8.59473023839398,89.8368883312422,"G3400210003601","G3400210003601","G3400210003601","340213601"
"G3400210003602",4.02352212937171,10.8635097493036,86.5985762921696,"G3400210003602","G3400210003602","G3400210003602","340213602"
"G3400210003701",2.44599382786604,4.93770716653332,94.2507715167448,"G3400210003701","","","340213701"
"G3400210003702",2.40798073615411,8.23873409012728,90.78087375301,"G3400210003702","","","340213702"
"G34002100038",1.56626506024096,4.06196213425129,94.9569707401033,"G3400210003800","G3400210003800","G3400210003800","340213800"
"G3400210003901",2.01165632637714,3.9857115999248,95.6570783981952,"G3400210003901","G3400210003901","","340213901"
"G3400210003902",4.87557135601828,8.68461147790757,89.0299644489589,"G3400210003902","G3400210003902","G3400210003902","340213902"
"G3400210003903",1.46129541864139,3.27804107424961,96.6429699842022,"G3400210003903","G3400210003903","G3400210003903","340213903"
"G34002100040",11.6666666666667,18.7810945273632,80.4726368159204,"G3400210004000","G3400210004000","G3400210004000","340214000"
"G34002100041",7.2958500669344,17.7710843373494,81.1244979919679,"G3400210004100","G3400210004100","","340214100"
"G3400210004201",6.22940013183916,11.4700065919578,85.1021753460778,"G3400210004201","G3400210004201","G3400210004201","340214201"
"G3400210004202",5.41183051321494,10.6978045028667,86.2956229897916,"G3400210004202","","","340214202"
"G3400210004301",12.5391849529781,22.9780564263323,74.6708463949843,"G3400210004301","G3400210004301","G3400210004301","340214301"
"G3400210004304",1.23768628441526,1.66708764839606,98.3329123516039,"G3400210004304","G3400210004304","G3400210004304","340214304"
"G3400210004305",0.925507900677201,2.59593679458239,97.3250564334086,"G3400210004305","","","340214305"
"G3400210004398",3.35176226675881,7.30822391154112,89.9447131997236,"G3400210004398","","","340214398"
"G3400210004401",2.62459990855053,8.01097393689986,90.7544581618656,"G3400210004401","","","340214401"
"G3400210004403",3.17965023847377,8.16772655007949,90.9181240063593,"G3400210004403","G3400210004403","G3400210004403","340214403"
"G3400210004404",3.12987012987013,8.75324675324675,90.4545454545455,"G3400210004404","G3400210004404","G3400210004404","340214404"
"G3400210004405",2.78083700440529,8.56277533039647,91.1618942731278,"G3400210004405","G3400210004405","G3400210004405","340214405"
"G4200170100101",8.54089037066091,23.6124730339282,74.7793685036282,"G4200170100101","","","42017100101"
"G4200170100102",4.28685897435897,15.8653846153846,83.0128205128205,"G4200170100102","G4200170100102","G4200170100102","42017100102"
"G4200170100201",5.82857142857143,17.3714285714286,80.5257142857143,"G4200170100201","G4200170100201","G4200170100201","42017100201"
"G4200170100205",1.80129468055165,6.17318697814054,92.7103855896426,"G4200170100205","","","42017100205"
"G4200170100206",0.796626054358013,7.09934395501406,90.6747891283974,"G4200170100206","G4200170100206","G4200170100206","42017100206"
"G4200170100208",11.8988596926128,22.4095190877541,74.9297636754255,"G4200170100208","G4200170100208","G4200170100208","42017100208"
"G4200170100209",3.10749533208856,13.2568684982662,83.6489730594825,"G4200170100209","G4200170100209","G4200170100209","42017100209"
"G4200170100210",2.26456779895057,9.41728804197735,87.7658105495719,"G4200170100210","G4200170100210","G4200170100210","42017100210"
"G4200170100302",6.410741301059,19.553706505295,76.1157337367625,"G4200170100302","G4200170100302","G4200170100302","42017100302"
"G4200170100305",8.01526717557252,19.2151717557252,78.912213740458,"G4200170100305","","","42017100305"
"G4200170100401",7.03161141094834,19.1673091750193,79.3831919814958,"G4200170100401","G4200170100401","G4200170100401","42017100401"
"G4200170100402",1.76753393665158,9.10633484162896,89.1544117647059,"G4200170100402","G4200170100402","G4200170100402","42017100402"
"G4200170100403",11.2664473684211,20.8881578947368,76.1513157894737,"G4200170100403","G4200170100403","G4200170100403","42017100403"
"G4200170100404",5.38097287989669,10.5323575835844,87.0426173052088,"G4200170100404","G4200170100404","G4200170100404","42017100404"
"G4200170100405",3.15777728185673,8.90426244141933,87.7147958045079,"G4200170100405","","","42017100405"
"G4200170100406",3.67977528089888,12.5,85.7584269662921,"G4200170100406","G4200170100406","G4200170100406","42017100406"
"G42001701005",5.80389329488104,18.2408074981975,80.4974765681327,"G4200170100500","G4200170100500","G4200170100500","42017100500"
"G4200170100802",5.75765506411934,13.7267730960482,84.7552996597749,"G4200170100802","","","42017100802"
"G4200170100803",1.40007671653241,9.37859608745685,89.9117759877253,"G4200170100803","G4200170100803","G4200170100803","42017100803"
"G4200170100804",3.09278350515464,6.72816060770483,92.7835051546392,"G4200170100804","G4200170100804","G4200170100804","42017100804"
"G4200170100805",3.406692794694,8.12481157672596,90.4733192643955,"G4200170100805","G4200170100805","G4200170100805","42017100805"
"G4200170100806",3.32504661280298,6.39113320903252,92.8319867412471,"G4200170100806","","","42017100806"
"G4200170100807",2.42085661080075,8.93854748603352,89.1992551210428,"G4200170100807","G4200170100807","G4200170100807","42017100807"
"G42001701009",3.6007489557828,10.3845599884776,89.0681261702434,"G4200170100900","G4200170100900","G4200170100900","42017100900"
"G42001701010",4.60021905805038,10.6243154435926,88.170865279299,"G4200170101000","G4200170101000","","42017101000"
"G42001701011",7.04460191746561,19.5498124218424,79.4080867027928,"G4200170101100","G4200170101100","G4200170101100","42017101100"
"G42001701012",1.67095115681234,6.04113110539846,92.159383033419,"G4200170101200","G4200170101200","","42017101200"
"G42001701013",5.2129221732746,11.3803230543319,86.4904552129222,"G4200170101300","G4200170101300","","42017101300"
"G4200170101401",2.02601300650325,7.10355177588794,92.5712856428214,"G4200170101401","G4200170101401","G4200170101401","42017101401"
"G4200170101402",4.45901639344262,12.9726775956284,85.3551912568306,"G4200170101402","","","42017101402"
"G4200170101403",1.35691416374447,3.87254154596737,93.9167556029883,"G4200170101403","G4200170101403","G4200170101403","42017101403"
"G4200170101503",1.925,6.05,92.325,"G4200170101503","G4200170101503","G4200170101503","42017101503"
"G4200170101504",2.8281363306744,8.44815083393764,90.319071791153,"G4200170101504","G4200170101504","G4200170101504","42017101504"
"G4200170101505",2.29007633587786,4.3969465648855,95.2671755725191,"G4200170101505","G4200170101505","G4200170101505","42017101505"
"G4200170101506",5.12645249487355,10.6288448393712,88.2091592617908,"G4200170101506","G4200170101506","G4200170101506","42017101506"
"G4200170101603",0.876643706950532,7.73324984345648,89.1984971822167,"G4200170101603","G4200170101603","G4200170101603","42017101603"
"G4200170101607",1.52613506295307,7.09652804273178,92.4837848149561,"G4200170101607","G4200170101607","G4200170101607","42017101607"
"G4200170101608",3.27257663628832,10.9983429991715,85.0248550124275,"G4200170101608","G4200170101608","","42017101608"
"G4200170101609",1.0957868883431,6.46136406574721,92.0649914982052,"G4200170101609","G4200170101609","G4200170101609","42017101609"
"G4200170101610",1.76029962546817,4.02621722846442,95,"G4200170101610","G4200170101610","G4200170101610","42017101610"
"G4200170101611",2.87591240875912,7.64963503649635,91.2262773722628,"G4200170101611","G4200170101611","G4200170101611","42017101611"
"G42001701017",1.20481927710843,5.42168674698795,94.578313253012,"G4200170101700","G4200170101700","","42017101700"
"G4200170101802",0.61680801850424,2.08172706245181,91.9814957594449,"G4200170101802","G4200170101802","G4200170101802","42017101802"
"G4200170101803",1.36,4.98666666666667,92.2666666666667,"G4200170101803","G4200170101803","G4200170101803","42017101803"
"G4200170101804",2.98951544346841,8.81269481439501,88.9203740436384,"G4200170101804","G4200170101804","","42017101804"
"G42001701019",2.16508795669824,6.29228687415426,89.5128552097429,"G4200170101900","G4200170101900","G4200170101900","42017101900"
"G4200170102002",1.82978723404255,7.95744680851064,92.0425531914894,"G4200170102002","G4200170102002","G4200170102002","42017102002"
"G4200170102003",3.57561547479484,5.53927315357562,93.4056271981243,"G4200170102003","G4200170102003","G4200170102003","42017102003"
"G4200170102004",1.70006071645416,5.00910746812386,92.5925925925926,"G4200170102004","G4200170102004","G4200170102004","42017102004"
"G4200170102101",3.38820301783265,10.6035665294925,88.7517146776406,"G4200170102101","","","42017102101"
"G4200170102102",2.47571294265121,6.67502350360389,89.8464431212786,"G4200170102102","G4200170102102","G4200170102102","42017102102"
"G42001701022",3.69955156950673,5.15695067264574,92.3766816143498,"G4200170102200","G4200170102200","","42017102200"
"G42001701023",1.60771704180064,9.80707395498392,88.1296891747052,"G4200170102300","G4200170102300","G4200170102300","42017102300"
"G42001701024",2.37699680511182,8.6517571884984,88.8945686900958,"G4200170102400","G4200170102400","","42017102400"
"G42001701025",3.92552714221624,10.2063705697622,87.6850605652759,"G4200170102500","G4200170102500","G4200170102500","42017102500"
"G42001701026",3.15594059405941,18.8737623762376,78.960396039604,"G4200170102600","G4200170102600","G4200170102600","42017102600"
"G42001701027",3.92248424001868,11.9308895633901,86.4347420032687,"G4200170102700","G4200170102700","G4200170102700","42017102700"
"G4200170102801",1.65319617927994,7.64144011756062,91.9911829537105,"G4200170102801","G4200170102801","G4200170102801","42017102801"
"G4200170102802",2.5355871886121,11.7437722419929,87.0106761565836,"G4200170102802","G4200170102802","","42017102802"
"G42001701029",6.42398286937901,10.1713062098501,83.8329764453961,"G4200170102900","G4200170102900","","42017102900"
"G4200170103001",2.46631070429697,9.50928044749555,88.1261123824053,"G4200170103001","G4200170103001","","42017103001"
"G4200170103002",5.19964896884598,13.0759104870557,84.2035980693286,"G4200170103002","G4200170103002","","42017103002"
"G4200170103101",3.7006237006237,11.3513513513514,86.1538461538462,"G4200170103101","G4200170103101","G4200170103101","42017103101"
"G4200170103102",7.91583166332665,16.8336673346693,78.5571142284569,"G4200170103102","G4200170103102","G4200170103102","42017103102"
"G4200170103103",6.83503243744208,24.4902687673772,72.7525486561631,"G4200170103103","G4200170103103","G4200170103103","42017103103"
"G42001701032",4.13533834586466,19.9248120300752,73.1203007518797,"G4200170103200","G4200170103200","","42017103200"
"G42001701033",4.86767485822306,10.4914933837429,85.9640831758034,"G4200170103300","G4200170103300","G4200170103300","42017103300"
"G42001701034",3.98390342052314,10.9456740442656,85.4929577464789,"G4200170103400","G4200170103400","G4200170103400","42017103400"
"G42001701035",2.8262676641729,10.6400665004156,87.4480465502909,"G4200170103500","G4200170103500","","42017103500"
"G42001701036",5.6043956043956,12.967032967033,84.3956043956044,"G4200170103600","G4200170103600","","42017103600"
"G42001701037",2.76774969915764,10.8604091456077,87.5150421179302,"G4200170103700","G4200170103700","G4200170103700","42017103700"
"G42001701038",6.47743813682678,13.5371179039301,82.6055312954876,"G4200170103800","G4200170103800","G4200170103800","42017103800"
"G42001701039",4.725168756027,17.695274831244,80.5689488910318,"G4200170103900","G4200170103900","G4200170103900","42017103900"
"G42001701040",4.21397379912664,11.7248908296943,83.5152838427948,"G4200170104000","G4200170104000","G4200170104000","42017104000"
"G42001701041",4.05679513184584,14.8580121703854,81.0851926977688,"G4200170104100","G4200170104100","G4200170104100","42017104100"
"G42001701042",4.60484384958572,9.13001912045889,90.2644996813257,"G4200170104200","G4200170104200","","42017104200"
"G42001701043",2.49790444258173,6.25314333612741,92.7577535624476,"G4200170104300","G4200170104300","","42017104300"
"G42001701044",5.71428571428571,12.5,86.2142857142857,"G4200170104400","G4200170104400","G4200170104400","42017104400"
"G4200170104501",2.52442996742671,8.12703583061889,91.0749185667752,"G4200170104501","G4200170104501","","42017104501"
"G4200170104502",4.25601039636127,9.84405458089669,89.0188434048083,"G4200170104502","G4200170104502","G4200170104502","42017104502"
"G4200170104601",1.03771702255039,1.61644382358811,98.1640391139493,"G4200170104601","G4200170104601","G4200170104601","42017104601"
"G4200170104603",2.17472815898013,12.3734533183352,85.3018372703412,"G4200170104603","G4200170104603","G4200170104603","42017104603"
"G4200170104604",3.51962457337884,7.9778156996587,91.1262798634812,"G4200170104604","G4200170104604","G4200170104604","42017104604"
"G4200170104701",5.09316770186335,14.7204968944099,82.5155279503106,"G4200170104701","G4200170104701","G4200170104701","42017104701"
"G4200170104702",2.81283808150018,15.1460512080779,83.0147854309412,"G4200170104702","G4200170104702","G4200170104702","42017104702"
"G4200170104703",2.77777777777778,4.03225806451613,95.3853046594982,"G4200170104703","G4200170104703","G4200170104703","42017104703"
"G42001701048",2.18778486782133,6.92798541476755,93.0720145852325,"G4200170104800","G4200170104800","G4200170104800","42017104800"
"G4200170104901",1.06310013717421,2.88065843621399,97.119341563786,"G4200170104901","G4200170104901","G4200170104901","42017104901"
"G4200170104902",1.11712931618145,7.14285714285714,91.5707515233582,"G4200170104902","G4200170104902","G4200170104902","42017104902"
"G4200170105003",0.809435707678076,3.93154486586494,94.5652173913043,"G4200170105003","G4200170105003","G4200170105003","42017105003"
"G4200170105004",1.69459962756052,6.87150837988827,92.2160148975791,"G4200170105004","G4200170105004","G4200170105004","42017105004"
"G4200170105005",1.84363600512669,4.96894409937888,94.5775411613921,"G4200170105005","","","42017105005"
"G4200170105006",2.05230657464584,3.72321104249909,95.8772248456229,"G4200170105006","G4200170105006","G4200170105006","42017105006"
"G4200170105007",1.32917401329174,3.21443103214431,95.564898955649,"G4200170105007","G4200170105007","","42017105007"
"G4200170105008",0.834028356964137,5.00417014178482,94.0783986655546,"G4200170105008","G4200170105008","G4200170105008","42017105008"
"G42001701051",1.55071248952221,6.28667225481978,91.7435037720034,"G4200170105100","G4200170105100","G4200170105100","42017105100"
"G4200170105202",0.554073466037349,3.50913195156987,96.4908680484301,"G4200170105202","G4200170105202","G4200170105202","42017105202"
"G4200170105203",1.04270109235352,1.04270109235352,98.9572989076465,"G4200170105203","G4200170105203","G4200170105203","42017105203"
"G4200170105204",0.832324455205811,3.7681598062954,95.4146489104116,"G4200170105204","G4200170105204","","42017105204"
"G42001701053",8.53801169590643,16.0623781676413,82.3781676413255,"G4200170105300","G4200170105300","G4200170105300","42017105300"
"G42001701054",1.80090045022511,4.85242621310655,94.5639486409872,"G4200170105400","G4200170105400","G4200170105400","42017105400"
"G4200170105501",3.1646701233685,7.92061505453245,92.0793849454676,"G4200170105501","G4200170105501","","42017105501"
"G4200170105503",1.4193096197652,3.87243735763098,95.9698615735062,"G4200170105503","G4200170105503","","42017105503"
"G4200170105505",1.49061937805192,3.98355178617322,96.0164482138268,"G4200170105505","G4200170105505","G4200170105505","42017105505"
"G4200170105506",0.788117611397393,1.78842073355562,97.9690815398606,"G4200170105506","G4200170105506","G4200170105506","42017105506"
"G4200170105507",1.67486170866626,3.71850030731408,96.2814996926859,"G4200170105507","G4200170105507","G4200170105507","42017105507"
"G42001701056",2.0223752151463,5.33562822719449,92.512908777969,"G4200170105600","G4200170105600","G4200170105600","42017105600"
"G4200170105701",6.39269406392694,19.482496194825,78.8432267884323,"G4200170105701","","","42017105701"
"G4200170105702",10.8612440191388,20.7655502392345,77.4641148325359,"G4200170105702","G4200170105702","G4200170105702","42017105702"
"G4200170105703",1.35135135135135,5.5984555984556,94.4015444015444,"G4200170105703","","","42017105703"
"G4200170105704",6.95953393166431,17.0209415840025,81.3100299165486,"G4200170105704","G4200170105704","G4200170105704","42017105704"
"G4200170105801",4.71296952515946,8.50460666194189,90.8929836995039,"G4200170105801","G4200170105801","G4200170105801","42017105801"
"G4200170105802",5.4617259053861,11.4780270565499,86.6061675489455,"G4200170105802","","","42017105802"
"G4200170105803",2.62745098039216,10.343137254902,87.8725490196078,"G4200170105803","","","42017105803"
"G4200170105805",4.07030527289547,10.622880049337,87.018193031144,"G4200170105805","G4200170105805","G4200170105805","42017105805"
"G4200170105806",47.2222222222222,47.2222222222222,52.7777777777778,"G4200170105806","G4200170105806","","42017105806"
"G4200170105901",4.83091787439614,10.4468599033816,87.1376811594203,"G4200170105901","","","42017105901"
"G4200290300101",1.2153950033761,3.47738014854828,96.5226198514517,"G4200290300101","G4200290300101","G4200290300101","42029300101"
"G4200290300103",2.83178360101437,9.04480135249366,88.5883347421809,"G4200290300103","G4200290300103","G4200290300103","42029300103"
"G4200290300104",1.67543346970583,3.35086693941165,96.6491330605884,"G4200290300104","G4200290300104","G4200290300104","42029300104"
"G4200290300106",0.811225608419206,2.674852006139,96.7112475334357,"G4200290300106","G4200290300106","G4200290300106","42029300106"
"G4200290300107",2.11205632150191,4.28278087415664,95.7172191258434,"G4200290300107","G4200290300107","G4200290300107","42029300107"
"G4200290300198",2.14420853479084,6.4326256043725,91.8435989068741,"G4200290300198","","","42029300198"
"G4200290300201",4.56735805573015,10.8317619945527,88.3720930232558,"G4200290300201","G4200290300201","G4200290300201","42029300201"
"G4200290300202",2.99559471365639,3.54625550660793,96.3215859030837,"G4200290300202","G4200290300202","G4200290300202","42029300202"
"G4200290300301",4.55501051156272,7.60336370007008,91.6608269096006,"G4200290300301","G4200290300301","G4200290300301","42029300301"
"G4200290300302",3.14465408805032,5.98981731057203,94.010182689428,"G4200290300302","G4200290300302","G4200290300302","42029300302"
"G4200290300303",1.05925190334326,8.7719298245614,88.2158225753062,"G4200290300303","G4200290300303","G4200290300303","42029300303"
"G42002903004",2.34375,10.3940217391304,86.0054347826087,"G4200290300400","G4200290300400","G4200290300400","42029300400"
"G42002903005",1.80962721679334,8.1795150199059,91.3680781758958,"G4200290300500","G4200290300500","","42029300500"
"G42002903006",6.85660613650595,22.3544145272386,75.8922980588604,"G4200290300600","G4200290300600","G4200290300600","42029300600"
"G42002903007",8.6155800169348,23.2218458933108,74.2802709568163,"G4200290300700","G4200290300700","G4200290300700","42029300700"
"G42002903008",2.32405174303881,10.8309581232186,83.8193378645034,"G4200290300800","G4200290300800","G4200290300800","42029300800"
"G42002903009",2.65980265980266,8.92320892320892,89.5752895752896,"G4200290300900","G4200290300900","G4200290300900","42029300900"
"G42002903010",1.41111684735846,4.45706418860781,93.7188091550508,"G4200290301000","G4200290301000","G4200290301000","42029301000"
"G42002903011",2.14139043707832,14.3150484012907,83.4262246993253,"G4200290301100","G4200290301100","G4200290301100","42029301100"
"G4200290301202",8.8539104771274,19.5277914412199,79.9065420560748,"G4200290301202","G4200290301202","","42029301202"
"G42002903013",1.47679324894515,7.80590717299578,90.6469760900141,"G4200290301300","G4200290301300","G4200290301300","42029301300"
"G4200290301401",2.20306513409962,10.7918263090677,86.3026819923372,"G4200290301401","G4200290301401","G4200290301401","42029301401"
"G4200290301402",2.8327959465684,9.32749884845693,89.9585444495624,"G4200290301402","G4200290301402","G4200290301402","42029301402"
"G42002903015",3.13460356484327,11.0633066994468,87.7688998156116,"G4200290301500","G4200290301500","G4200290301500","42029301500"
"G42002903016",1.08907040062233,11.3574484636328,86.1143523920653,"G4200290301600","G4200290301600","G4200290301600","42029301600"
"G42002903017",2.17065868263473,10.3293413173653,88.8473053892216,"G4200290301700","G4200290301700","G4200290301700","42029301700"
"G42002903018",10.5633802816901,17.8257042253521,82.1742957746479,"G4200290301800","G4200290301800","G4200290301800","42029301800"
"G42002903019",2.0604997807979,4.16483998246383,95.5721174923279,"G4200290301900","G4200290301900","G4200290301900","42029301900"
"G42002903020",1.98061525495154,5.09903076274758,93.0467762326169,"G4200290302000","G4200290302000","G4200290302000","42029302000"
"G4200290302101",4.04499242915856,10.7505948518278,88.5788449059053,"G4200290302101","G4200290302101","G4200290302101","42029302101"
"G4200290302102",6.4388961892247,9.85545335085414,87.4178712220762,"G4200290302102","G4200290302102","G4200290302102","42029302102"
"G4200290302201",0.830924855491329,4.69653179190751,95.1830443159923,"G4200290302201","","","42029302201"
"G4200290302202",3.0941237649506,5.07020280811232,92.9017160686427,"G4200290302202","G4200290302202","G4200290302202","42029302202"
"G42002903023",2.78951817413356,8.53761622992392,90.3212172442942,"G4200290302300","G4200290302300","G4200290302300","42029302300"
"G42002903024",14.2997061704212,26.2977473065622,68.7316356513222,"G4200290302400","G4200290302400","G4200290302400","42029302400"
"G42002903025",14.3342036553525,22.2193211488251,74.4647519582245,"G4200290302500","G4200290302500","G4200290302500","42029302500"
"G4200290302701",3.40713244067347,7.02638207609704,91.9262892748243,"G4200290302701","G4200290302701","","42029302701"
"G4200290302702",1.67692634260242,8.66058161749098,90.9361069836553,"G4200290302702","G4200290302702","G4200290302702","42029302702"
"G4200290302703",0.138792505204719,4.30256766134629,93.0950728660652,"G4200290302703","G4200290302703","G4200290302703","42029302703"
"G4200290302704",0.455235204855842,1.25189681335357,95.6373292867982,"G4200290302704","G4200290302704","G4200290302704","42029302704"
"G4200290302801",1.71232876712329,3.36239103362391,95.7762557077626,"G4200290302801","","","42029302801"
"G4200290302802",1.28030509397984,2.72405339144647,95.5597929719422,"G4200290302802","G4200290302802","G4200290302802","42029302802"
"G4200290302803",0.825082508250825,3.19031903190319,96.0946094609461,"G4200290302803","G4200290302803","G4200290302803","42029302803"
"G4200290302901",1.14757860913473,4.70507229745238,94.9277025476245,"G4200290302901","G4200290302901","G4200290302901","42029302901"
"G4200290302902",2.2808671065033,3.3741753063148,96.2676720075401,"G4200290302902","G4200290302902","G4200290302902","42029302902"
"G4200290303098",1.78890876565295,7.3345259391771,92.2182468694097,"G4200290303098","","","42029303098"
"G42002903031",1.40684410646388,3.72623574144487,95.8555133079848,"G4200290303100","G4200290303100","G4200290303100","42029303100"
"G42002903032",0.844475721323012,5.31315974665728,94.6868402533427,"G4200290303200","G4200290303200","","42029303200"
"G42002903033",3.59869138495093,9.0948745910578,90.0327153762268,"G4200290303300","G4200290303300","","42029303300"
