GEOID,hous_d,li_d,nw_d,tot199_d,totnw_d,univ_d
42091200707,266.7,0.24267262791852956,0.3675997027495665,977,1484,4026
42091200708,286.4,0.12317403065825068,0.21628407460545193,683,1206,5545
42091200800,251.1,0.21686746987951808,0.4852409638554217,720,1611,3320
42091200901,198.6,0.26084824711939203,0.3648490521881582,1064,1559,4079
42091200902,169,0.2527105921601334,0.31859883236030023,303,382,1199
42091200903,222.3,0.29952524816573156,0.3529033640454253,1388,1647,4634
42091200906,268,0.2039122703023118,0.2108991825613079,344,387,1687
42091200907,263.4,0.18204488778054864,0.12011637572734829,438,289,2406
42091200908,213.1,0.26263580538497877,0.29021636876763873,556,617,2117
42091201003,278.8,0.11512415349887133,0.26796315250767655,561,1309,4873
42091201004,287.8,0.11163337250293771,0.27648914455372053,570,1490,5106
42091201005,372.3,0.0437740313516711,0.13930789707187222,148,471,3381
42091201006,462.9,0.07194244604316546,0.1522615315718764,160,340,2224
42091201100,233.6,0.16515198997179567,0.12923076923076923,527,420,3191
42091201201,598.9,0.13897180762852404,0.158472553699284,838,996,6030
42091201203,479.8,0.07324414715719063,0.06559949780288764,219,209,2990
42091201204,242.7,0.1552734375,0.3427734375,318,702,2048
42091201301,314.3,0.11074130105900151,0.25486827033218784,366,890,3305
42091201302,208.7,0.3399734395750332,0.3484998351467194,1024,1057,3012
42091201404,497.5,0.1263089005235602,0.20215235281705002,579,958,4584
42091201406,361.1,0.0595290013083297,0.2136938508504143,273,980,4586
42091201407,309.5,0.15288788221970556,0.33031332578331446,405,875,2649
42091201408,464.1,0.029377477267428304,0.13313126602937747,126,571,4289
42091201409,462.6,0.055071832825424466,0.12298650413582934,253,565,4594
42091201410,347.2,0.11145996860282574,0.16360153256704982,284,427,2548
42091201411,273.1,0.1596330275229358,0.0855045871559633,435,233,2725
42091201501,394.9,0.20604066985645933,0.2437206734750207,689,883,3344
42091201502,432,0.08702449192287649,0.12610734757686295,167,242,1919
42091201603,235.7,0.165415297982168,0.4313084112149533,705,1846,4262
42091201604,226.7,0.20189480561907874,0.40632127728901923,618,1247,3061
42091201605,235.8,0.09446254071661238,0.22840359364201795,261,661,2763
42091201606,224.3,0.3240223463687151,0.5151873767258383,812,1306,2506
42091201607,260.2,0.2874234835837507,0.2924318308291597,1033,1051,3594
42091201608,325.3,0.08318965517241379,0.22349137931034482,386,1037,4640
42091201703,239.7,0.10541310541310542,0.14281210592686003,333,453,3159
42091201704,255.3,0.10828625235404897,0.1674304919034525,345,548,3186
42091201705,283.5,0.1359908883826879,0.110250569476082,597,484,4390
42091201706,272.8,0.227125243348475,0.22336409395973153,1050,1065,4623
42091201800,348,0.1378743007568279,0.15690104166666666,419,482,3039
42091201901,344.8,0.10054622698765932,0.11147076674084563,497,551,4943
42091201902,276,0.12009897221164827,0.22713164140953077,631,1244,5254
42091202000,239.1,0.14848365498227648,0.10102201257861636,377,257,2539
42091202100,273.7,0.21096382835317906,0.17052347787014155,939,759,4451
42091202201,212.4,0.12108234378041659,0.33540252182347235,622,1729,5137
42091202202,243.5,0.14245982694684797,0.7330037082818294,461,2372,3236
42091202301,313.8,0.16038562664329536,0.2631004366812227,732,1205,4564
42091202302,255.3,0.17267197005147403,0.4108563406644829,369,878,2137
42091202401,NA,0.4471589349437277,0.8555102040816327,1629,3144,3643
42091202402,282.2,0.14477611940298507,0.516306649724693,679,2438,4690
42091202500,281.4,0.2533003300330033,0.7134387351778656,1228,3971,4848
42091202602,343.1,0.14483683504693787,0.1595256312165264,324,417,2237
42091202603,243.9,0.15651531930601698,0.15654060756354618,424,505,2709
42091202604,294.6,0.17360496014171833,0.37372843874391865,392,845,2258
42091203000,560.8,0.06869712351945854,0.14317602040816327,203,449,2955
42091203103,364.3,0.07965482907401261,0.07249255213505462,240,219,3013
42091203104,428,0.08818429526876394,0.05804431599229287,356,241,4037
42091203105,373.1,0.10362400906002266,0.1476028690071725,549,782,5298
42091203106,322.7,0.11223996129656506,0.15336236090953073,232,317,2067
42091203203,350.6,0.1831528279181709,0.24163658243080627,761,1004,4155
42091203204,495.3,0.10086366440468847,0.35069235400361226,654,2330,6484
42091203205,422.4,0.08376715570279224,0.21533364884051112,177,455,2113
42091203207,453.2,0.10727056019070322,0.15141676505312868,360,513,3356
42091203208,372.4,0.03682918274289723,0.19361627499123116,105,552,2851
42091203302,277.2,0.07021174972138194,0.2146155070848591,441,1348,6281
42091203303,254.9,0.17986184909670563,0.22679377822378324,677,904,3764
42091203304,258.1,0.1465896589658966,0.2217517861868219,533,838,3636
42091203401,196.6,0.24965682910089224,0.2603256212510711,1455,1519,5828
42091203402,236.9,0.11071053026888988,0.2693405437884933,737,1793,6657
42091203403,204,0.1765087605451006,0.1484450144277012,544,463,3082
42091203500,160.4,0.2577141057934509,0.6247680890538033,1637,4041,6352
42091203601,156.6,0.5896180215475024,0.8316028552887735,1806,2563,3063
42091203602,161.5,0.30319148936170215,0.6071344754752406,1254,2587,4136
42091203700,184.5,0.5574387947269304,0.656390134529148,888,1171,1593
42091203801,132.3,0.451322607035724,0.6160349059176439,1655,2259,3667
42091203803,157.3,0.4675254965110038,0.729522792022792,2613,4097,5589
42091203804,108.1,0.6911071849234394,0.794655823409817,2347,2736,3396
42091203901,116.1,0.6538108356290174,0.8846036118763392,2136,2890,3267
42091203902,99,0.597478176527643,0.6980278047203362,1848,2159,3093
42091204002,337,0.1780515117581187,0.37597765363128494,636,1346,3572
42091204007,332.5,0.2586046511627907,0.23767441860465116,556,511,2150
42091204008,333.5,0.17841569767441862,0.16896802325581395,491,465,2752
42091204009,258.1,0.136860264519839,0.22600446428571427,238,405,1739
42091204010,353.7,0.0621425848265345,0.18147159740754862,163,476,2623
42091204101,275.8,0.18664604279453467,0.04047434905903583,724,157,3879
42091204102,294.2,0.18679980516317585,0.13638577691183634,767,560,4106
42091204200,336,0.14219830899308225,0.1345119139123751,185,175,1301
42091204300,401.2,0.16784255477163015,0.17935388043074638,452,483,2693
42091204400,616.4,0.11883408071748879,0.17680973734785393,371,552,3122
42091204500,623.1,0.06626360338573156,0.08189836203275934,274,390,4135
42091204600,736.6,0.0480684811237928,0.1448608371685295,219,661,4556
42091204701,311,0.06796116504854369,0.09757281553398059,140,201,2060
42091204702,434.2,0.0931013431013431,0.2078754578754579,305,681,3276
42091204800,885.9,0.037527593818984545,0.11455231288465356,187,577,4983
42091204900,889,0.04880647911338448,0.10380228136882129,229,546,4692
42091205000,364.3,0.1761006289308176,0.3522544283413849,280,875,1590
42091205100,779.9,0.24261771747805266,0.21896024464831804,304,358,1253
42091205200,759.9,0.08850820842255532,0.1129648939867918,248,325,2802
42091205300,250,0.3665564478034955,0.41511194029850745,776,890,2117
42091205400,612.9,0.09304987735077677,0.2539347720266104,569,1565,6115
42091205501,300,0.21898375032241424,0.2615424297136962,849,1014,3877
42091205502,593.4,0.0655333150534686,0.1565670414038936,239,571,3647
42091205503,359,0.06562633604104318,0.2671428571428571,307,1309,4678
42091205600,442.5,0.07944572748267899,0.1441108545034642,344,624,4330
42091205700,198.4,0.4161938018332606,0.3210388476647752,1907,1471,4582
42091205801,191,0.07319422150882825,0.5348314606741573,228,1666,3115
42091205805,283.8,0.11232633757020397,0.2603183962264151,380,883,3383
42091205806,231.9,0.12104787714543812,0.28545618789521227,268,632,2214
42091205807,228.6,0.10876320696084525,0.39341205717837163,175,633,1609
42091205808,344,0.16132244572794263,0.2656762492764808,810,1377,5021
42091205809,340.2,0.08602915037326697,0.23610619469026548,242,667,2813
42091205903,462.6,0.08740068104426787,0.17782822550132427,231,470,2643
42091205904,484.6,0.07744259342638452,0.12066636650157586,172,268,2221
42091205905,264.4,0.1615598885793872,0.4091922005571031,580,1469,3590
42091205906,271.3,0.12215513237343242,0.2823966558290757,263,608,2153
42091206004,279.6,0.1625418060200669,0.27642150803461063,729,1789,4485
42091206005,290.5,0.1500350549193737,0.18064968450572563,642,773,4279
42091206006,290,0.10982008995502249,0.05438401775804662,293,147,2668
42091206007,338.2,0.15551914196335467,0.39934087978220373,1044,2787,6713
42091206102,361.4,0.10249917428162501,0.23857756247935705,931,2167,9083
42091206104,453.3,0.07394587791063562,0.1721208307111391,235,547,3178
42091206105,441.4,0.05108416023520764,0.10050675675675676,278,595,5442
42091206106,242.5,0.15247364152473641,0.1513742926434923,752,749,4932
42091206201,209.9,0.3375796178343949,0.09256900212314224,795,218,2355
42091206202,171.5,0.21241970021413276,0.1446773530620633,496,352,2335
42091206300,297.1,0.08328530259365995,0.19957862478452404,289,1042,3470
42091206400,244.8,0.1954379048155449,0.2430301323570825,694,863,3551
42091206501,297.2,0.032038173142467624,0.16405362417632358,141,722,4401
42091206502,241.8,0.1475756934152022,0.11927560366361366,697,573,4723
42091206600,170.3,0.27988338192419826,0.11538461538461539,384,168,1372
42091206702,NA,0,0.7416184971098266,0,2566,28
42091206703,343.4,0.07315879618301933,0.10692439442133594,299,437,4087
42091206704,375.1,0.11913954771097628,0.07263722657862154,864,528,7252
42091206801,528.4,0.07125,0.22110141766630317,513,1622,7200
42091206802,338.8,0.126514131897712,0.11440107671601615,376,340,2972
42091206901,337.6,0.2377487695270704,0.2769099079820244,1111,1294,4673
42091206904,258.3,0.15943620721215448,0.1969643487469114,871,1116,5463
42091206905,282.3,0.12006414111044297,0.2066,599,1033,4989
42091206906,341.3,0.08727399165507649,0.07927677329624479,251,228,2876
42091207001,427.6,0.05737704918032787,0.13608087091757387,441,1050,7686
42091207003,365.7,0.058,0.10187315149523496,174,310,3000
42091207004,280.8,0.12962962962962962,0.14770723104056438,588,670,4536
42091207101,341.3,0.10130932896890343,0.10571474825967297,619,653,6110
42091207103,288.7,0.1560434372049103,0.1529578128682536,661,649,4236
42091207104,307.7,0.18298969072164947,0.06432125088841507,497,181,2716
42091207201,227.5,0.17580577647551276,0.17118997912317327,420,410,2389
42091207202,232.3,0.20712341197822143,0.2598460842009959,913,1148,4408
42091207300,218.6,0.2498101746393318,0.26085329341317365,658,697,2634
42091207400,337.6,0.09097150703741846,0.053553038105046344,265,156,2913
42091207500,353.8,0.13630916716596764,0.012444444444444444,455,42,3338
42091207600,260.4,0.16035988356708125,0.021567596002104155,606,82,3779
42091207800,291.2,0.15452660677263302,0.08373369938229239,1118,610,7235
42091207900,174,0.2860032362459547,0.05906148867313916,707,146,2472
42091208000,202.2,0.23943661971830985,0.05371900826446281,867,208,3621
42091208100,158.1,0.20446851726472579,0.09124454880912446,604,272,2954
42091208201,257.2,0.12239221140472879,0.02313743637204998,264,50,2157
42091208203,260.8,0.14465145488800502,0.0408205987021143,691,195,4777
42091208204,300.2,0.06938544321721891,0.04389691305579156,245,155,3531
42091208301,301.3,0.08188976377952756,0.025196850393700787,208,64,2540
42091208302,314,0.14907838768482884,0.08473721375970947,1472,840,9874
42091208400,239.6,0.17484312606959498,0.028900112233445567,613,103,3506
42091208500,207.8,0.1985670419651996,0.10706243602865916,970,523,4885
42091208601,363.8,0.12218902343135714,0.12832206321748701,777,816,6359
42091208603,264.2,0.07854984894259819,0.09090909090909091,520,603,6620
42091208604,289.3,0.1581783417347471,0.1823997233748271,910,1055,5753
42091208702,245.5,0.1044776119402985,0.10503552672227372,336,340,3216
42091208703,204.7,0.18461538461538463,0.15930521091811414,744,642,4030
42091208704,163,0.316000845487212,0.2738290879211175,1495,1333,4731
42091208801,111.3,0.4554819720382634,0.4718772826880935,619,646,1359
42091208802,111.8,0.5424056755885198,0.2586262495969042,1682,802,3101
42091208901,127.8,0.2821017139645968,0.2626857303055789,1004,937,3559
42091208903,161,0.38003502626970226,0.3891418563922942,1085,1111,2855
42091208904,95,0.5960370725471397,0.46596356663470756,1865,1458,3129
42091208905,156.1,0.1802013422818792,0.19852941176470587,537,594,2980
42091208906,110.5,0.4157468727005151,0.4026004728132388,1695,1703,4077
42091209000,119.9,0.463768115942029,0.3763586956521739,672,554,1449
42091209100,217,0.09937888198757763,0.1278772378516624,544,700,5474
42091209201,157.6,0.16216216216216217,0.1468058968058968,264,239,1628
42091209202,132,0.367419212040726,0.23550243470562196,830,532,2259
42091210100,294.9,0.16729750189250567,0.25157708806459755,663,997,3963
42091210200,327.2,0.030814380044020543,0.05612619222303742,84,153,2726
42091210300,346.5,0.1009865005192108,0.14282290917804938,389,596,3852
42091210400,317.8,0.14880529926661934,0.24725397892849138,629,1103,4227
42091210500,303.7,0.11896859841715599,0.2673984119570294,466,1145,3917
42091210600,299.6,0.12292518643252345,0.2345050878815911,511,1014,4157
42091210700,364.5,0.08736676568233444,0.2418822712276437,500,1393,5723
42101000100,397.1,0.16293622141997594,0.33622141997593263,677,1397,4155
42101000200,225.8,0.6227521501172791,0.7592247484159523,1593,2037,2558
42101000300,591.2,0.21659125188536954,0.3432371250707414,718,1213,3315
42101000401,595.8,0.27583586626139817,0.435790273556231,726,1147,2632
42101000402,303.4,0.1652015762352228,0.1579266444377084,545,521,3299
42101000500,394.4,0.44639376218323584,0.6499602227525855,687,1634,1539
42101000600,734.4,0.185546875,0.2866611433305717,190,346,1024
42101000700,293.4,0.3115899825276645,0.4369747899159664,1070,1508,3434
42101000801,659.4,0.1869225302061123,0.2594171997157072,263,365,1407
42101000803,728,0.17649017649017648,0.19513819513819514,530,586,3003
42101000804,582.7,0.13348847048868204,0.22445525703405966,631,1061,4727
42101000901,257.4,0.319138019497178,0.31298101590559263,622,610,1949
42101000902,762,0.3779834388699464,0.3332076894082171,776,884,2053
42101001001,606.4,0.12713841368584758,0.1286936236391913,327,331,2572
42101001002,658.9,0.11544273194318526,0.12481112118464793,382,413,3309
42101001101,390.6,0.3002336448598131,0.26741095162147793,1028,1006,3424
42101001102,436.6,0.2668517049960349,0.25938967136150237,673,663,2522
42101001201,620.2,0.059745347698334964,0.22061704211557298,244,901,4084
42101001202,657.7,0.1956476683937824,0.21673228346456694,944,1101,4825
42101001300,413,0.20595495217525456,0.39956803455723544,1335,2590,6482
42101001400,457,0.2273166023166023,0.3677140801151355,942,1533,4144
42101001500,418.2,0.21354166666666666,0.3772618641174462,615,1105,2880
42101001600,470.3,0.11189739053516143,0.12693498452012383,253,287,2261
42101001700,500,0.05277401894451962,0.22834912043301758,156,675,2956
42101001800,418.2,0.14731051344743276,0.2995110024449878,482,980,3272
42101001900,391.1,0.22153209109730848,0.44483880508725226,749,1504,3381
42101002000,118.1,0.4113277623026927,0.7571959145775302,886,1631,2154
42101002100,190.8,0.4162280701754386,0.7109649122807018,949,1621,2280
42101002200,239.4,0.43185689948892675,0.5622641509433962,1014,1341,2348
42101002300,278,0.4399317406143345,0.3921501706484642,1289,1149,2930
42101002400,333.3,0.33964716805942435,0.3977715877437326,1829,2142,5385
42101002500,312.3,0.35580334515965534,0.3997471554993679,1404,1581,3946
42101002701,185.4,0.5299048482102402,0.6631173538740371,2339,2927,4414
42101002702,234.3,0.3016605166051661,0.1688191881918819,1308,732,4336
42101002801,166.6,0.5400500625782227,0.7508278145695364,2589,3628,4794
42101002802,239.2,0.3831662633944003,0.3788454891116488,2217,2192,5786
42101002900,278.3,0.27210216110019647,0.3280943025540275,1108,1336,4072
42101003001,151.2,0.5066505441354293,0.6263577118030412,2095,2595,4135
42101003002,194,0.4327346662148424,0.7533039647577092,1277,2223,2951
42101003100,119.3,0.522111599907386,0.8844639962954387,2255,3820,4319
42101003200,93.1,0.656742125984252,0.9163385826771654,2669,3724,4064
42101003300,85.1,0.6101392938127632,0.7520246193715582,3767,4643,6174
42101003600,130.8,0.6365509123013537,0.8288856304985337,4326,5653,6796
42101003701,111.8,0.5828231011087208,0.8558662915770313,3522,5172,6043
42101003702,115.4,0.6473149492017417,0.8057264552768576,2676,3405,4134
42101003800,208.4,0.2616871245756072,0.0835727343954035,1002,320,3829
42101003901,166.5,0.4073063513718357,0.32889561270801815,2687,2174,6597
42101003902,195.4,0.1895937277263008,0.0552212389380531,1064,312,5612
42101004001,183.4,0.3898389095415118,0.29987608426270135,1573,1210,4035
42101004002,175.1,0.24528301886792453,0.1801390268123138,1235,907,5035
42101004101,153.1,0.6532704197852262,0.7474059662775616,4015,4610,6146
42101004102,129.3,0.6115259228099695,0.7428751708907351,5815,7064,9509
42101004201,153.6,0.40274684484038603,0.19747587230883445,2170,1064,5388
42101004202,148.5,0.3838095238095238,0.3317422434367542,2015,1807,5250
42101005000,NA,NaN,NaN,0,0,0
42101005400,177.2,0.3331189710610932,0.9016077170418006,518,1402,1555
42101005500,122.5,0.34256259204712813,0.9044289044289044,2326,6208,6790
42101005600,143.4,0.6422680412371135,0.9278350515463918,623,900,970
42101006000,130.2,0.5900443880786304,0.8463855421686747,3722,5339,6308
42101006100,108.8,0.5240013427324606,0.8972809667673716,1561,2673,2979
42101006200,74.9,0.6548839154988496,0.9543559816590246,3131,4579,4781
42101006300,68.8,0.6753303010612952,0.9699784017278618,3118,4491,4617
42101006400,86,0.6383251990752633,0.9367963152507677,2485,3661,3893
42101006500,75.1,0.516315205327414,0.9836824696802646,2326,4461,4505
42101006600,59,0.60768779342723,0.9471841260577765,2071,3246,3408
42101006700,80.3,0.5462122339633874,0.9379361544172234,3670,6317,6719
42101006900,64.6,0.8220570981619085,0.9706687524442706,2102,2482,2557
42101007000,67.7,0.5748975086723431,0.9745122718691,1823,3097,3171
42101007101,63.6,0.7174940898345153,0.9708112206216831,1821,2561,2538
42101007102,70.9,0.5592637540453075,0.9807847896440129,2765,4849,4944
42101007200,73.2,0.5677983753384711,0.9833264717990943,2726,4777,4801
42101007300,98,0.5478680611423974,0.9332260659694288,1362,2320,2486
42101007400,86.3,0.6140827413288759,0.9007521938988717,2939,4311,4786
42101007700,168.8,0.6200274348422496,0.5653465346534653,904,1142,1458
42101007800,301.2,0.4148148148148148,0.42916303400174366,1848,1969,4455
42101007900,431,0.2754814975113612,0.5457693140012985,1273,2522,4621
42101008000,150.1,0.44144578313253013,0.8002406738868832,1832,3325,4150
42101008101,78.4,0.6310679611650486,1,1820,2884,2884
42101008102,80.9,0.6970802919708029,0.9866389033489502,4011,5686,5754
42101008200,100.7,0.5212121212121212,0.9933333333333333,3440,6556,6600
42101008301,65.6,0.5053133810453264,0.9818323891385036,2330,5026,4611
42101008302,79.1,0.558728795361821,0.9976379643547348,2602,4646,4657
42101008400,85.8,0.5420765027322404,0.9729215147027713,2480,4599,4575
42101008500,99,0.6128208764714225,0.936462913061977,4321,6603,7051
42101008601,297,0.39927464556544673,0.5117045829212001,1211,1552,3033
42101008602,212,0.3198031980319803,0.8003280032800328,780,1952,2439
42101008701,429.3,0.46763085399449034,0.547979797979798,2037,2387,4356
42101008702,455,0.44440270473328325,0.544043321299639,1183,1507,2662
42101008801,NA,0.7533333333333333,0.4081896551724138,339,947,450
42101008802,293.3,0.7506782419967445,0.4880657160570366,2767,3149,3686
42101009000,384.7,0.7420933734939759,0.38504611330698285,1971,2338,2656
42101009100,255.6,0.6042996305005038,0.7453812562982869,1799,2219,2977
42101009200,125.9,0.6727019498607242,0.8348189415041782,2415,2997,3590
42101009300,69.6,0.5219638242894057,0.9913084331688983,2222,4220,4257
42101009400,63.2,0.6995429396199182,0.9923021409670435,2908,4125,4157
42101009500,59.4,0.6437001594896332,0.9913875598086125,2018,3108,3135
42101009600,72.5,0.6689492831157714,0.9858763107211641,3126,4607,4673
42101009801,124.8,0.3840670859538784,0.9054788791300711,916,2165,2385
42101009802,138.6,0.32179226069246436,0.8987085732067839,2054,5776,6383
42101010000,123.6,0.4974704890387858,0.927487352445194,2360,4400,4744
42101010100,93.3,0.46384685034277584,0.9882292070883456,3586,7640,7731
42101010200,65,0.65992147387496225,1,2185,3311,3311
42101010300,68.1,0.546671490593343,1,1511,2764,2764
42101010400,56.9,0.7690667929891047,0.9744801512287334,3247,4124,4222
42101010500,91.1,0.6856020942408377,0.962384513858337,2619,4375,3820
42101010600,66.9,0.7687793427230047,0.941108545034642,1310,1630,1704
42101010700,71.8,0.7049180327868853,0.9637085341650128,2408,3399,3416
42101010800,89.9,0.6905893536121673,0.9306083650190115,2906,3916,4208
42101010900,170.1,0.752820874471086,0.8494358251057827,2135,2409,2836
42101011000,69.7,0.7039609053497943,0.960133744855967,2737,3733,3888
42101011100,79.6,0.5783714193756034,0.95412551768079,1797,2995,3107
42101011200,72.3,0.5620107844842581,0.9964759187783185,3231,5938,5749
42101011300,95.9,0.518574448807007,1,1717,3311,3311
42101011400,132.8,0.41826659352715306,0.994240263302249,3050,7250,7292
42101011500,123.3,0.35232607767819035,0.9596670934699104,1651,4497,4686
42101011700,210.8,0.43452958292919497,0.5185185185185185,448,1036,1031
42101011800,128.8,0.43979142903698876,0.9881416504223521,2699,6083,6137
42101011900,114.8,0.504839750483975,0.9884145033254667,2347,4607,4649
42101012000,294.7,0.2744546094299789,0.7033671833244255,390,1316,1421
42101012100,170.1,0.45754884547069274,0.7786757848927572,1288,2505,2815
42101012201,NA,0.4627488760436737,0.7251123956326269,1441,2258,3114
42101012203,NA,0.35607675906183367,0.579957356076759,167,272,469
42101012204,165.9,0.2964088397790055,0.8328718852252706,1073,3309,3620
42101012500,344.9,0.20684764991896273,0.28352562890107813,1021,1499,4936
42101013100,281.3,0.47475961538461536,0.7457932692307693,790,1241,1664
42101013200,244.2,0.6727272727272727,0.826753545419701,1628,2157,2420
42101013300,241.5,0.5193403298350825,0.5992844364937389,1732,2010,3335
42101013401,401.4,0.1515817223198594,0.09226713532513181,345,210,2276
42101013402,438.4,0.1539786427833276,0.23309303123927222,447,679,2903
42101013500,377.1,0.2948125321006677,0.43759630200308164,1148,1704,3894
42101013601,363.7,0.08251695553880935,0.19706103993971363,219,523,2654
42101013602,348.5,0.2385193431672697,0.232952964096855,857,837,3593
42101013700,183.9,0.5288936627282492,0.7847475832438239,2462,3653,4655
42101013800,102.5,0.6193370165745856,0.8532608695652174,1121,1570,1810
42101013900,278.8,0.6133085155886459,0.7963887821744141,1318,2073,2149
42101014000,223.2,0.5787119856887298,0.7787716159809183,1941,2612,3354
42101014100,206.2,0.5746185336806848,0.8753246753246753,1544,2359,2687
42101014200,310.8,0.1611579667198541,0.35194894005014815,707,1544,4387
42101014300,274.7,0.26833527357392317,0.19674039580908032,461,338,1718
42101014400,257.4,0.5432992263538807,0.5777450257921887,2177,2352,4007
42101014500,150.8,0.6761041902604756,0.9830604178430266,1194,1741,1766
42101014600,160.4,0.4358161648177496,0.6770708283313326,1100,2820,2524
42101014700,188.6,0.7312961011591148,0.734860883797054,2082,2245,2847
42101014800,183.1,0.6494312306101344,0.9824198552223371,628,950,967
42101014900,78.5,0.6966473243068988,0.9367576243980739,2161,2918,3102
42101015101,51.2,0.6669784845650141,0.9632899628252788,1426,2073,2138
42101015102,59.8,0.7412177985948478,0.9569672131147541,2532,3269,3416
42101015200,63.2,0.7135301143149633,0.9807200136495479,4182,5748,5861
42101015300,106.5,0.8588791357191087,0.5091941590048675,2544,1883,2962
42101015600,141.9,0.7312889812889813,0.8955301455301455,1407,1723,1924
42101015700,131.2,0.48,0.6157779401022644,1296,1686,2700
42101015800,240.3,0.26631222812953115,0.087320766876107625,1653,542,6207
42101016000,206.4,0.2742636407532593,0.13673567645642754,1704,852,6213
42101016100,194.4,0.41681901279707495,0.4498091919694707,2508,2711,6017
42101016200,93.4,0.7197452229299363,0.9012738853503185,1808,2264,2512
42101016300,93.6,0.7693150684931507,0.932097082083447,2808,3418,3650
42101016400,48,0.6825431034482758,0.9650862068965518,3167,4478,4640
42101016500,54.8,0.8678414096916299,0.9542527956624873,2561,2816,2951
42101016600,47.5,0.6983830845771144,0.816884661117717,1123,1374,1608
42101016701,43.7,0.6466854724964739,0.9689703808180536,1834,2748,2836
42101016702,48.9,0.7040121120363361,0.933005299015897,1860,2465,2642
42101016800,58.7,0.7062179121505989,0.9352456688440783,2476,3293,3506
42101016901,50.8,0.5928616550852811,0.9678627145085803,1877,3102,3166
42101016902,48,0.740209931368591,0.9517561566410981,3667,4715,4954
42101017000,84.7,0.5034435261707989,0.8225442834138487,1462,2554,2904
42101017100,53.7,0.5008137642408742,0.9633471645919779,2154,4179,4301
42101017201,46,0.570034843205575,0.9240418118466899,1636,2652,2870
42101017202,72.1,0.7091026886945254,0.9636889460154242,2189,2999,3087
42101017300,45.9,0.6542372881355932,0.9390195296931049,1544,2356,2360
42101017400,56.1,0.7420159680638723,0.9264356905552918,1487,1952,2004
42101017500,46.6,0.838604788649128,0.9706662735849056,5674,6585,6766
42101017601,47.1,0.88009461426492,0.9271703596077007,4837,5105,5496
42101017602,48.5,0.8588455246552933,0.9349873650356076,3675,4070,4279
42101017701,45.5,0.8269680436477007,0.9311509482982593,3183,3584,3849
42101017702,41.6,0.8683715682587438,0.9388059701492537,4618,5032,5318
42101017800,50.4,0.7740444444444444,0.7636173184357542,4354,4374,5625
42101017900,68.8,0.6560489565353836,0.6786273895330618,4181,4331,6373
42101018001,155.1,0.341592335645854,0.1635282457879088,1034,495,3027
42101018002,139.2,0.4372100728959576,0.12823061630218688,2639,774,6036
42101018300,142.7,0.27684184058335426,0.024843161856963614,1101,99,3977
42101018400,139.3,0.2595078299776286,0.06604194556001784,580,148,2235
42101018800,68,0.7518958687040181,0.8123945562928805,6643,7223,8835
42101019000,93.7,0.6215328467153285,0.8530413625304136,5109,7012,8220
42101019100,101.8,0.646970048757836,0.8798209366391184,5573,7665,8614
42101019200,68.7,0.7542642710939277,0.8735813012698056,6633,7774,8794
42101019501,47.4,0.8203324808184144,0.9496173469387755,3849,4467,4692
42101019502,51.2,0.8043354249857387,0.8858033437234344,2820,3126,3506
42101019700,66.9,0.7361485050304662,0.9562136885362051,5195,6748,7057
42101019800,58.9,0.7405660377358491,0.9815011372251706,4867,6473,6572
42101019900,53.3,0.806483300589391,0.940426575140966,3284,3836,4072
42101020000,68.9,0.7425665101721439,0.905320813771518,949,1157,1278
42101020101,59.3,0.7653144568472638,0.9293038316243929,2811,3444,3673
42101020102,64.6,0.5793226381461676,0.9347593582887701,1625,2622,2805
42101020200,66.1,0.6712095400340715,0.9187109187109187,2758,3820,4109
42101020300,53.4,0.6527424627678896,0.9221105527638191,1797,2569,2753
42101020400,64.3,0.6764234161988774,0.9358460304731355,1687,2334,2494
42101020500,49.7,0.6871239470517448,0.9177644710578843,1713,2299,2493
42101020600,444.4,0.33001422475106684,0.5066582117945466,464,799,1406
42101020700,228.1,0.22154779969650987,0.29406736194221234,1168,1720,5272
42101020800,162.1,0.3428863868986694,0.5327942497753818,670,1186,1954
42101020900,242.4,0.2338171832091016,0.14693239546697928,596,376,2549
42101021000,217.9,0.3633114949374628,0.1537088456961523,1830,775,5037
42101021100,228.3,0.2304878048780488,0.22199757379700769,567,549,2460
42101021200,221.3,0.21502384737678856,0.28298887122416533,541,712,2516
42101021300,213.4,0.28803777544596015,0.15340761855402954,1098,592,3812
42101021400,239,0.3731892389054955,0.20372499425155208,1623,886,4349
42101021500,231.1,0.2695201037613489,0.1714656290531777,1039,661,3855
42101021600,269.6,0.29096283783783783,0.2833614864864865,689,671,2368
42101021700,235.5,0.22567635691480423,0.21604938271604937,1343,1295,5951
42101021800,257.6,0.334289225727161,0.4015732150060508,1632,1991,4882
42101021900,233.8,0.13935574229691877,0.1211484593837535,199,173,1428
42101022000,302.7,0.06706507304116865,0.2335181762168823,101,379,1506
42101023100,637.9,0.037037037037037035,0.06273620559334846,49,83,1323
42101023500,500,0.2675507020280811,0.44383775351014043,343,569,1282
42101023600,390.2,0.16501182033096926,0.45458404074702885,349,1071,2115
42101023700,326.6,0.2515362556329373,0.7293396599446421,1228,3689,4882
42101023800,192.8,0.2875128468653648,0.7196652719665272,1119,2924,3892
42101023900,205.6,0.5234009360374415,0.672386895475819,671,862,1282
42101024000,173.3,0.43337819650067294,0.6096644295302014,1610,2271,3715
