GEOID,hous_c,li_c,nw_c,tot199_c,totnw_c,univ_c
42045401200,204.34139161041463,0.19146608315098468,0.09682713347921225,700,354,3656
42045401301,NA,0.344311377245509,0.48845208845208843,690,994,2004
42045401302,193.22137682969984,0.1480401684483317,0.2446434282059482,457,765,3087
42045401401,145.8945939229778,0.12956810631229235,0.2300425129900803,273,487,2107
42045401402,138.5998642268289,0.23421645997745208,0.26729910714285715,831,958,3548
42045401501,141.00178741946328,0.17360154312482778,0.04822265086800771,630,175,3629
42045401502,187.5279292619739,0.22970680881996608,0.2939764818814495,948,1225,4127
42045401600,179.34359838336783,0.08258928571428571,0.27957589285714285,148,501,1792
42045401700,132.63953630436578,0.31072375899962107,0.66716867469879515,820,1772,2639
42045401800,154.2568450380753,0.21076923076923076,0.6108989050165521,822,2399,3900
42045401900,154.07892480158387,0.15261401557285872,0.49477196885428254,686,2224,4495
42045402000,146.3393945142064,0.2418625678119349,0.5497287522603979,535,1216,2212
42045402100,130.8603339394514,0.20190610660077657,0.8969290504765266,1144,5082,5666
42045402200,137.79922316261744,0.3033942558746736,0.8995475113122172,581,1988,1915
42045402300,135.75314044296593,0.366993006993007,0.9622327131352402,1312,3465,3575
42045402400,68.5882511674487,0.6399152029073288,0.9160649819494585,2113,3045,3302
42045402500,73.12521719798033,0.7028123309897242,0.9271648233072566,2599,3437,3698
42045402600,81.93226890430643,0.5231151101458269,0.709980646944982,1686,2568,3223
42045402700,87.89259682676955,0.3442300118156755,0.8499409216226861,874,2158,2539
42045402800,113.95791147276496,0.37625683542070915,0.6709507042253521,2133,3811,5669
42045402900,99.27949196222147,0.5608070757324488,0.9629124625034088,2029,3531,3618
42045403001,133.88497795980584,0.2640677966101695,0.006440677966101695,779,19,2950
42045403002,136.90962198016027,0.29913240286684273,0.0965673330818559,793,256,2651
42045403101,112.71246981732492,0.23024764150943397,0.2665094339622642,781,904,3392
42045403103,115.47023348294219,0.25970149253731345,0.4072968490878939,783,1228,3015
42045403104,87.98155694501527,0.566213921901528,0.5326315789473685,1334,1265,2356
42045403200,166.5333413559844,0.14553764734183305,0.23670916526341113,605,984,4157
42045403300,123.74352447979396,0.44243792325056436,0.24033107599699022,2940,1597,6645
42045403401,108.35342402328473,0.3106086956521739,0.4205217391304348,893,1209,2875
42045403402,112.71246981732492,0.3195121951219512,0.2613575628006414,1179,978,3690
42045403501,159.23861165983553,0.2221160735610222,0.2433206106870229,930,1020,4187
42045403502,146.69523498718925,0.24460916442048516,0.15464959568733153,726,459,2968
42045403601,170.8923871500246,0.15330307614725164,0.08825012607160868,608,350,3966
42045403602,159.77237236930983,0.21215351812366737,0.021343050494534097,398,41,1876
42045403701,167.86774312967017,0.33663943990665113,0.005834305717619603,577,10,1714
42045403702,141.98034872016618,0.34951456310679613,0.08619246861924686,828,206,2369
42045403800,156.03604740298968,0.2564841498559078,0.06907232460895152,1602,446,6246
42045403901,180.41111980231645,0.1806592039800995,0.08254356465912564,581,270,3216
42045403902,203.80763090094032,0.15413433235215412,0.020337168852020335,576,76,3737
42045404003,171.78198833248177,0.23818265259293253,0.2450665442863699,519,534,2179
42045404004,193.488257184437,0.15673494723774054,0.054142103630158235,1010,349,6444
42045404101,198.7369041609344,0.2717339667458432,0.1158777900902327,1716,732,6315
42045404102,149.09715817982365,0.36889460154241643,0.20072836332476435,1722,937,4668
42045404103,147.9406766426293,0.24441176470588236,0.03176470588235294,831,108,3400
42045404300,100.52493361766153,0.40507910074937553,0.19025811823480432,973,457,2402
42045404400,94.65356581344413,0.49316005471956226,0.688782489740082,721,1007,1462
42045404500,86.46923493483806,0.4498492462311558,0.8386907095256763,2238,4279,4975
42045404600,102.74893657380449,0.5863095238095238,0.8069660092320604,1379,1923,2352
42045404700,76.77258204605478,0.752129471890971,0.5144436071338859,1766,2048,2348
42045404800,51.32998822777939,0.6551580698835274,0.9686985172981878,1575,2352,2404
42045404900,52.219589410236566,0.5258693808312129,0.9658333333333333,620,1159,1179
42045405000,41.455415102504666,0.6085959885386819,0.9386375455018201,1062,1805,1745
42045405100,51.50790846427082,0.6889111891620673,0.9432835820895522,1373,1896,1993
42045405200,65.65256726534001,0.6348535185744488,0.9827846572032618,2102,3254,3311
42045405300,63.339604190951334,0.45196003074558033,0.9178502879078695,1176,2391,2602
42045405400,53.64295130216805,0.7286158631415242,0.9253499222395023,1874,2380,2572
42045406100,135.6641803247202,0.35294117647058826,0.22821760283060594,798,516,2261
42045406201,174.18391152511617,0.18515973892133286,0.1578586135895676,539,460,2911
42045406202,186.28248760653383,0.19275220372184132,0.09931439764936337,984,507,5105
42045406300,91.89580214782687,0.46743894802755165,0.4644740924604406,1493,1497,3194
42045406401,87.09195576255809,0.2670830271858927,0.889090909090909,727,2445,2722
42045406402,78.55178441096913,0.4434108527131783,0.8271317829457364,572,1067,1290
42045406500,103.54957763801595,0.4321525885558583,0.24728260869565216,793,455,1835
42045406600,77.21738263728336,0.374235629841011,0.2069243156199678,918,514,2453
42045406700,97.76716995204427,0.35,0.21140552995391704,1211,734,3460
42045406801,202.29530889076312,0.2689880813274129,0.26546212647671996,1151,1146,4279
42045406802,169.9138258493217,0.2836505388672323,0.1881301558203483,1237,821,4361
42045406803,235.0326324051874,0.17255485310524357,0.17588126159554732,1392,1422,8067
42045406902,201.04986723532306,0.09903941702550513,0.02285525008280888,598,138,6038
42045406903,236.4559942971189,0.12408618699499807,0.04367816091954023,645,228,5198
42045406904,226.13662058061558,0.1998730964467005,0.10830391974735278,945,583,4728
42045407000,230.40670625641005,0.13476020610384462,0.1242603550295858,340,315,2523
42045407101,323.10314946844835,0.1032224259889966,0.1225130890052356,394,468,3817
42045407102,277.7334891631321,0.11013492312519611,0.03922183871979919,351,125,3187
42045407201,372.56497521306767,0.086236933797909407,0.14903586231753468,396,827,4592
42045407202,274.7088451427777,0.16806136680613668,0.09251908396946565,482,303,2868
42045407401,344.8094183204036,0.11944834034595606,0.20998160073597055,511,913,4278
42045407404,285.5619795687553,0.07174887892376682,0.07649896623018608,208,222,2899
42045407501,248.99937096976512,0.1722567287784679,0.17060041407867496,416,412,2415
42045407502,268.5705969838231,0.28012048192771083,0.24391915039397052,744,712,2656
42045407600,370.42993237517044,0.09145248057381948,0.20078186082877247,459,1284,5019
42045407700,196.4239410865457,0.2552473763118441,0.3277216610549944,681,876,2668
42045407801,264.4784315445201,0.10414201183431952,0.0425531914893617,440,184,4225
42045407802,301.04104014351026,0.07691100298226339,0.04927809165097301,490,314,6371
42045407803,247.57600907783367,0.1278372979843835,0.061194842927183586,704,337,5507
42045407804,246.33056742239359,0.07301030475772857,0.05286151157710791,333,242,4561
42045407805,259.0518643315313,0.23628938156359394,0.11648223645894001,405,200,1714
42045407806,231.83006814834155,0.17255434782608695,0.17730978260869565,254,261,1472
42045407901,429.4104907720816,0.05307396733909702,0.10306807286673059,221,430,4164
42045407902,360.28847889515856,0.11169219275308181,0.09936496077698917,299,266,2677
42045407903,287.874942643144,0.11071107110711072,0.048261390887290166,369,161,3333
42045408001,317.3207417824767,0.18206306449057202,0.07684994454127714,1149,485,6311
42045408002,358.86511700322706,0.12857836001940806,0.1396688264938805,530,582,4122
42045408101,312.4279352789622,0.15958873491282968,0.07274549098196392,714,363,4474
42045408102,281.558774247698,0.16048341765036536,0.13706293706293707,571,490,3558
42045408103,295.3475925757843,0.21340347666971637,0.21388069857110456,933,943,4372
42045408300,353.6164700267297,0.07647240209682393,0.17740863787375416,248,801,3243
42045408400,544.4359236637952,0.04130308318789994,0.07318435754189945,71,131,1719
42045408500,286.1847003964753,0.11565619673727782,0.14828341855368882,475,609,4107
42045408600,296.8599145859615,0.1335801765878667,0.08743947593278269,469,307,3511
42045408700,288.2307831161269,0.07400648824006488,0.08434712084347121,365,416,4932
42045408800,248.19872990555368,0.21955538068070038,0.15778083808774346,1116,802,5083
42045408900,291.2554271364813,0.06063720452209661,0.13189448441247004,177,385,2919
42045409000,251.7571346353824,0.08588235294117647,0.09048178613396005,292,308,3400
42045409100,274.17508443330337,0.17368913857677903,0.07045880149812735,742,301,4272
42045409200,238.32415678027894,0.11571025399811853,0.08301975540921919,492,353,4252
42045409300,257.80642267609124,0.09589614740368509,0.048994974874371856,229,117,2388
42045409400,264.21155118978294,0.04585229261463073,0.07601749075008409,131,226,2857
42045409500,252.82465605433103,0.09198006343452651,0.043044857272315364,406,190,4414
42045409601,567.5655544076819,0.13121314237573714,0.21271343344990742,623,1034,4748
42045409602,240.5481597364219,0.2583190394511149,0.2151215121512151,753,956,2915
42045409701,654.65751017024,0.07082344967807523,0.1614791547687036,418,1131,5902
42045409702,358.68719676673567,0.06801007556675064,0.17075428042572882,27,369,397
42045409802,750.0227569296499,0.11120021384656509,0.13929935248215175,416,839,3741
42045409803,473.35678918546637,0.11555814291951681,0.08340511053689348,794,581,6871
42045409902,347.30030163128373,0.10740507656807216,0.012497396375755051,512,60,4767
42045409903,268.1257963925945,0.14734618431476101,0.08298319327731092,558,316,3787
42045409904,578.4186888336595,0.07379648313635054,0.047605790645879734,256,171,3469
42045410000,455.6537256545685,0.02718954248366013,0.08310387984981227,104,332,3825
42045410100,428.16504911664157,0.06945566144403166,0.24040276903713026,430,1910,6191
42045410200,389.6453179162456,0.049972542559033495,0.13882030178326474,182,506,3642
42045410301,400.5874124604689,0.07396630934150077,0.19554485249849488,483,1624,6530
42045410302,333.95628389442595,0.13938901149959346,0.13727073480216864,1200,1190,8609
42045410400,340.4503725263634,0.043373216751035434,0.1027107400205879,377,898,8692
42045410500,99.3684520804672,0.5494880546075085,0.8338310580204779,2576,3909,4688
42045410601,168.31254372089876,0.07430340557275542,0.06642274134534197,264,236,3553
42045410602,206.74331480304903,0.1792135941513535,0.12411347517730496,907,630,5061
42045410700,47.23782278847635,0.6771084337349398,0.8955339805825243,2810,4612,4150
42045410800,273.3744433690919,0.07899536972078013,0.14755664755664755,563,1081,7127
42045980000,NA,NaN,NaN,0,0,0
42101000100,303.17608298140755,0.1885014137606032,0.17907634307257306,600,570,3183
42101000200,232.27486873957017,0.25892381459776237,0.6605276256844201,486,1327,1877
42101000300,401.9218142341547,0.2697704081632653,0.36306640068395557,846,1274,3136
42101000401,391.3355601629142,0.4613030170529077,0.44031482291211194,1055,1007,2287
42101000402,188.9512911539054,0.2816948030453492,0.11618669314796425,851,351,3021
42101000500,274.9757254975149,0.4798657718120805,0.7114858705560619,572,1561,1192
42101000600,340.98413323583776,0.3054945054945055,0.3961661341853035,278,620,910
42101000700,307.0013680659734,0.34367903103709313,0.290188679245283,908,769,2642
42101000801,409.1275838120578,0.19614711033274956,0.2434325744308231,336,417,1713
42101000803,514.1005233420053,0.17368850231041044,0.13125,639,483,3679
42101000804,293.7463104473614,0.1969602977667494,0.25837468982630274,635,833,3224
42101000901,282.09253495717235,0.4246073298429319,0.26335078534031414,811,503,1910
42101000902,490.1702515339071,0.4187437686939183,0.296155471060414,840,701,2006
42101001001,492.39425449005006,0.16137123745819398,0.12290969899665552,386,294,2392
42101001002,472.82302847599203,0.10209027567403817,0.14255511929930534,337,472,3301
42101001101,317.4986620189681,0.3568521031207598,0.19276336855587575,1052,602,2948
42101001102,389.28947744326274,0.23465266558966075,0.1292790978654853,581,321,2476
42101001201,495.32993839215874,0.12706270627062707,0.16556655665566555,462,602,3636
42101001202,441.77594720823646,0.20562130177514792,0.22653465346534654,973,1144,4732
42101001300,295.0807122210471,0.3057454276741179,0.42416404951043785,1655,2296,5413
42101001400,354.0612706179583,0.3130118289353958,0.4068181818181818,1376,1790,4396
42101001500,333.6004434214431,0.2016961651917404,0.3619117110543597,547,992,2712
42101001600,468.99774339142624,0.16255661801711122,0.14271604938271604,323,289,1987
42101001700,359.4878378309471,0.08206171583587657,0.25635808748728384,242,756,2949
42101001800,340.7172528811006,0.183410797282803,0.34930282445477295,513,977,2797
42101001900,251.49025428064525,0.32049418604651164,0.5047238372093024,882,1389,2752
42101002000,66.89800892078006,0.6979752530933633,0.9488188976377953,1241,1687,1778
42101002100,87.98155694501527,0.546710889994472,0.8579325594250967,989,1552,1809
42101002200,166.80022171072156,0.5376506024096386,0.821285140562249,1071,1636,1992
42101002300,216.61788792832374,0.38132137030995106,0.37540584415584416,935,925,2452
42101002400,225.69181998938697,0.3569216106742912,0.37765070288301167,1498,1585,4197
42101002500,244.01760434800494,0.4292929292929293,0.4795403587443946,1530,1711,3564
42101002701,185.74872689705956,0.38846457729786676,0.7313237221494102,1475,2790,3797
42101002702,194.4668184851399,0.1869943062631106,0.06083308360803116,624,203,3337
42101002801,145.8945939229778,0.4950469900939802,0.7548895097790196,1949,2972,3937
42101002802,189.4850518633797,0.4418067226890756,0.2703781512605042,2103,1287,4760
42101002900,210.1237992963863,0.28130360205831906,0.20705709384954668,1148,845,4081
42101003001,97.5002895973071,0.4780405405405405,0.8165181796291837,1981,3391,4144
42101003002,90.65036049238682,0.7008170961659334,0.7673697270471465,2230,2474,3182
42101003100,74.28169873517467,0.6076647366969947,0.9412737799834574,2204,3414,3627
42101003200,58.71367804217399,0.6226003490401396,0.9326839826839827,2854,4309,4584
42101003300,65.02984643761998,0.663713963601224,0.7722660653889515,4121,4795,6209
42101003600,122.67600306084536,0.7789596575431315,0.8268286378909279,6005,6398,7709
42101003701,68.0544904579744,0.5908543922984356,0.9628909172527308,3928,6435,6648
42101003702,101.23661456362727,0.4434836318715256,0.6964285714285714,1436,2262,3238
42101003800,176.67479483599627,0.20665212649945475,0.020719738276990186,758,76,3668
42101003901,138.51090410858316,0.42777858916313716,0.38573720285839286,2929,2645,6847
42101003902,180.14423944757928,0.19332584630194127,0.0866356489651853,1205,540,6233
42101004001,155.7691670482525,0.43385455448001986,0.22213948870687517,1748,895,4029
42101004002,162.88597650790996,0.25359835503769707,0.08293351610692255,1110,363,4377
42101004101,81.93226890430643,0.6278659611992945,0.7296296296296296,3560,4137,5670
42101004102,117.78319655733085,0.49784083898827886,0.5924737816162863,4035,4802,8105
42101004201,147.67379628789215,0.427053466014505,0.28234103558778884,2532,1674,5929
42101004202,135.1304196152459,0.5132617938854019,0.2502937720329025,2535,1278,4939
42101005000,NA,NaN,NaN,0,0,0
42101005400,166.4443812377387,0.2497704315886134,0.7640036730945822,272,832,1089
42101005500,123.12080365207395,0.423939766441303,0.8827596803933621,2759,5745,6508
42101005600,162.88597650790996,0.3961424332344214,0.9488130563798219,534,1279,1348
42101006000,100.34701338117009,0.39399689494566154,0.7920962199312714,2284,4610,5797
42101006100,95.72108723239275,0.4596841230257689,0.8664449986145747,1659,3127,3609
42101006200,78.64074452921487,0.6722778606435116,0.8819518431706798,3155,4139,4693
42101006300,75.08233979938613,0.6409448818897637,0.9189118493329845,2442,3513,3810
42101006400,78.19594393798627,0.667901806391848,0.8896313364055299,2884,3861,4318
42101006500,73.39209755271749,0.5730027548209367,0.991129883843717,2704,4693,4719
42101006600,60.848720880071234,0.6766467065868264,0.9579698651863601,2486,3624,3674
42101006700,67.34280951200866,0.6070626963938351,0.8472097881229483,4057,5678,6683
42101006900,52.93127035620231,0.7264492753623188,0.9550724637681159,2005,2636,2760
42101007000,50.70726740005936,0.7292389308304428,0.9798370672097759,3574,4811,4901
42101007101,61.382481589545534,0.7408568443051202,0.9617338300033864,2127,2840,2871
42101007102,62.538963126739866,0.6448598130841121,0.985519238725693,3105,4764,4815
42101007200,56.66759532252247,0.540784136998648,0.9747316636851521,2400,4359,4438
42101007300,69.38889223166017,0.7408735332464146,0.9608287471673681,2273,2968,3068
42101007400,58.00199709620825,0.5863886891924275,0.9173256649892164,2447,3828,4173
42101007700,69.47785234990589,0.6144306651634723,0.5900673400673401,1090,1402,1774
42101007800,324.25963100564275,0.40194276713048044,0.39710365853658536,1531,1563,3809
42101007900,287.07430157893253,0.3058898036732109,0.45830694532404476,1449,2171,4737
42101008000,125.70064708119978,0.5842664369796152,0.8871838590508667,2035,3122,3483
42101008101,73.30313743447178,0.5553135888501742,0.9886759581881533,1275,2270,2296
42101008102,71.87977554254027,0.483271375464684,0.998048399687744,2470,5114,5111
42101008200,89.40491883694676,0.4656406585540444,0.9968981150083512,3903,8356,8382
42101008301,74.63753920815755,0.5457056755399297,0.9679046309032554,2173,4222,3982
42101008302,73.65897790745464,0.5372076541459957,0.9967112990368804,2274,4243,4233
42101008400,64.85192620112855,0.6490375267353684,0.9932131083963545,3338,5122,5143
42101008500,71.25705471482024,0.6223443767642253,0.9737037587282722,4189,6554,6731
42101008601,269.99395887575463,0.4395904436860068,0.5590443686006826,1288,1638,2930
42101008602,189.66297209987113,0.5515610217596972,0.8435824660990224,1749,2675,3171
42101008701,342.1406147730321,0.6200217233888486,0.5394641564083997,3425,2980,5524
42101008702,499.9558645409361,0.6620930858218994,0.4820675105485232,2461,1828,3717
42101008801,NA,0.7985480943738656,0.43773028739867353,440,594,551
42101008802,NA,0.9187120018013961,0.3651480329863458,4080,2701,4441
42101009000,296.5040741129787,0.7262172284644195,0.33731581043409,1939,1694,2670
42101009100,198.9148243974258,0.6145422689443715,0.653964082347788,1403,1493,2283
42101009200,99.10157172573004,0.6551832132790479,0.8730474297074695,2092,3074,3193
42101009300,59.15847863340258,0.6561743341404358,0.9771320957761636,2439,3632,3717
42101009400,49.37286562637358,0.7104544325800844,0.9915569903153713,2861,3993,4027
42101009500,53.28711082918518,0.6280276816608996,0.9945760776477305,2178,3484,3468
42101009600,75.08233979938613,0.6697332106715731,0.9903403863845446,2912,4306,4348
42101009801,122.05328223312532,0.4697653429602888,0.8158602150537635,1041,1821,2216
42101009802,125.70064708119978,0.32602040816326533,0.8971088435374149,1917,5275,5880
42101010000,114.84751265522215,0.48325358851674644,0.8716269841269841,2424,4393,5016
42101010100,71.52393506955741,0.6559704395176974,0.9899478059153296,3373,5121,5142
42101010200,76.77258204605478,0.7926580557443915,0.9962610469068661,2332,2931,2942
42101010300,54.176712011642365,0.446264482620855,1,1117,2503,2503
42101010400,58.71367804217399,0.6324135743736125,0.9838505383153895,1994,3107,3153
42101010500,93.76396463098695,0.6829495955196018,0.9403973509933775,2195,3408,3214
42101010600,79.70826594816347,0.6002834868887313,0.9759036144578314,847,1377,1411
42101010700,64.49608572814567,0.7365432098765432,0.9516445753559155,2983,3877,4050
42101010800,61.382481589545534,0.7725536291507493,0.9544663573085846,2629,3291,3403
42101010900,94.20876522221555,0.7325526932084309,0.9405152224824356,1564,2008,2135
42101011000,59.33639886989402,0.6740347774830533,0.9800462695199538,2287,3389,3393
42101011100,48.39430432567068,0.7709288990825688,0.9807912844036697,2689,3421,3488
42101011200,63.695444663934204,0.6596877869605142,0.9930236827611529,3592,5409,5445
42101011300,79.7972260664092,0.5447839831401475,1,1551,2868,2847
42101011400,99.99117290818722,0.5722428419936373,0.9922245651027939,4317,7529,7544
42101011500,107.01902224959895,0.3893351182507809,0.9205711735832218,1745,4126,4482
42101011700,199.62650534339159,0.3251895534962089,0.3360550064460679,386,782,1187
42101011800,112.71246981732492,0.3268258671779676,0.9870555747324818,1875,5719,5737
42101011900,90.82828072887824,0.40499149177538285,0.9844219219219219,2142,5245,5289
42101012000,206.6543546848033,0.35143380109823064,0.6752043596730245,576,1239,1639
42101012100,144.56019214929202,0.41799333580155495,0.8014584023864766,1129,2418,2701
42101012201,NA,0.6707063711911357,0.606994459833795,1937,1753,2888
42101012203,NA,0.6031372549019608,0.5701960784313725,769,727,1275
42101012204,146.8731552236807,0.43397478433974784,0.6881522406384285,1308,2242,3014
42101012500,325.4161125428371,0.28420523138833,0.3757142857142857,1130,1578,3976
42101013100,229.42814495570713,0.5907545887151597,0.849762066621346,869,1250,1471
42101013200,193.488257184437,0.7069033530571992,0.9345549738219895,1792,2499,2535
42101013300,271.3283606494404,0.45067033344792023,0.5538093611206013,1311,1621,2909
42101013401,305.3111258193047,0.17437874892887748,0.09633418584825235,407,226,2334
42101013402,443.3772293366593,0.27165487023929896,0.33787375415282395,806,1017,2967
42101013500,288.2307831161269,0.36113602391629296,0.5327354260089686,1208,1782,3345
42101013601,305.22216570105905,0.11846038863976084,0.24626307922272048,317,659,2676
42101013602,319.3668245021282,0.20513520895930074,0.13930620049166895,751,510,3661
42101013700,102.03725562783875,0.6360730593607306,0.8031963470319635,2786,3518,4380
42101013800,66.18632797481432,0.45656465942744323,0.9151036525172754,925,1854,2026
42101013900,114.13583170925642,0.8223819301848049,0.9172434547095998,2403,3048,2922
42101014000,99.01261160748432,0.6476578411405295,0.6691056910569105,1590,1646,2455
42101014100,100.08013302643293,0.6820300362506473,0.8464304057524397,1317,1648,1931
42101014200,276.22116715295493,0.25744416873449133,0.30619796484736356,830,993,3224
42101014300,159.86133248755553,0.252387448840382,0.13369713506139155,370,196,1466
42101014400,147.31795581490928,0.5898983481575604,0.5287210409393843,1857,1666,3148
42101014500,110.13262638819909,0.6425,0.9026824703680599,1028,1447,1600
42101014600,99.01261160748432,0.517402376910017,0.7236242018850715,1219,2380,2356
42101014700,146.16147427771497,0.8102853559109439,0.5876701361088871,2584,2202,3189
42101014800,120.27407986821095,0.48356164383561645,0.8808219178082192,353,643,730
42101014900,66.72008868428863,0.591830371063299,0.9647645774867477,1898,3094,3207
42101015101,67.25384939376293,0.7145336225596529,0.9819199311235471,1647,2281,2305
42101015102,36.56260859899017,0.8241935483870968,0.9942857142857143,3577,4350,4340
42101015200,66.89800892078006,0.8393900064892926,0.9393698281349459,5174,5903,6164
42101015300,85.57963375238089,0.8564529111886235,0.5219047619047619,3192,2192,3727
42101015600,78.99658500219773,0.7006507592190889,0.8302603036876356,1292,1531,1844
42101015700,97.14444912432424,0.6069633883704235,0.6264285714285714,1691,1754,2786
42101015800,156.39188787597254,0.3726752503576538,0.07156880242727111,2084,401,5592
42101016000,138.95570469981178,0.49304677623261695,0.13726315789473684,3510,978,7119
42101016100,96.34380806011278,0.6988073579947442,0.666071074052015,3457,3355,4947
42101016200,80.06410642114635,0.7357859531772575,0.9503901895206243,1320,1705,1794
42101016300,52.48646976497372,0.7694263916360554,0.951408061844285,2723,3446,3539
42101016400,47.23782278847635,0.8295888088172955,0.9809241203899958,3914,4628,4718
42101016500,47.77158349795066,0.7634746206174777,0.9801151229722659,1459,1873,1911
42101016600,24.908833108801087,0.7550260610573343,0.9204934886908842,1014,1343,1343
42101016701,25.798434291258268,0.5236206274792643,0.9931605471562275,1452,2759,2773
42101016702,41.188534747767505,0.7416283650689429,0.8683519369665135,2259,2645,3046
42101016800,44.391099004613366,0.6414212248714353,0.9787581699346405,2744,4193,4278
42101016901,40.20997344706461,0.6848806366047745,0.9757191871206123,2582,3697,3770
42101016902,36.56260859899017,0.6058707714336854,0.9939144442455701,3385,5553,5587
42101017000,72.05769577903172,0.557382910260994,0.7860560492139439,1559,2300,2797
42101017100,49.01702515339071,0.5716671305315892,0.9631170271769274,2054,3473,3593
42101017201,50.08454657233933,0.7292551685075049,1,2575,3549,3531
42101017202,39.676212737590305,0.6638800807149035,0.996829057365235,2303,3458,3469
42101017300,58.09095721445396,0.6791221826809015,0.9959642548284808,2290,3455,3372
42101017400,48.839104916899274,0.7310843373493976,0.9890736342042755,1517,2082,2075
42101017500,44.12421864987621,0.8704531902206321,0.9933461481591009,5839,6718,6708
42101017601,41.72229545724182,0.760100038476337,0.957291265871489,3951,4976,5198
42101017602,45.10277995057911,0.9080862533692723,0.947975328506302,3369,3535,3710
42101017701,55.866954258311004,0.8129562043795621,0.892639902676399,2673,2935,3288
42101017702,46.79302219724776,0.8588703261734288,0.9272583201267829,5398,5851,6285
42101017800,41.72229545724182,0.8515960712093309,0.8128923595161537,5549,5309,6516
42101017900,61.29352147129982,0.7001118389519092,0.5596184419713831,4382,3520,6259
42101018001,117.78319655733085,0.4835724201758445,0.052753354928273946,1045,114,2161
42101018002,104.61709905696456,0.40513874614594036,0.08469721767594109,1971,414,4865
42101018300,128.36945062857131,0.3539518900343643,0.019391261659302897,1442,79,4074
42101018400,107.10798236784468,0.27732610659439927,0.09349593495934959,614,207,2214
42101018800,63.25064407270561,0.6661000485672657,0.7738080869040435,5486,6411,8236
42101019000,93.58604439449552,0.7476599564046673,0.8918195718654435,5831,6999,7799
42101019100,89.31595871870104,0.5914972273567468,0.7664378135727489,4480,5805,7574
42101019200,52.93127035620231,0.7010564898663217,0.9377490576198169,6503,8707,9276
42101019501,44.924859714087674,0.6933271332248314,0.9581881533101045,2982,4125,4301
42101019502,53.55399118392234,0.7312060573282856,0.9264349232012935,2704,3438,3698
42101019700,54.08775189339664,0.67742904339991,0.9938429193572609,4511,6618,6659
42101019800,49.906626335847896,0.794613942389637,0.9850008522243054,4662,5779,5867
42101019900,41.27749486601323,0.8399657680787335,0.9664099272571673,3926,4517,4674
42101020000,51.596868582516535,0.5506706408345753,0.9386413440467495,739,1285,1342
42101020101,60.93768099831694,0.614735226400614,0.9944346066278775,2403,3931,3909
42101020102,66.80904880253433,0.4579976985040276,0.9536823935558113,1592,3315,3476
42101020200,57.735116741471096,0.6180105944673338,0.9596648480124708,3150,4925,5097
42101020300,52.75335011971087,0.6492857142857142,0.9819787985865724,1818,2779,2800
42101020400,42.967737112681874,0.4677020825979527,0.9909312870596442,1325,2841,2833
42101020500,50.974147754796505,0.4991757335970986,0.9785902503293807,1514,2971,3033
42101020600,319.90058521160256,0.2497055359246172,0.5236943907156673,424,1083,1698
42101020700,209.76795882340346,0.19343800322061191,0.1701339915373766,961,965,4968
42101020800,141.090747537709,0.35809018567639256,0.5002171081198437,675,1152,1885
42101020900,206.47643444831186,0.2963716514072567,0.1268226517463547,874,374,2949
42101021000,193.66617742092845,0.26547956292998787,0.11610032362459546,1312,574,4942
42101021100,206.20955409357472,0.1765994741454864,0.08213193534294452,403,188,2282
42101021200,196.06810061356285,0.30219523587108826,0.1742176553012611,647,373,2141
42101021300,202.91802971848313,0.2429555416405761,0.09978104472943385,776,319,3194
42101021400,195.4453797858428,0.28894394549396096,0.12387736141220192,933,400,3229
42101021500,204.2524314921689,0.21424533634821932,0.15136966958486303,758,536,3538
42101021600,249.2662513245023,0.26373626373626374,0.17081081081081081,480,316,1820
42101021700,204.2524314921689,0.1529758976881456,0.15083524402227316,933,921,6099
42101021800,239.8364787904562,0.28131710808876165,0.21077730090605626,1179,884,4191
42101021900,176.49687459950485,0.17663617171006332,0.11541168191414497,251,164,1421
42101022000,301.4858407347389,0.19175515302935664,0.28403361344537814,307,507,1601
42101023100,336.9809279147804,0.07874682472480948,0.11939034716342083,93,141,1181
42101023500,296.5040741129787,0.09239574816026165,0.4783319705641864,113,585,1223
42101023600,363.1352026790216,0.15692307692307692,0.46369796708615685,459,1437,2925
42101023700,215.37244627288368,0.3270846800258565,0.6776910435497124,1518,3299,4641
42101023800,187.88376973495676,0.36525061811643067,0.7510221648375296,1625,3490,4449
42101023900,216.35100757358657,0.3851902173913043,0.7839673913043478,567,1154,1472
42101024000,151.58804149070377,0.47838692672641014,0.6346406949197158,1815,2411,3794
42101024100,70.72329400534595,0.7972251867662753,0.8092643051771117,747,891,937
42101024200,87.89259682676955,0.669449081803005,0.8768321513002364,2807,3709,4193
42101024300,100.61389373590724,0.5545434829754934,0.8985035783994795,2557,4143,4611
42101024400,87.35883611729524,0.6282216494845361,0.9565077319587629,1950,2969,3104
42101024500,68.41033093095727,0.4972926759760616,0.9424259362772499,1745,3372,3509
42101024600,101.23661456362727,0.6382373845060412,0.9254153411099328,1796,2618,2814
42101024700,94.11980510396982,0.7243001119820829,0.9320113314447592,3234,4277,4465
42101024800,78.72970464746058,0.44144981412639406,0.9940284795590262,950,2164,2152
42101024900,78.72970464746058,0.6113989637305699,0.9976683937823834,2360,3851,3860
42101025200,91.9847622660726,0.45087321690441273,0.9384283356607845,3382,7392,7501
42101025300,100.08013302643293,0.40369458128078817,0.9336759667156143,1639,3815,4060
