GEOID,hous_b,li_b,nw_b,tot199_b,totnw_b,univ_b
34015502001,58.48352645906729,0.09422950551109714,0.6679648884009518,376.70121261609336,2689.24,3997.699042304201
34015502002,69.23589859334712,0.09422945062350296,0.34481310373792523,445.96337419748306,1642,4732.738894581795
34015502100,132.69870292144216,0.1738062735717653,0.2705794228532882,419.2042289199926,653.8199999999999,2411.905133805052
34015502200,136.86966818347707,0.11274238872644914,0.5793296734094994,341.12734339684175,1757.0200000000004,3025.7239665520865
34015502300,69.11851121352456,0.22802734375,0.2754257907542579,467,566,2048
34015502400,80.21680874577748,0.13711819389110225,0.28464854111405835,826,1717,6024
34021000100,44.041978181788515,0.490946361462248,0.41023890784982936,1437,1202,2927
34021000200,41.44300977233688,0.45562990980506257,0.14610745614035087,1566,533,3437
34021000300,47.41057767428332,0.3077983008733174,0.07155020866976804,1116.928494811058,260.0799999999999,3628.7676881551743
34021000400,40.3893739306673,0.38424612699105387,0.1907250163291966,1761,876,4583
34021000500,43.20249733192167,0.32522279997780296,0.12989291769702638,1149.07108765468,461.19000000000005,3533.1812152508646
34021000600,52.892519251813,0.21248339973439576,0.09973614775725594,800,378,3765
34021000700,47.05897304965131,0.39228294782335926,0.19577362253012903,975.9289112091064,494.80999999999995,2487.818781852722
34021000800,39.26549569955307,0.556692242114237,0.5456484641638225,1306,1279,2346
34021000900,53.18908987841217,0.681057275075709,0.8264598350729485,2920.0778094641864,3582.91,4287.565695808269
34021001000,38.211859857883496,0.697986577181208,0.8738009592326139,2184,2915,3129
34021001101,18.87531982978948,0.5432040451807615,0.7617082347759727,1399.348751211539,2006.21,2576.1016119439155
34021001102,29.436697974748224,0.5436760593054462,0.9322362052274927,2193.2513424754143,3852,4034.1141847372055
34021001200,66.09808846740508,0.3100523821401846,0.7075892857142857,1243,2853,4009
34021001300,69.53996555019239,0.23618665903235042,0.6589281304025686,825,2668,3493
34021001401,42.42640322456182,0.4614762931034483,0.9476276899144412,1713,3655,3712
34021001402,37.36895118454783,0.47766990291262135,0.9563286454478165,1230,2584,2575
34021001500,34.92521189358883,0.46868548504901764,0.9812581411924147,1354.3997855186462,2794.79,2889.7839770317078
34021001600,42.52581448239593,0.6210780674049657,0.9828324892140311,766.1976735591888,1309.87,1233.6576531529427
34021001700,36.245072953433606,0.503125,0.8811392688943709,2254,3929,4480
34021001800,45.58731074957057,0.3949166438917737,0.4344118384750439,1445,1732,3659
34021001900,31.679317639532087,0.5213628988642509,0.8970027247956404,964,1646,1849
34021002000,23.837641386551027,0.7715797088734422,0.9505347593582888,1077.7244973843917,1422,1396.7766194932628
34021002100,51.55791385236486,0.5162273623812086,0.7550160028449502,2879,4246.21,5577
34021002200,45.58731074957057,0.40495587236931435,0.7011201629327902,2386,4131,5892
34021002400,0,0,0.7333696837513631,0,1345,1
34021002500,68.41912196071436,0.20393919547581313,0.08996645454316367,1368.0714920146784,606.9200000000001,6708.232269043212
34021002601,68.62681448741209,0.2026127049180328,0.23287842511306195,791,875.3899999999999,3904
34021002602,85.04854922153191,0.23356767953875762,0.19589792523119595,945.7094654741231,792.46,4048.9740164548857
34021002701,68.41608731907817,0.16837315130830488,0.10479852440408625,592,369.30999999999995,3516
34021002702,92.52421067972169,0.19049056778478113,0.07248634007731422,1260.290526151657,479.83999999999924,6616.025939583778
34021002800,64.1313015629552,0.2546864899806076,0.31601871269559606,1576,1959,6188
34021002902,86.55151829781586,0.21264368205535547,0.20491324692533852,1035.314014673233,989.69,4868.774014949799
34021002903,101.13633329392067,0.07532012963745324,-0.07015861982041167,192.68659250493556,-183.69000000000005,2558.235008865553
34021002904,121.80011454054454,0.06768707672915206,0.01853744649225594,397.99938321113586,109,5879.990887641907
34021003001,120.7343795816795,0.09582248228635387,0.16655521109215282,542.3707331054902,943.9399999999996,5660.161490619648
34021003002,122.08473273975247,0.045194266866852684,0.032140496459450586,266.02228019420727,193.03999999999996,5886.195277332921
34021003003,98.38335801323491,0.07723919994042261,-0.011166145218950685,469.47245386522263,-68.0600000000004,6078.162944081705
34021003004,100.38559970153341,0.11409513599138751,0.06776717432627294,646.4407563209534,383.96000000000004,5665.804598093033
34021003006,112.47424875003858,0.05979785326866513,0.04036509894914604,355.0852395326219,246.6800000000003,5938.093428461536
34021003007,97.85334558607052,0.0665081250116258,-0.013105929848170062,227.3999843072379,-44.79999999999973,3419.1308848400367
34021003008,108.66497647085617,0.11593250054788516,0.048416751787538306,529,237,4563
34021003009,89.27807698413588,0.0608955223880597,0.1755223880597015,306,882,5025
34021003100,83.7342532093978,0.16475385729761116,0.12483429488974775,617.0429535800795,468.02,3745.2413175746187
34021003201,112.21130985579909,0.17799606871568954,0.2167789105763684,905.1427752971649,1499.6699999999992,5085.184024572372
34021003202,136.12975074370996,0.10798583792289536,0.16490282855493554,549,857,5084
34021003301,181.36584954605732,0.04627249357326478,0.2555192684519922,342,1956,7391
34021003302,219.09510960119218,0.11669626636016957,0.4452099230196352,656.6062436699867,2504.7999999999997,5626.625801920891
34021003400,64.62299828906767,0.2810734463276836,0.4245614035087719,796,1210,2832
34021003500,83.16698910245232,0.18955312222551052,0.39142522680714076,1281,2675,6758
34021003601,89.76977371024836,0.15076737887451097,0.16217026378896882,501,541,3323
34021003602,74.17596325353854,0.12248062015503876,0.13845205057045945,395,449,3225
34021003703,100.90643412281739,0.08792955637834039,0.3094136758196622,304.8252028614952,2173.3,3466.697836273146
34021003704,125.51548861250005,0.08870168483647176,0.023068414440657225,178.98907470703125,46.08999999999992,2017.8768310546875
34021003705,98.9012843380514,0.09261719491364585,0.20581614349775781,488,1376.9099999999999,5269
34021003706,144.76956464540052,0.09139497594869055,0.1998931052912881,342,748,3742
34021003800,163.32414532231832,0.032728117724404295,0.20676925658432904,206.40782528696582,1478.6999999999998,6306.742936434224
34021003902,155.86786217765345,0.07174447174447174,0.08058968058968059,146,164,2035
34021003903,198.76957358228375,0.05266829525892199,0.11189418521283435,141.6011300939026,302.77,2688.545902617945
34021003904,102.57623036581644,0.0405235426201824,0.7290403183262517,197.8064191438607,3565.43,4881.271617927705
34021003905,84.89740518604583,0.04047152739051488,0.07222067483195752,163.5783743236534,293,4041.8136030366295
34021004000,189.09251238496756,0.20603015075376885,0.27946336429308566,902,1354,4378
34021004201,243.85698659949946,0.1422673890632535,0.2744084986178906,893.85009765625,1721.37,6282.888298034668
34021004203,527.2393751714586,0.08045977011494253,0.4195418161744411,287,1520,3567
34021004204,330.34991817735244,0.1360083329979929,0.33202169625246547,782.9999066591263,2020.02,5756.99931371212
34021004301,165.42082714212432,0.08889412874322093,0.39660457439283187,377,1682,4241
34021004304,269.09859396241114,0.04358130348913759,0.5856484529295589,331,4448,7595
34021004306,262.9172636912829,0.021088769004413928,0.43535749265426055,86,1778,4078
34021004307,211.00813789169487,0.09604142308334725,0.19275096041423084,575,1154,5987
34021004309,60.406418601765345,0.0779562033435509,0.45808637785841516,318.1694129705429,1869.62,4081.3866645097733
34021004310,91.70762039780506,0.07804269542943965,0.47482603091741504,483.3194564143196,2936.12,6193.0133521789685
34021004403,99.25774576110464,0.19126117773229326,0.22824446945282137,994.0223294413336,1190.5299999999997,5197.198622458698
34021004404,78.53099139910614,0.13781444414390046,0.12947992454863919,1019,961,7394
34021004405,138.93419589085386,0.1124215347311252,0.4489974724311924,590.9776664972305,2403.4700000000003,5256.801341414452
34021004406,119.69303161366447,0.1867120272163298,0.2946907933982899,933,1482,4997
34021004407,142.63271379832366,0.14298105792176652,0.21869676679428585,987.8221991062164,1556.0100000000002,6908.762539148331
34021004501,71.61872888141852,0.14727333740782605,-1.5776955602536997,85.72440647089297,-2985,582.0768668751234
34021004502,282.613680617862,0.14727336156059342,0.8415456737208679,338.27569341659546,6282.98,2296.923871099949
42017100102,99.67395062194242,0.1677536231884058,0.09996391194514616,463,277,2760
42017100103,90.54243999413939,0.24178868223189554,0.10661157024793388,611,258,2527
42017100104,125.10169560090165,0.3174423859014912,0.3906145251396648,1405,1748,4426
42017100105,93.35213557192493,0.1996370235934664,-0.030240751614797418,660,-103,3306
42017100201,85.52395016275263,0.19602449155819213,0.1690019877384006,845.2933812984265,726.0900000000001,4312.182591462508
42017100206,111.40442965919709,0.12412862604002699,0.13717112660220374,552,610,4447
42017100207,96.30231592859975,0.36985944820406036,0.2740760020822488,1421,1053,3842
42017100208,81.97286848189346,0.3345771144278607,0.17792268281322776,2152,1146,6432
42017100209,103.04514309160848,0.14025157342063752,0.18962499230331362,1114.9952149391174,1509.0300000000007,7949.965882301331
42017100210,99.18225389582994,0.13507684011863036,0.08290644378538689,1002,615,7418
42017100211,83.31903851363836,0.11850212926670906,0.07941753636188313,743.2109266519547,518.8300000000008,6271.709273040295
42017100212,95.47064261045061,0.09988597392136346,0.11711842955867759,437.72945487499237,514.52,4382.291460335255
42017100302,73.54438399275827,0.2462117252757046,-0.015233135928246773,1260.526841122657,-77.99000000000069,5119.686480242759
42017100303,71.81120159354248,0.33184600690279736,0.309086725595843,1656.163517582696,1611.98,4990.7593989218
42017100304,79.44414246188646,0.3808938089380894,0.13245577951460305,929,322,2439
42017100306,70.24238944463877,0.3151632540121749,0.23049252905368015,1139,833,3614
42017100307,76.0729479502618,0.1383937638877664,0.09670987038883337,691.0047629659639,485.96999999999935,4993.0339601609085
42017100401,76.8671806906962,0.18146448677101695,0.05933790718344815,1190.4651600322832,391.8800000000001,6560.320320935833
42017100402,72.27941873853331,0.12593956128240527,-0.04456273764258555,821,-293,6519
42017100403,70.02767590350773,0.38310780810550504,0.3584792931039904,820.9532666802406,797.9999999999998,2142.8780152201653
42017100404,74.39877805325098,0.16034892930503705,-0.026425281172504388,1003.582921743393,-166.01999999999953,6258.744136095047
42017100406,109.79101027735267,0.07834990848299662,0.17435422526841246,322.62009429624595,704.1399999999999,4117.683179925878
42017100407,73.64907359134006,0.17070036022995985,-0.07966791330277515,228.66703696525656,-111.40999999999985,1339.5814515550155
42017100408,74.81732705438567,0.19052362384669214,-0.03297191914355093,1336.65420627594,-231.35999999999967,7015.687648773193
42017100500,67.33408468999356,0.2513409992809088,-0.0239485448407992,655.7237539291382,-63,2608.9009112119675
42017100600,62.72645377406243,0.31128010139416984,0.14329956951126865,1228,565.8899999999999,3945
42017100700,61.11516263576231,0.32873870719189663,0.22539797503359488,1094.5858741694246,753.1200000000003,3329.6531627076474
42017100803,100.19496061421057,0.09968298149727306,0.016506603814147296,512.1134459569585,84.46000000000004,5137.421043653041
42017100804,113.2307317847577,0.07140895358418017,0.029684601113172542,260,112,3641
42017100805,89.96464172304563,0.1059190204482211,-0.02543466719228364,668.110611836426,-160.01000000000022,6307.749245469226
42017100807,107.7858990368317,0.07202274576155739,0.09673597284329402,184.0218499073635,296.3699999999999,2555.0519600037187
42017100808,136.9803163443683,0.05341916286395434,0.009995435361728928,272.9164025289938,53.43000000000029,5108.960718193557
42017100809,164.29303950992696,0.020369126019468338,0.1905908303643619,100.86935539553997,945.2600000000002,4952.071066595274
42017100811,107.84172351872786,0.20985978305129913,0.1382991133924406,925.7567768096924,616.4600000000005,4411.310848116875
42017100900,113.21523158374605,0.11028044710151347,0.13950570385974595,854.7125250406243,1090.7099999999991,7750.354206112461
42017101100,93.51334993049136,0.26587883839454074,-0.01025564926339051,582.1999727464281,-24.88000000000011,2189.718989693327
42017101401,108.22112216519916,0.11747362591938924,-0.002121180247729875,467.6335501322392,-8.470000000000255,3980.7535222066435
42017101403,113.778362730002,0.09907609731384846,-0.02459934093049955,623.6988693301682,-155.1199999999999,6295.14979386286
42017101404,116.6974288577569,0.06859371606087447,-0.01088935132207467,162.45389082594193,-26.73999999999978,2368.3493960645283
42017101405,98.03802173008377,0.12994852855675276,0.017465177191689784,841.8840238451958,114.48999999999978,6478.596050530672
42017101503,117.77367800494541,0.10709775201727127,0.015402508805037725,423.6652674674988,61.04999999999973,3955.874513924122
42017101504,139.6418702159419,0.15552569701041316,0.05072220356063151,463,151,2977
42017101505,136.91512539678712,0.10481229258962514,0.06945958938642467,357.0176668521599,236.96000000000004,3406.257587066677
42017101506,116.53212408865573,0.10133878765340275,-0.06300813008130081,545,-341,5378
42017101603,95.670134423598,0.1470971950424005,-0.007804878048780488,451,-24,3066
42017101605,98.97152672749604,0.40305635148042024,0.29122974261201146,1688,1222,4188
42017101607,119.13109249810736,0.14786381842456608,0.14050632911392405,443,444,2996
42017101609,114.13998946714867,0.08962760011645651,-0.0773907736341444,425.7234857082367,-367.7300000000005,4749.914853453636
42017101610,115.85483211439943,0.10447462313020534,-0.04762982122511048,510.04087268625153,-233.6800000000003,4881.959440556748
42017101611,111.61515682753102,0.10811222933821286,-0.005252100840336135,709,-35,6558
42017101802,171.11046068714006,0.08212209302325581,0.6831395348837209,339,2820,4128
42017101803,134.02247906037078,0.074887156339762,0.2712001619105444,365,1340,4874
42017101805,36.88791562287067,0.08728384716141488,0.7355431869013677,204.1187105178833,1723.2600000000002,2338.562207698822
42017101807,63.348779756453474,0.08728384661876806,-0.011976197059255754,350.5394929051399,-48.07999999999993,4016.086562246084
42017101808,33.79793622414864,0.08728385238372151,0.07766214086837686,187.02035731077194,167.07999999999993,2142.6685411036015
42017101900,122.08149837884744,0.09741446477662319,0.23335818429163244,379.1333426523961,910.8600000000001,3891.9615151112303
42017102002,149.41470857132498,0.05762399941753737,0.16557632014219772,163.5455146530221,469.49000000000024,2838.149246226465
42017102003,137.13079352466607,0.039414279241880706,0.14340867983203048,149.01255283711362,542.3199999999997,3780.6742808280396
42017102004,114.30611529854902,0.0975102375218234,0.2171887857058893,399.1054418370477,886.8600000000001,4092.9593851002865
42017102102,129.895766244941,0.14629444919461837,-0.009046266847184547,455.5930353622316,-28.129999999999654,3114.2196023946963
42017102104,113.79048413506779,0.22592794875060832,0.13087964814074368,1102.5443855897174,654.6599999999999,4880.070735620975
42017102300,119.71078418852757,0.1457106017431564,0.29616859938726936,750.6178783666692,1534.1800000000003,5151.42924822052
42017102401,44.58681732187752,0.12303512663670504,0.02778636319877593,483.7376486726571,109.68000000000029,3931.703519736184
42017102402,54.8878195560833,0.12297220312769078,0.20199576096095845,596.9302513599396,982.5699999999997,4854.18834477663
42017102500,86.28204781093304,0.1628022847425221,0.03782137359578167,743.5176086951979,173.22000000000025,4566.997397323488
42017102600,91.67550782811814,0.17221782109061706,0.28051104040984615,354.26207382920256,619.8200000000002,2057.058146023177
42017102700,110.88088245743576,0.15842873743630967,-0.04923092215971336,650.631980107195,-208.0099999999993,4106.78010577173
42017102801,114.27920289892512,0.10373114676863035,0.16482005216254533,319.61597915098537,509.35000000000036,3081.195738480892
42017103101,73.1229592755476,0.23491322727836805,0.04750605405581129,546.4578348042851,116.92000000000053,2326.211493333918
42017103102,85.52687291359192,0.23830908600075212,0.058909265252307275,510.2845424785628,122.86999999999989,2141.2718764333404
42017103103,81.37061559140939,0.20527663662234769,0.0018601927754256862,868.1821878734045,8.260000000000218,4229.327753436286
42017103300,122.500228024526,0.15048263138871087,0.025529489546998716,329.297995360248,55.99000000000024,2188.2790088097972
42017103400,112.68961293656685,0.08308799265240499,-0.024979458351298743,405.60327351464,-122.81999999999971,4881.6110405029285
42017103700,133.48483540097288,0.15340809216320062,0.06696004658888473,533.9100426238001,233.4100000000003,3480.3252587835304
42017103800,118.18153305717453,0.19138578965315495,0.0348591474131366,268.0438831883366,48.98999999999978,1400.5422664493672
42017103900,163.91510310180485,0.12118146029788042,0.034720633565480365,508.0430649020709,147.22000000000025,4192.415571373422
42017104000,128.66217984027787,0.09459707810002177,0.05390843973839918,452.45432024856564,259.64999999999964,4782.963034333428
42017104100,113.1502494883253,0.17550573384551812,0.07767283574762944,365.7036431361921,164.56000000000017,2083.713364287978
42017104201,40.67201683681314,0.08172231703185805,0.17946804775280903,241.58463656902313,531.5700000000002,2956.1646926403046
42017104203,59.738797577528324,0.08172232254733412,0.38170235112028306,354.83796536922455,1657.2600000000002,4341.995748281479
42017104204,56.030013766270756,0.08172231973500814,0.7448935330747118,332.8084409236908,3039.62,4072.430169582367
42017104301,74.897448007381,0.08222552569736216,0.010034660421545742,217.49580545221397,26.7800000000002,2645.1129030211305
42017104303,104.59347283577681,0.08225170529516301,0.39747046911007144,303.55417872720864,1479.8700000000003,3690.551779002417
42017104304,37.86738166880478,0.08222569658377277,0.2793459909362874,109.94489029049873,377.24,1337.1110746264458
42017104400,200.58592675721266,0.15923492070003814,0.41477408983115577,357.8441253735582,933.9799999999998,2247.271640249397
42017104502,137.8922165451611,0.08375801965750113,0.27659208821220727,350.4404031448066,1191.0000000000005,4183.962196234614
42017104503,68.16195361132635,0.10443691851215639,0.2501763461086292,442.96240758895874,1064,4241.4351416528225
42017104505,91.94572008159305,0.10443692009386425,0.7927488234268781,597.525384426117,4548,5721.400101035833
42017104506,34.39349978099197,0.10443691774460297,0.2320596458527493,223.51218914985657,498,2140.16457696259
42017104601,183.61934952060324,0.07891633268658484,-0.016155870492185916,375.52980564755853,-76.79999999999927,4758.581425426935
42017104603,193.0288751226056,0.08713937389764645,0.32936564023822223,444.055163469282,2050.67,5095.918773532379
42017104604,145.14362404843942,0.11005330481516447,0.27874738701074026,677.4182185208047,1856.1899999999996,6155.364645921058
42017104701,108.71770852349479,0.16542424565010694,-0.030120169895369302,510.91765316356486,-93.03999999999996,3088.52939624375
42017104702,131.35165160276148,0.12595070343214496,-0.05926595565575762,312.14446716965176,-161.9300000000003,2478.3066986149643
42017104703,135.82964757518582,0.09344096028621535,0.07506243370334167,210.0859921159863,179.73999999999978,2248.328749441076
42017104800,105.38838923289349,0.1148289919759415,0.3245861851989778,269.4840705834649,1011.06,2346.8294732387876
42017104901,164.71557852426577,0.04260054132157996,0.5490700469859296,267.88116908073425,3457.84,6288.210577189922
42017104902,120.99212442826689,0.06287046389400398,0.4935709674071181,358.1803358918987,2805.64,5697.116160725709
42017105003,159.16925448155146,0.05673758865248227,0.12358434333399562,280,622,4935
42017105004,157.5069314693035,0.08591498739175552,0.05279845308423438,476.85846841335297,297.0799999999999,5550.352655410767
42017105006,156.55710703583674,0.06654291033255587,0.10032931397112425,393.6146028582109,598.6599999999999,5915.199694020911
42017105008,188.72293959321522,0.1090047410453726,0.23991068615127112,320.7748726606369,708.0700000000002,2942.760788321495
42017105009,145.1207765926237,0.0864058542077118,-0.049447513812154696,307,-179,3553
42017105010,117.0238208147682,0.06000508517670989,0.06860759493670886,236,271,3933
42017105011,194.85238831942794,0.07736690270128507,0.39665096807953953,295,1516,3813
42017105012,51.47681459407656,0.04607854819818435,0.02271907681211684,127.365303337574,63,2764.091051965952
42017105013,104.5315370118772,0.04607854855412465,0.17900905700586042,258.63470816612244,1008,5612.909197688103
42017105100,174.71286410624623,0.09244883484008544,0.18103864734299513,258.9069343805313,509.65999999999985,2800.5429466962814
42017105202,123.3063655924287,0.0848288136071783,0.10600701386755812,453.3668832764379,562.54,5344.491403837921
42017105203,155.52948604469233,0.029155777604442486,0.08243849395133883,61.033669606782496,169.81999999999994,2093.364402001491
42017105206,53.82141517803748,0.04472623271244926,0.14422412078388278,187.16721238895843,609.0699999999997,4184.730241980942
42017105207,58.135036141494126,0.04466494351006014,0.5292251600805672,203.32021864468697,2435.69,4552.120882070507
42017105208,25.573884188698567,0.04469210640693282,0.6915430547138132,89.17304296698421,1392.0900000000001,1995.275040840963
42017105300,163.28077984903294,0.08430976052967797,-0.07902531138042074,183.60177275100432,-183.29999999999973,2177.7048370832636
42017105400,247.03618819374213,0.08247133826556816,0.18948808573708814,592.8643467514776,1362.8400000000001,7188.731856682338
42017105505,171.41387479172397,0.049657200986876045,0.06228449150135894,196.06841087620705,245.65999999999985,3948.438528260682
42017105506,194.59892507503662,0.06629109991347602,0.26747230075275785,270.6965652311919,1099.3700000000003,4083.452511418669
42017105507,176.0187837832826,0.0347568127629484,0.1288141470180305,257.7231095749885,951.04,7415.038741718978
42017105508,96.1904966828114,0.06731701759500729,0.6263613348174338,246.8560795285448,2295.94,3667.0678841642803
42017105509,118.00058016407993,0.06742077818073108,0.1405755142340703,302.75535536091775,630.7299999999996,4490.534956505988
42017105510,61.51431141406226,0.06458346904720733,0.6048400001641234,303.9340288835956,2948.2199999999993,4706.065166406814
42017105511,54.80261469496677,0.06458061470222592,0.19952996474735604,270.7647776893357,849,4192.663289173664
42017105600,118.90976892662401,0.11904678273658222,0.1361919420844897,295.32249522494385,337.1199999999999,2480.7263243354973
42017105702,68.68587844503145,0.2527305863274328,0.04781262214738867,832.8644536733627,159.01999999999998,3295.4636726379395
42017105704,92.39753071755254,0.24146930285376805,0.24694547861453442,1730.2878577057963,1779.6200000000008,7165.663891188641
42017105801,107.42747756279542,0.12135977668054783,0.2715030026841329,757.2001497084439,1700.3499999999995,6239.300772682789
42017105805,183.69502576790214,0.2210947720489845,-0.05929691597164644,1304.1355334533437,-350.5099999999993,5898.536276425235
42017105807,76.96782023618881,0.2582093674724978,0.0373051999221264,824.9194873563247,120.72000000000025,3194.769762083335
42017105808,85.78853704487221,0.13353524523768462,0.012916172530416757,484.73069071769714,47.04999999999973,3629.9832344055176
42017105809,87.43142311295486,0.09987980730418455,-0.03286535711158462,443.50567298103124,-146.3800000000001,4440.393568238476
42017105810,80.91923264022387,0.12248003042982122,0.11094452773613193,322,296,2629
42017105811,81.29645798385162,0.20452797257473848,0.043407391195699856,1252.6787839465542,265.7699999999995,6124.731046447996
42017105812,78.86604212324,0.17456325545998227,-0.01120005658975961,302.38796356413513,-19,1732.25440693181
42017105900,79.72742505458709,0.24880882948376842,-0.0791106788824751,514.6740221842883,-164.32000000000016,2068.5520372465
42017106000,217.09485513213534,0.19158703710065314,0.03144799381515942,846.2728258065763,137.4900000000007,4417.17160686283
42017106100,253.49536872321053,0.0979463500858134,0.3337359084908063,227.6398030091077,1008.6199999999997,2324.1274638604373
42017106200,232.57644235848133,0.156014686122622,0.003849455652241868,799.2765050674789,19.730000000000473,5123.085043628467
42017106300,227.87385267531403,0.06289512400226618,0.268809804232369,313.457173733972,1339.7400000000002,4983.80730539537
42017106401,103.62635857276724,0.19286640889914555,0.19036216378448526,896.5952679775255,881.6300000000001,4648.789353914184
42017106402,214.17155346406685,0.10744096466653895,0.18391878627455033,711.68664585019,1247.9000000000005,6623.97856456833
42017106500,171.7293023494728,0.1866707904924885,0.12437582829375292,1217.2611313414745,816.4899999999998,6520.897872365262
42017106600,241.9127707529985,0.14035603289004187,0.035040431266846236,304.480683330039,76.04999999999973,2169.345219726558
42017980000,0.21647581481627803,0.2516065193061579,-0.25641025641025633,1.401837915647775,-0.19999999999999996,5.571548336651176
42029300101,207.91747275613076,0.03203582500861178,0.034702851253864644,93,101.01999999999998,2903
42029300103,140.49064481360648,0.1792259170183143,0.21604802464091524,447.0156869142229,549.9200000000001,2494.1464624638393
42029300104,179.9873666376011,0.08549237994947055,0.030899094862913274,428.8964579089643,154.94999999999982,5016.780052341823
42029300106,127.20896728424081,0.06496318752706799,0.06378378378378378,300,295,4618
42029300107,259.0046970288023,0.049578778643948475,0.24038186623524235,213.34881946940732,1034.1299999999997,4303.2284951896
42029300108,205.52923151501307,0.12132717068339385,0.08245573770491796,735,502.97999999999956,6058
42029300109,222.03619303450319,0.06986531986531987,0.09848484848484848,249,351,3564
42029300201,167.85293726757553,0.09673174613892198,0.08343704206268285,474.1035198517784,423.0500000000002,4901.219702194387
42029300202,278.72753739235833,0.03137189787920545,0.15023964086539754,163.01212684399798,781.79,5196.119389133746
42029300301,161.7624858192136,0.10157410081706393,0.2806200070573671,341.98787105083466,970.21,3366.8805901408195
42029300302,188.5449668197995,0.08668914202239819,0.05601786187653552,306.03580530756153,204.98000000000002,3530.266901875846
42029300303,114.94672100688368,0.10717093839092229,-0.07313011591495899,307.51460021571256,-212.98999999999978,2869.3842613294255
42029300400,131.49688468124992,0.12724996736815075,0.11010991187246259,386.74389664877526,333.5999999999999,3039.245525227787
42029300501,84.22120330596172,0.12594560960045326,0.31549782968255435,433.5973838532809,1127.3400000000001,3442.735315870261
42029300502,80.01662281530831,0.12581188082406472,0.13451359417991884,410.3513360908255,461.5,3261.6261661294848
42029300600,71.22578289686372,0.15590008613264428,0.24449528167000287,543,855,3483
42029300700,63.021471925615195,0.26197880171373844,0.04713665764564309,1196.0400682422332,217.01999999999953,4565.4078132112045
42029300800,77.93537871391182,0.15687948892629308,-0.015821965829259228,662.263891963521,-67.25,4221.4815672569675
42029300900,82.725145587159,0.09825242596778766,0.023792523387106544,235.94658736338533,58.98000000000002,2401.432587548472
42029301000,118.4833583752998,0.07432529423864308,0.13230961889417459,486.7662614382425,866.3699999999999,6549.133384365276
42029301100,68.94892808479796,0.2190653697034938,-0.006105316713304458,710.5525496657356,-20.159999999999854,3243.563956403319
42029301300,110.4912785964168,0.1367718167165554,0.03723171265878231,594,170,4343
42029301401,79.37390007244181,0.21109057301293901,-0.10203327171903882,571,-276,2705
42029301402,115.95253872588174,0.09083263214614201,0.06984021977030667,422.1648866593205,325.16000000000076,4647.722777222465
42029301500,116.90176121511836,0.10981827527329824,0.124703707957856,204.84522791798827,238.8499999999999,1865.3109681522783
42029301600,118.70249975003173,0.14392079893241666,0.0019523531920386957,366.97837338137236,4.989999999999782,2549.863319473791
42029301700,168.70979275398926,0.1447508450608106,0.201453784428055,237.9749155192087,360.01,1644.0313194883315
42029301800,230.13449251478121,0.11714752832182325,0.3027259729643575,367.36788550633355,959.1599999999999,3135.942208049164
42029301900,195.8336293157379,0.02450084943676604,0.35929431528626504,86.90829890564055,1274.6899999999996,3547.154629689514
42029302000,162.27317632503392,0.07084520379116964,0.3514515709680757,258.46649055741,1392.2999999999997,3648.327350410251
42029302101,131.28316228606067,0.13343795291151508,0.19123285217751462,680.0002172686118,1025.0100000000002,5096.0030668300205
42029302102,126.55618180426303,0.10058823875667983,0.13648758997520005,341.37600123882294,541.5499999999997,3393.7965035438538
42029302202,133.78486456649873,0.07491451052170597,0.4057649522527615,455.4194397003157,2484.0200000000004,6079.18849582423
42029302203,117.31498458956239,0.05803667906773698,0.1805905721935761,259.3055621040985,808.6899999999996,4467.960025704466
42029302204,107.83406354179921,0.10694087313805803,0.2832645337963973,623.2573614120483,1673.6599999999999,5828.055615127087
42029302300,103.18607009417437,0.25474137931034485,0.14826136797860145,591,388,2320
42029302400,87.73274441635384,0.28807526061530636,0.4312089023773394,1133,1705,3933
42029302500,117.0238208147682,0.30985552115583076,0.08608247422680412,1201,334,3876
42029302600,65.53614935184798,0.6219648028514145,0.40409890844286034,2792,1814,4489
42029302702,104.73140266195641,0.14904975443092036,0.11168054665812513,698,523,4683
42029302703,166.71814694866333,0.0351922032469344,0.25647915661147835,129.80689704418182,945.8899999999999,3688.512905240059
42029302704,143.07430073797553,0.04399908435606197,0.44383729065740885,198.43745290025254,2004.6000000000004,4510.035967957927
42029302705,61.420220542032204,0.08966544821755557,-0.05283867341202923,309.87976109981537,-188,3455.9550999999046
42029302706,69.5787163083845,0.08966544999802006,0.12230153397581633,351.04133129119873,493.27999999999975,3915.012309551239
42029302802,195.64959751291755,0.04182360743606646,0.19470281581810228,182.31364750658395,842.9599999999991,4359.1088474817225
42029302803,149.2650775698574,0.08798570790531487,0.16923754958131335,197,384,2239
42029302804,236.71685242843267,0.07302613850714093,0.19884128267313395,271,737.9000000000001,3711
42029302805,132.0556921559209,0.10331085223789087,0.06995099540581926,674,456.77999999999975,6524
42029302901,154.8844687254285,0.05323450134770889,0.03578527062999106,237,161.3199999999997,4452
42029302902,162.80942369928525,0.058152434829567536,0.15322628319137122,343.98510441486724,907.1900000000005,5915.231330026058
42029303000,226.52314547421827,0.06847308850604704,0.6090294381350867,186.99293339252472,1630.2499999999998,2730.896797299385
42029303100,230.6029856867187,0.0322342264875996,0.40128948071677417,132.97160841428558,1666.8000000000006,4125.168168353179
