GEOID,hous_d,li_d,nw_d,tot199_d,totnw_d,univ_d,rc_hous,rc_li,rc_nw,rc_pop,rr_hous,rr_li,rr_nw,rr_pop
34007609204,114.3,0.4506201194304088,0.8990615701533532,1962,3928,4354,-0.0019650493866378745,43.77728660948907,1.4622759923353563,0.0013130331283440527,-0.0015119544953217101,44.72521865418105,1.558487887745699,0.0012749195796407822
34007609205,218.1,0.12613057062983063,0.3254670599803343,767,1986,6081,9.203192855693689e-4,-2.4941097183176866,3.3874742030979634,-1.341560941246294e-4,7.081149666821572e-4,-2.54811595552606,3.610356419206282,-1.302619312761199e-4
34007610300,131.6,0.521875,0.7709054923305294,835,1558,1600,0.004920629336266336,-0.8049078261314392,0.2242026990875728,3.0260977157797262e-5,0.003786046139791393,-0.8223369082081701,0.23895433745707084,2.9382588637496308e-5
34007610400,91.7,0.7167677881963597,0.8791230112533954,2599,4531,3626,0.004527695711979945,-0.4783636494481518,-0.3880791435529118,-3.6268397846082554e-5,0.003483713911582442,-0.48872190295008117,-0.41361319469384383,-3.521563130283502e-5
34007610500,153.5,0.26463899943149516,0.8751586965721541,1862,6204,7036,-1.568012680756032e-4,1.4145007033892258,6.434027021362664,3.981213428495577e-5,-1.2064652611336224e-4,1.445129612758208,6.857360193822145,3.8656503336813226e-5
34007610600,NA,0.3236397748592871,0.4895498392282958,345,609,1066,NA,3.185142835136018,9.749057785521813,-1.2547346621010362e-5,NA,3.2541123669226697,10.390506686363029,-1.2183133490196356e-5
34007610800,120.3,0.5040431266846361,0.6913746630727763,1496,2052,2968,-9.344030561774118e-4,5.502975866544389,3.2204836556245016,1.5349279014196884e-5,-7.189513458727807e-4,5.622134626007872,3.4323785634734723,1.4903733901404884e-5
34007610900,190.4,0.1576725957190232,0.04670081349804158,523,155,3317,0.0019615595798309618,-0.3910870366536695,4.084484522901124,-8.656001434566609e-6,0.001509269357164168,-0.39955544488588013,4.353227222488851,-8.404742783790595e-6
34007611000,89.9,0.361003861003861,0.33116160813602413,2244,2084,6216,-4.922500974474328e-4,0.38167604974249947,48.968728847402524,-2.8085493289713513e-5,-3.7874862215630937e-4,0.3899406770472887,52.19067480215989,-2.7270252765125323e-5
34007611100,164.1,0.41383495145631066,0.30188106796116504,1364,995,3296,-2.586588327306825e-4,7.841337799440204,16.98575897136386,1.2009089009234172e-5,-1.9901809469071184e-4,8.011130309415748,18.103353785327922,1.1660499937903882e-5
34007611200,188.1,0.16501498041023277,0.1392462198149402,716,617,4339,-4.1021189117086584e-4,0.41229529172673196,3.4903294563341283,-3.7805358293522775e-5,-3.156265267975716e-4,0.421222933185869,3.719979135574327,-3.670797824007204e-5
34007611300,175.4,0.35185185185185186,0.13262964662689308,1406,578,3996,-2.038232471755214e-4,9.748241342736305,1.2704012988271085,1.98072527215611e-4,-1.5682632554358717e-4,9.959325013375864,1.3539886089741562,1.9232305543927212e-4
34007611400,143.5,0.22253521126760564,0.1903755868544601,948,811,4260,-3.5752175334237646e-4,-0.5634184881834002,2.460404757772888,-7.502638363975509e-5,-2.7508551480539514e-4,-0.5756184777415742,2.6222895226618306,-7.28485850258767e-5
34007611500,195.2,0.19087719298245615,0.18678340629560142,816,896,4275,-1.0134173922207127e-4,-1.0419072670496643,-0.023058104761836864,-6.668336200416431e-5,-7.797468054616773e-5,-1.0644682196012494,-0.024575235573896174,-6.474773714399887e-5
34007611600,229,0.32715404699738904,0.3514360313315927,1253,1346,3830,0.001645638241341737,-0.3203260354262665,2.168241708098377,-3.6018978534943334e-5,0.0012661921647308058,-0.3272622193985248,2.3109033161240538,-3.497345191189083e-5
34007611700,168.5,0.14581312641448432,0.1054498548855208,451,327,3093,6.222573763631795e-5,0.11212418250544792,14.743485034386126,1.2050963248321819e-5,4.787792326426555e-5,0.11455206494891504,15.713547216592147,1.1701158689113557e-5
34015500100,158,0.2697134738337675,0.1607861709685058,1139,679,4223,1.7071361296167254e-4,1.3951248862223649,17.47375893353023,-1.7051443962750714e-5,1.4487866923837585e-4,0.9627505863754489,9.145312806262144,-1.9024499285835365e-5
34015500201,179,0.20049403046521203,0.09427748044462742,487,229,2429,3.6950914488719324e-4,0.9304638882535845,8.748430263771919,-3.865247293420965e-5,3.1358948038130886e-4,0.6420963906987026,4.5787017910862735,-4.312502479784227e-5
34015500202,187.8,0.23199461521202602,0.15054969710567648,1034,671,4457,3.396278658943233e-4,-0.3667580203705497,11.465821754705324,-3.0059375510926913e-5,2.8823028458829623e-4,-0.25309311206234664,6.0009141093513465,-3.353760357125989e-5
34015500203,201.8,0.1698198198198198,0.0877665544332211,754,391,4440,-2.0478635076617125e-4,3.4713324821757645,2.774020620668823,-9.996460235778902e-6,-1.7379500944571575e-4,2.395504098395234,1.4518505379147109,-1.115316984484745e-5
34015500204,302.8,0.09335197266231748,0.2906711307259169,601,1910,6438,-1.7270778193540404e-4,1.557586776346833,19.52366921775383,1.401940066085598e-4,-1.4657105066091385e-4,1.0748626141413027,10.218182750577617,1.564161243135381e-4
34015500205,212.1,0.21449359720605354,0.08469150174621654,737,291,3436,0.0011295978252395642,2.688528887027154,0.4879584520346292,8.509841425124526e-5,9.58650144274166e-4,1.8553054196326415,0.25538481429734244,9.49453151700925e-5
34015500300,151.1,0.27929753461668355,0.08839226150767178,827,265,2961,1.639392558728792e-4,-0.664264871089839,17.364831744830774,-2.6671172330416626e-5,1.3912950944412855e-4,-0.4583972377426454,9.08830313721768,-2.9757344894710556e-5
34015500400,113.6,0.43484087102177554,0.29346733668341707,2596,1752,5970,-3.710115439150381e-4,-0.4285241154855386,-0.6619746175406032,-1.9586527448704686e-5,-3.148645138601449e-4,-0.2957167831597019,-0.34646036781460154,-2.1852922149812233e-5
34015500500,180.9,0.1792336217552534,0.06829870397037646,870,332,4854,-9.022905467525305e-5,1.0425221878851434,1.9941540360055785,-1.3977307316077905e-5,-7.657424115862519e-5,0.7194258074010607,1.0436885682419506,-1.5594648384823896e-5
34015500600,305.6,0.08213411649534998,0.18468992248062016,839,1906,10215,0.0010864453375739349,2.824008312182463,29.36953665238331,2.251302147905073e-4,9.220281381033668e-4,1.9487973337244764,15.371254730178565,2.511804642385866e-4
34015500701,180.9,0.1814997405293202,0.08977685521536066,1399,692,7708,9.467584070140104e-5,4.97144082034104,16.403027610619407,1.6954925888588973e-4,8.03480728447999e-5,3.4307018763561152,8.584919766806149,1.8916812919978526e-4
34015500702,245,0.06829268292682927,0.07398373983739838,420,455,6150,0.0016795424352478202,0.4844165570506333,17.43160029907409,9.456427300399609e-5,0.0014253688896076263,0.33428715160639716,9.123248069015116,1.0550648661545061e-4
34015500703,302.7,0.15654952076677317,0.0902555910543131,196,113,1252,0.0010104125817487204,1.0082173009708921,8.407452632812772,-2.7296099897660552e-5,8.575017989826748e-4,0.6957526220694825,4.4002429313228,-3.045458403074517e-5
34015500800,272.8,0.09940720474236206,0.08572731418148655,218,188,2193,3.6665646673288117e-4,2.5481635963557854,9.8679021511887,-1.298236790779222e-5,3.111685122605363e-4,1.7584418576424774,5.164604379486855,-1.448458262712445e-5
34015500900,203.8,0.15451505016722408,0.09242021276595745,462,278,2990,-1.0387379224886909e-4,1.3022796497859626,7.948180177551841,-2.5589126149627353e-5,-8.8154052443014e-5,0.8986797589505653,4.159871624688739,-2.8550093072598852e-5
34015501001,148.9,0.15488867376573087,0.2765957446808511,320,572,2066,-1.6089722141075598e-4,-1.572598651473684,4.572878575404546,-1.1085388448883856e-5,-1.3654784125139552e-4,-1.0852220391101346,2.393326195938311,-1.2368100032448949e-5
34015501002,184.7,0.47334602570204665,0.6027332704995287,1989,2558,4202,4.838869822958346e-4,0.4507666351694937,2.3296859416225426,-5.299856317659921e-6,4.106579483648649e-4,0.31106594586167247,1.2192972764209424,-5.913112868951772e-6
34015501003,167.5,0.2891137855579869,0.33478735005452565,1057,1228,3656,-4.5065702350783596e-4,1.1821170255843743,9.914233158124715,-1.7737286740941747e-5,-3.824568452159778e-4,0.8157576936552201,5.188852828413657,-1.9789702248845063e-5
34015501101,153.9,0.3508102955195424,0.38659554730983303,1472,1667,4196,-2.815679893584434e-4,5.2191342961451,6.215855424391097,1.5050154958396864e-5,-2.3895689916383564e-4,3.601630688125389,3.2532177209722617,1.6791637287915865e-5
34015501102,222.9,0.11086637298091043,0.3378674857393594,755,2310,6810,0.001726385305536807,12.083162256163291,45.9467368783394,3.812564657947567e-4,0.0014651227943668086,8.338372902866231,24.047331932290877,4.253723835399092e-4
34015501103,217.9,0.16791120080726538,0.19887278582930756,832,988,4955,0.0014629800134640083,2.7361343375388416,22.814518343843183,8.767721280771684e-5,0.0012415799407900373,1.8881570846322504,11.940527940916192,9.782251145933818e-5
34015501104,189.6,0.167718365991365,0.2698315467075038,505,881,3011,3.565974312410438e-4,1.3175927113372086,13.190095057289977,-1.7235882865974077e-5,3.026317608521634e-4,0.9092470272526774,6.903354092391533,-1.9230279968709986e-5
34015501105,160.4,0.15024288688410825,0.2366412213740458,433,682,2882,-4.89630102624892e-5,-0.018942229234675017,7.451025193543714,4.069014658674563e-5,-4.155319336090089e-5,-0.013071691633515065,3.8996735837725356,4.539848158145079e-5
34015501106,202.2,0.17676370312090217,0.43438453713123093,674,1708,3813,9.144145979681962e-4,0.7815100957287187,1.522066541438485,8.154798999149207e-5,7.76031669574705e-4,0.5393060580823402,0.7966102019806388,9.098406450172445e-5
34015501107,165.8,0.2190366972477064,0.11307339449541284,955,493,4360,3.0309241990892488e-5,0.35256564806527957,4.349381054622792,-3.389051808413475e-5,2.5722393012971256e-5,0.24329921124823722,2.276353382776107,-3.78120550081673e-5
34015501201,279.9,0.05249054224464061,0.14470365699873897,333,918,6344,6.931988488343076e-5,7.1255293431419595,8.454818563138478,9.77376286704322e-5,5.882936046771874e-5,4.917199614954024,4.425033032344337,1.0904703735952239e-4
34015501202,261.8,0.07934828607702074,0.10071942446043165,375,476,4726,-9.047589392852645e-5,-0.2240837837825119,-0.5401844862987791,-2.672865637162529e-5,-7.67837249947975e-5,-0.1546361880318842,-0.28271856782988714,-2.9821480524708238e-5
34015501203,197,0.10383386581469649,0.03769968051118211,325,118,3130,-2.991629621242877e-4,1.3926975853221493,0.08574866696895007,-3.6011423933894e-5,-2.538891368183296e-4,0.9610755496901526,0.044878631159678876,-4.017837494636213e-5
34015501204,208.3,0.12234471632159183,0.06741573033707865,455,252,3719,-2.343774941893471e-4,0.3777839744083902,0.6720841465133925,-2.962952494370588e-5,-1.989079773339541e-4,0.26070192459240116,0.3517514334136993,-3.305801416950735e-5
34015501205,275.9,0.19004688063469166,0.17958889289578076,527,498,2773,7.876612303961349e-4,4.096151097221669,10.802147358674489,1.1989816626003562e-4,6.684605222201827e-4,2.8266801844605944,5.653564121504005,1.337718133062468e-4
34015501206,232.7,0.17237507018528916,0.20408712019360042,614,759,3562,1.6453253463908005e-4,6.00262696237619,9.059394480511381,-3.1084886303613214e-6,1.3963300437135423e-4,4.142304882445953,4.741452407279084,-3.4681778186952064e-6
34015501208,223.3,0.08980827447023208,0.107,356,428,3964,-7.737102643082703e-4,4.231748294049105,4.790911760008312,8.392610105393172e-5,-6.566208255121451e-4,2.9202533706647102,2.5074391170866455,9.363735136164393e-5
34015501209,277.7,0.19507575757575757,0.25533351336753984,1442,1891,7392,2.1269578669659285e-4,5.956948494028303,17.06308862331416,8.901633413681018e-5,1.8050747093103942e-4,4.110782993172127,8.930378603412187,9.931658508879951e-5
34015501210,235.3,0.08862175006989097,0.042773273693038856,317,153,3577,2.9712959156877973e-4,-0.32511170450073745,-2.996920253791916,1.6765211241485573e-5,2.521634863851879e-4,-0.22435373867721134,-1.5685104321633447,1.8705146026769037e-5
34015501212,159.1,0.11695137976346912,0.2588449531737773,445,995,3805,-0.001308890587289222,1.2009581241115148,6.893332479413534,1.596109055585406e-5,-0.0011108096371182374,0.8287595968067571,3.607791663008083,1.7807978992531875e-5
34015501213,260.1,0.0962566844919786,0.20526532291238173,468,998,4862,8.198238240342357e-4,0.7651301455911588,5.632294920140011,4.697674019491917e-5,6.957557899185406e-4,0.5280025491596109,2.947797268907112,5.2412509007532845e-5
34015501301,197.9,0.17075232459847844,0.10960834037757115,606,389,3549,1.9969582964410096e-4,2.0099959269777425,18.62000931767226,-7.00928644272272e-6,1.6947486231098802e-4,1.3870620303748575,9.74523056621027,-7.820344436230513e-6
34015501302,151.4,0.18633093525179856,0.08237410071942446,518,229,2780,6.417186228928974e-5,-0.8029990597290193,22.804962551937358,-7.230267185020234e-6,5.4460413845894894e-5,-0.5541352055631149,11.935526686954596,-8.066895284546131e-6
34015501303,202,0.15096618357487923,0.1321861556511537,375,338,2484,-1.3388251079608372e-4,0.7823513271454012,20.888375273636242,-6.942658080630933e-6,-1.1362140172608213e-4,0.5398865767496558,10.932434550497774,-7.746006378421413e-6
34015501402,163.8,0.5415625,0.3979591836734694,1733,1365,3200,5.198435901317691e-4,1.9076037542858264,-0.14286420925529741,-1.4600104469770541e-5,4.4117306314230155e-4,1.3164030339847048,-0.0747714265390192,-1.628951059306438e-5
34015501403,195.6,0.2097787489756897,0.2706971677559913,768,994,3661,3.7461854319546225e-4,-1.2612629594838773,0.982700385793558,3.549268221589772e-5,3.1792564792336084e-4,-0.870374878843066,0.5143199272179102,3.9599608628089494e-5
34015501404,178,0.478134110787172,0.28376125375125044,492,851,1029,-1.4413327283447968e-4,-1.1189919217189932,2.349038741844906,-7.683424444023826e-5,-1.2232086474509455e-4,-0.7721961950671145,1.2294260307653206,-8.572488240140857e-5
34015501405,206,0.18537452767281618,0.300730250055322,834,1359,4499,-2.5453636941638906e-5,4.271466261858782,41.00536253911098,1.5951409541201464e-4,-2.1601610928411096e-5,2.9476620257435737,21.4611445986448,1.779717776908436e-4
34015501406,192.6,0.40927207887560313,0.47010698552548774,1951,2241,4767,-3.2706358811088415e-4,14.42939243441289,14.718167837515018,1.3693529586729814e-4,-2.7756742171739776e-4,9.957464141355935,7.7031078041745635,1.5278034189503405e-4
34015501500,185.9,0.29636643389750267,0.2861356932153392,2504,2425,8449,0.0016468554302564076,2.773067375921343,5.216036867504408,8.380905220817333e-5,0.0013976285723453627,1.9136439100129228,2.729938586413028,9.350675856918584e-5
34015501603,167.4,0.22725091955861187,0.1704781704781705,1421,1066,6253,-3.018373826753539e-4,0.7542313070445218,1.9478156726628348,4.115054321450212e-5,-2.5615882394930975e-4,0.520481456743291,1.0194362691624184,4.591215158705784e-5
34015501604,216.3,0.2740272239791008,0.22739504843918193,1993,1690,7273,9.718719502490762e-4,4.077100120151288,4.926558866209008,7.405090630767246e-5,8.247937137491397e-4,2.8135334479019782,2.578433298830172,8.261947886896224e-5
34015501605,165.3,0.21318090114324142,0.26027996500437445,951,1190,4461,7.005582184434238e-5,1.3413954236262415,2.585163515286125,6.270821031151123e-5,5.9453924412505895e-5,0.925672850804319,1.3530076208880966,6.996429773885893e-5
34015501606,206.1,0.21272448837533064,0.28056872037914693,1528,2072,7183,3.004440880865863e-4,4.535297318373,5.689572495599062,3.909652311226003e-5,2.549763835898347e-4,3.1297270916538333,2.97777486825193,4.362045687465928e-5
34015501608,155.6,0.22431668237511782,0.25070688030160226,1190,1330,5305,-0.0011199517129656714,3.1561599916618577,7.771571862977792,1.0260444310338364e-4,-9.50463826350713e-4,2.178009232488791,4.067439407493208,1.1447700023575974e-4
34015501609,308.5,0.06849079332300809,0.3623113854595336,398,2113,5811,0.0023607744971601186,-1.1575877839089743,37.7454477699176,2.8856651622492476e-4,0.0020035067009989602,-0.798830505243951,19.754989649418647,3.219571019222626e-4
34015501701,218.9,0.12766747077379847,0.15317651416929062,688,827,5389,0.001276129658008574,-1.5506585407398688,3.8717828208173675,9.128880873969386e-5,0.001083006582898663,-1.0700815633844682,2.026390838341113,1.0185201209158485e-4
34015501702,206.4,0.17693836978131214,0.0831013916500994,445,209,2515,4.058109980509062e-4,-0.04887016820101926,-0.757973981962049,2.7367923937537387e-7,3.443975927866532e-4,-0.03372442392537107,-0.3967039484989955,3.0534718968192556e-7
34015501703,189.3,0.2317544707588207,0.18825519574673755,959,779,4138,8.395245542397612e-4,-0.5230064366901502,2.0452299806398493,-1.891329841763286e-6,7.124751102216122e-4,-0.3609173333327816,1.0704203946527755,-2.1101792494821804e-6
34015501704,184.3,0.32273028495692513,0.25115970841616964,1461,1137,4527,4.0948547014563815e-4,3.011814707838906,12.642719346749125,3.19056726691644e-5,3.475159886661771e-4,2.078399148822828,6.616871824066298,3.5597539318933816e-5
34015501800,195.9,0.1968019680196802,0.11869618696186962,320,193,1626,0.001303456916426476,3.355957893221527,12.478769643990482,4.965037090197114e-6,0.0011061982708070418,2.3158861700897004,6.531064796401268,5.539551065759911e-6
34015501900,235.2,0.27137637028014616,0.1916080523890371,1114,790,4105,0.001601957445202021,2.2302025821986557,-0.20521404279462327,2.038245987629095e-5,0.0013595252236239905,1.5390226817340076,-0.10740371437728974,2.2740953446942643e-5
34015502001,357.3,0.04129294296835336,0.061431714334066675,244,363,5909,0.0017531146321085973,-1.0215951340191654,7.22490457501897,3.845722152324302e-4,0.0014878070384418745,-0.7049844239954967,3.781327909197267,4.290718047119125e-4
34015502002,323.7,0.06207885304659498,0.09620071684587814,433,671,6975,0.0011498229521551824,1.0469774738547244,25.642784848806393,3.828152704332481e-4,9.758145017139554e-4,0.7225003201002776,13.420769369549472,4.2711156045633454e-4
34015502100,353.5,0.058712715855573,0.08181818181818182,187,261,3185,0.0013671103993207767,-1.3358118887890185,3.3474960374417053,1.4632322176354445e-4,0.0011602187542009727,-0.9218197538581813,1.7519927164259255,1.6325456272341492e-4
34015502200,330.4,0.08447225424007904,0.2363621426224121,1026,2877,12146,0.0014626660315668594,12.40881261619005,72.37002089656211,0.0015832619443247632,0.0012413134753416486,8.563098358031803,37.876594349987144,0.0017664642240795738
34015502300,200.9,0.29781525488692984,0.3572249904177846,777,932,2609,0.0011766579422745106,2.5537446461334996,3.6905585151907374,6.46440298181471e-5,9.985884187441463e-4,1.762293239693753,1.931542730995824,7.212411463776506e-5
34015502400,202.1,0.08884401817264008,0.232429718875502,528,1389,5943,4.728198933727397e-4,0.009804791400882194,3.3295630229554103,3.559748649426396e-5,4.0126569728597325e-4,0.006766110162401437,1.742607041159358,3.97165400107505e-5
34021000100,95,0.5683407501589319,0.8115066751430388,1788,2553,3146,-5.928636250387332e-4,2.5553546572753447,2.6460192132698026,4.956014124282198e-5,-7.043093937192448e-4,2.705211323886778,3.6485524974783146,5.68804997842359e-5
34021000200,79.2,0.6267036850075719,0.8245787908820614,2483,3328,3962,-0.0013614439304969273,8.377934159243623,31.529115559175395,6.428893826987956e-5,-0.001617366471434962,8.869251199177713,43.47498035532296,7.37848369211068e-5
34021000300,102.6,0.4884205650764243,0.7524316813339509,2109,3249,4318,-0.0011519235408117405,9.008097100185468,37.17746918350931,4.7456179931719746e-5,-0.0013684606988445913,9.536369526129379,51.26340253281637,5.44657695614982e-5
34021000400,74.7,0.5831592143752612,0.8879166666666667,2791,4262,4786,-0.0015648238468690373,4.820521834536171,15.7559259399274,3.302581293556627e-5,-0.001858977492157229,5.103217362295701,21.725587875519278,3.790394253220107e-5
34021000500,90.2,0.6084135621598995,0.8639598158225199,2907,4128,4778,-0.0012618067441394825,11.00905337734112,56.217939822285246,1.0352393008875735e-4,-0.0014989996104039476,11.654670234077072,77.51799522582299,1.1881509486072482e-4
34021000600,105.3,0.392602495543672,0.8551693404634582,1762,3838,4488,-0.0012650665791302648,8.62124110859583,52.586777816167874,5.724057608143998e-5,-0.0015028722251318838,9.126826683932437,72.51104548799545,6.569538531977949e-5
34021000700,77.9,0.41968430826369546,0.8286594761171032,1356,2689,3231,-0.0016190813097338031,7.107982178238813,38.756894993276156,1.1862639359792243e-4,-0.0019234342055751436,7.524823931508434,53.44124687873305,1.3614829147462498e-4
34021000800,89.5,0.6972947761194029,0.9279112754158965,1495,2008,2144,-8.086747694693078e-4,3.062785672779791,1.481658683449498,-8.313002483414344e-6,-9.606884493272254e-4,3.242400212844231,2.0430348588549276,-9.54088757833568e-6
34021000900,150,0.5936277249860257,0.885485651214128,2124,3209,3578,1.936725810194606e-4,-0.5796979559607363,-0.48686996788049225,-4.3741644642662066e-5,2.300789125137268e-4,-0.6136938645421168,-0.6713370138618221,-5.0202573000524245e-5
34021001000,69.8,0.67474171713573206,0.9058862653807782,1894,2724,2807,-8.720733385327729e-4,-0.16087450670878875,-0.003458648746259785,-1.9774241041594532e-5,-0.0010360046027458796,-0.1703088594901139,-0.004769074033091562,-2.2695026388020067e-5
34021001101,126.6,0.5407114624505929,0.9727272727272728,1368,2461,2530,3.7690786558576436e-4,0.3400110241667695,0.32355163743273424,-1.640047402272192e-5,4.4775853853638127e-4,0.35995069029010146,0.44614004648878225,-1.8822931810064442e-5
34021001102,73.7,0.7151265450264862,0.9720022624434389,2430,3437,3398,-0.0011790051264350821,0.8490192432100568,-0.34293770490372727,-4.427178373102063e-5,-0.0014006330473338166,0.8988092765872954,-0.47287117698581643,-5.081101711599298e-5
34021001200,163,0.3567527308838133,0.8016732283464567,1437,3258,4028,-1.619666695750001e-4,2.140265903473031,0.06907063501638178,-1.491104130078529e-5,-1.9241296317283892e-4,2.265780032419249,0.0952403658399803,-1.7113500087429458e-5
34021001300,209.5,0.2956730769230769,0.7596004439511653,984,3422,3328,3.6625034616881896e-4,2.2492752335936834,0.6585106345495083,-2.5391522150266134e-5,4.350976318420137e-4,2.381182124810656,0.9080095141609447,-2.9142016829881733e-5
34021001401,87,0.6429590865842055,0.9783539486203615,2703,4113,4204,-7.820320193092257e-4,-0.2555972874596692,-0.1331009969584362,-5.680250975138006e-5,-9.290374280471884e-4,-0.2705865796053125,-0.18353078180012405,-6.519261371405766e-5
34021001402,81.5,0.541645633518425,1,1073,1981,1981,-9.431438992596002e-4,-0.1182406425863712,-0.743073585742653,-1.936187990435785e-5,-0.0011204349193022856,-0.12517476756410742,-1.0246119806973149,-2.2221756801020746e-5
34021001500,128.5,0.6781933662667607,0.9216949152542373,1922,2719,2834,0.003378530959780329,-0.07199384995286304,-0.38294759805510453,-3.894860289820711e-5,0.004013623017922749,-0.07621586991386654,-0.5280401624751192,-4.4701567493386184e-5
34021001600,93.7,0.4387931034482759,0.9614740368509213,509,1148,1160,9.480585776200189e-6,-0.8014894508972571,-0.41599580663201824,-4.240367495361068e-5,1.1262734528033507e-5,-0.8484921387995922,-0.5736097952789109,-4.866697639605686e-5
34021001700,73.1,0.6258720930232559,0.9738372093023255,2153,3350,3440,-7.037234613775158e-4,-0.6337608197383846,-0.5307146971344504,-7.149796285116044e-5,-8.360085245513675e-4,-0.6709272003832496,-0.731793791960235,-8.205868180647602e-5
34021001800,83.7,0.481237322515213,0.5979294316501162,1898,2830,3944,-0.0012524745392717537,2.215072131222583,2.2891868517076026,2.807683507908858e-5,-0.0014879131492434668,2.344973209706474,3.156522206303668,3.222396812457489e-5
34021001900,78.7,0.8290704928259514,0.982532751091703,1329,1575,1603,5.075227432428904e-4,0.5107761717313842,-0.3589876443629699,-5.5264191585309484e-5,6.029262388441772e-4,0.5407302191127481,-0.4950021752811884,-6.3427075845944e-5
34021002000,75.6,0.7009841029523088,0.8410295230885693,926,1111,1321,5.788341224582692e-4,-1.0062585134398543,-0.6988027251517628,-5.49936818044212e-5,6.876426426498337e-4,-1.0652697141528926,-0.9635676170871188,-6.311660999278871e-5
34021002100,88.1,0.49825997952917095,0.9053038000406421,2434,4455,4885,-7.917044508416915e-4,-0.43398476171136724,-0.12442855823561798,-4.268405330905467e-5,-9.405280712587312e-4,-0.45943544017788085,-0.17157249827645119,-4.8988768477080154e-5
34021002200,87.1,0.49078171091445427,0.9596256193797027,2662,5229,5424,-9.8073516774282e-4,0.9279910154919918,0.33545480928470217,-2.495092188138452e-5,-0.0011650925477962315,0.9824122833309025,0.4625531349390145,-2.8636337005922702e-5
34021002500,173.7,0.3322039119051286,0.44155244109040503,2157,2867,6493,-3.1762036620677087e-4,3.908951452990708,9.70139864175721,-8.500325990384789e-6,-3.77326248580962e-4,4.138188687447901,13.377099480572374,-9.755879998264627e-6
34021002601,155.3,0.42721028140926215,0.787502769776202,1928,3554,4513,-7.731789034400761e-4,6.071261182340161,3.9101800058553784,2.6177350739047354e-5,-9.185201144408434e-4,6.427305287733731,5.3916830816673,3.004391746522527e-5
34021002602,189.5,0.3298285714285714,0.48754285714285717,1443,2133,4375,-2.1108443864080613e-4,3.5904338563127802,3.6366142205029752,1.53015410021674e-5,-2.507638295281826e-4,3.800991888977243,5.014467706825517,1.7561679160838096e-5
34021002701,172.6,0.38078703703703703,0.5431671283471837,1645,2353,4320,-8.596208778390394e-4,8.520995771622115,16.75192470888776,8.24650886581789e-5,-0.0010212113439404618,9.020702541838872,23.098954243288393,9.46457241646362e-5
34021002702,223.5,0.43407900999524035,0.3801364429636681,2736,2396,6303,-1.3094649681618214e-4,5.4965276651402615,6.370444142295398,-1.9805079678150414e-5,-1.555616568249382e-4,5.818866997369671,8.784100950157386,-2.2730420093848475e-5
34021002800,167.8,0.3542834267413931,0.8366693354683747,2655,6270,7494,-1.7176087493057574e-4,5.036477846928795,5.868540907078344,6.431937444144393e-5,-2.0404827109967723e-4,5.331837936947703,8.092034810516358,7.38197687152197e-5
34021002902,229.7,0.2524084778420039,0.48653270628473705,1179,2276,4671,2.5472729792813633e-5,1.1888414995362087,4.366235432010113,5.621728028116952e-6,3.026106193575058e-5,1.2585601289024329,6.020530429313421,6.45209420053161e-6
34021002903,257.8,0.22825040128410914,0.2186195826645265,711,681,3115,-5.137444368895992e-4,4.470064233147946,11.644316469739305,-3.918577668279957e-5,-6.103174787434612e-4,4.732207463877725,16.05615700900174,-4.497377340452837e-5
34021002904,294.5,0.1572169901979627,0.20488179896213723,818,1066,5203,-1.1339296848869716e-4,3.2066199747830466,2.6445233380872595,-1.52386376179307e-6,-1.3470843802077084e-4,3.3946695588760027,3.6464898597220157,-1.748948453338591e-6
34021003001,347.7,0.06870360780252029,0.07572882525444195,398,439,5793,6.516298093266296e-4,-0.29147331771869,1.497814424929828,3.111693166738471e-5,7.74122372419528e-4,-0.30856653007382795,2.0653117458219845,3.571310695667375e-5
34021003002,322.4,0.0343980343980344,0.19810971089696072,182,1069,5291,-3.37830370639268e-5,-1.0262133963830682,2.805255303180905,-2.554071004492417e-5,-4.013353045725239e-5,-1.0863948347505854,3.868120530325624,-2.93132407569551e-5
34021003003,244.6,0.1068905980222885,0.14864228535551718,681,947,6371,-2.0009607316530604e-4,1.494933155916879,3.8420155718748554,-5.10621671199667e-6,-2.3770988474364752e-4,1.58260227805411,5.297692261573631,-5.860438475385796e-6
34021003004,266.9,0.10944328329849895,0.23822188449848025,576,1254,5263,6.338535859190646e-5,2.785558908238,6.506645503931737,-1.0240725223326547e-5,7.530045965904204e-5,2.94891571330999,8.971906773964738,-1.1753347634783235e-5
34021003006,292.6,0.04095972579263068,0.16795201371036847,239,980,5835,-4.518397819646361e-5,1.3376945890354834,4.603412938833229,-1.0543785063193779e-5,-5.3677606358959463e-5,1.4161425850842015,6.347570603672475,-1.2101171404528349e-5
34021003007,257.2,0.09580318379160636,0.07670043415340087,331,265,3455,-7.929740475855311e-6,5.059227587397341,4.1957983810404835,-5.4650952036379675e-6,-9.42036325223314e-6,5.35592181718553,5.785517574962438,-6.272325678579073e-6
34021003008,283.2,0.10071942446043165,0.20416979714500375,504,1087,5004,2.768933459723663e-5,0.7621483253231178,7.112107400103856,2.1580312279097678e-5,3.289434136121091e-5,0.8068438853586822,9.806768252796145,2.4767866215731232e-5
34021003009,209.9,0.17988505747126438,0.2894636744009129,939,1522,5220,-4.5991208114270777e-4,11.764540211959561,4.264573152939107,3.454855611427734e-5,-5.463657835520169e-4,12.454461971102077,5.880349980001607,3.965160488497263e-5
