GEOID,li_c,moe_li_c,cv_li_c,cat_li_c
34007606600,0.12660469234174412,0.06438826962249355,0.3091655176253809,Medium
34007606700,0.19205438708306777,0.07127439961074242,0.225602253387689,Medium
34007606800,0.2575910931174089,0.07088773806829636,0.16729169230203284,Medium
34007607000,0.2985468956406869,0.07088204796829996,0.1443303932861798,Medium
34007607100,0.1502827901966065,0.06027285842209369,0.24380726141041484,Medium
34007607200,0.2769654587836406,0.06820676302897662,0.14970486937706975,Medium
34007607300,0.15179392824287027,0.056800475541630605,0.22747395012895819,Medium
34007607401,0.21086059066370277,0.06965899695249712,0.2008241306289719,Medium
34007607402,0.2357563850687623,0.07684762382862652,0.198153194168039,Medium
34007607502,0.08608513075014315,0.040917445988974004,0.2889445265653965,Medium
34007607503,0.10810810810810811,0.04307075604317023,0.24219118139776574,Medium
34007607504,0.04351395730706076,0.03139347511621945,0.4385760473883728,Low
34007607505,0.0601842374616172,0.032601117206858786,0.32929400069372283,Medium
34007607506,0.12504305890458148,0.07006777132238695,0.34063777897609304,Medium
34007607507,0.28901078116133916,0.07061561191630732,0.14853225711799867,Medium
34007607600,0.1231375985977213,0.06540132498960118,0.32287168844718683,Medium
34007607701,0.43787908432792016,0.10559981904882637,0.14660307188043806,Medium
34007607702,0.3344377717954028,0.10123392147537075,0.18401144543633124,Medium
34007607801,0.34291581108829566,0.0803223172467947,0.1423910907638426,Medium
34007607802,0.21303043291898843,0.07533559501812041,0.2149773329059768,Medium
34007607900,0.1802773497688752,0.06029420052542762,0.20331455662589315,Medium
34007608001,0.28921705210365006,0.08667817278361521,0.18218807627504083,Medium
34007608202,0.08035505722961925,0.03257917995414667,0.24646827840478885,Medium
34007608205,0.0794460641399417,0.030367836789451576,0.23236759753006084,Medium
34007608206,0.09404828747894442,0.046597287781299304,0.30119228612618626,Medium
34007608209,0.16534765404183155,0.08100672439568726,0.2978222439528657,Medium
34007608210,0.328665785997358,0.10106185390877223,0.1869247730356546,Medium
34007608211,0.21003433803891644,0.08074402873215271,0.23369757728616125,Medium
34007608302,0.18376449598572703,0.05103912460985656,0.16884014131569394,Medium
34007608303,0.2764277035236938,0.12409371460712294,0.27289923410043676,Medium
34007608304,0.183461210571185,0.05470097898170763,0.18125289077395465,Medium
34007608401,0.08656563061905985,0.04487379582777418,0.3151239475030438,Medium
34007608402,0.19046436553265458,0.09942744114282079,0.31734132152042205,Medium
34007608403,0.1639706898935435,0.07470553834855467,0.27696231047893916,Medium
34007608404,0.2033976833976834,0.07511068354955747,0.22448628340794086,Medium
34007608503,0.29571384520505706,0.10260803241151199,0.21093264520763674,Medium
34007608504,0.4094794094794095,0.09510856429642388,0.14119575996435352,Medium
34007608600,0.3083067092651757,0.07327341204249374,0.14447660815030972,Medium
34007608700,0.22028674795658582,0.060919375265033375,0.16811294921680536,Medium
34007608800,0.2565543071161049,0.06547314621361992,0.1551379321459545,Medium
34007608901,0.24672005452376897,0.09208997643107653,0.22690392436228488,Medium
34007608903,0.1547726588376995,0.09380589193689812,0.3684427129994661,Medium
34007608904,0.134785568413887,0.0968497426249418,0.4368065822849759,Low
34007609000,0.2559270516717325,0.07143383568496246,0.16967656932295122,Medium
34007609103,0.2435064935064935,0.09020650105506393,0.22519637142824472,Medium
34007609201,0.1892088071618679,0.04978963931715075,0.15996748987304318,Medium
34007609202,0.30629563844483915,0.07428594988773579,0.14743478679580316,Medium
34007609203,0.2079790712884238,0.09653326288795173,0.28215740275597523,Medium
34007609204,0.34294871794871795,0.09105521747008048,0.16140231145450734,Medium
34007609205,0.18515730844497968,0.056672058225994575,0.18606394484161512,Medium
34007610300,0.6213760276936391,0.17473948018045748,0.1709506052344986,Medium
34007610400,0.7196559413826059,0.14720524472111132,0.12434618518282653,Medium
34007610500,0.37604456824512533,0.07714091912165487,0.12470377108938017,Medium
34007610600,0.4016393442622951,0.09297510597946096,0.14072282029023306,Medium
34007610800,0.2450229709035222,0.08867566795709013,0.22000460173244626,Medium
34007610900,0.19418571831780976,0.041036316807099876,0.12846510783872453,Medium
34007611000,0.3491773308957952,0.07591679246767123,0.13216787498151203,Medium
34007611100,0.29095190043726876,0.12312276894998538,0.25724756546431227,Medium
34007611200,0.13196894848270996,0.03329470832994602,0.15336898949509456,Medium
34007611300,0.20324040981653563,0.06549241367252086,0.1958912475429612,Medium
34007611400,0.1679372197309417,0.053312672226753344,0.19298234982515283,Medium
34007611500,0.12961672473867597,0.05630923680137375,0.2640904494230523,Medium
34007611600,0.29598506069094305,0.09856810120605318,0.2024420361705636,Medium
34007611700,0.272608125819135,0.08002717020125147,0.1784566602278316,Medium
34015500100,0.3500935453695042,0.08297204591907899,0.1440727324354816,Medium
34015500201,0.2423896499238965,0.07274948817465805,0.18245256299523446,Medium
34015500202,0.20737122557726465,0.06536191576958972,0.19160656107094506,Medium
34015500203,0.1013555787278415,0.041578847860234566,0.24937843257386114,Medium
34015500204,0.15708435708435708,0.04396726674411202,0.17014948034953067,Medium
34015500205,0.20053715308863027,0.06611239711412552,0.2004112776174506,Medium
34015500300,0.31305785123966945,0.0806127440377471,0.15653562888673234,Medium
34015500400,0.3986541933366158,0.102075971862985,0.15565435800720215,Medium
34015500500,0.16836526701997553,0.06256355282200393,0.22589311667519246,Medium
34015500600,0.10089084469249758,0.03239276241402462,0.19517775813973184,Medium
34015500701,0.1947034688549049,0.059565054592079864,0.18597388040080368,Medium
34015500702,0.14588906723738185,0.057423498892822424,0.23927702550668867,Medium
34015500703,0.07103825136612021,0.055503664939676976,0.47496706495024027,Low
34015500800,0.09373528026377767,0.04875894649870827,0.31621708364545414,Medium
34015500900,0.1338994121489223,0.05289437888656411,0.2401402448671648,Medium
34015501001,0.41575757575757577,0.1440903795447667,0.210682717528038,Medium
34015501002,0.4348308374930671,0.10651703040036443,0.14891306821215888,Medium
34015501003,0.15349706353443673,0.05288050980274541,0.20942554747835,Medium
34015501101,0.2887096774193548,0.07706279800421315,0.16226226337678812,Medium
34015501102,0.18431317915853998,0.05867812399553228,0.1935325094895458,Medium
34015501103,0.1612541993281075,0.06665031679633092,0.2512611149068031,Medium
34015501104,0.17178337357709555,0.09569774027392106,0.3386527862869071,Medium
34015501105,0.3471255950201391,0.14393070656932705,0.25205825070269977,Medium
34015501106,0.18579881656804734,0.05188864523659381,0.16977099190723394,Medium
34015501107,0.13414634146341464,0.052897920260591064,0.23971425594741458,Medium
34015501201,0.06437273625288113,0.02788086902697241,0.26329246724528393,Medium
34015501202,0.07572115384615384,0.026815311487941813,0.21527803500716544,Medium
34015501203,0.1501032143910351,0.0840005525493018,0.34019368532933925,Medium
34015501204,0.21061771272637062,0.06502871834047667,0.18769141140871004,Medium
34015501205,0.0615234375,0.031989060492221534,0.3160785250546133,Medium
34015501206,0.15158435626605765,0.06100262366410234,0.2446404280452098,Medium
34015501208,0.18916734033953111,0.05818791173555012,0.18699100308335412,Medium
34015501209,0.2034712950600801,0.05217421577822485,0.15587873703775226,Medium
34015501210,0.1827024185068349,0.09314908486835213,0.30993340958143184,Medium
34015501212,0.1190087145969499,0.07629721308253105,0.3897301530037685,Medium
34015501213,0.045495495495495496,0.028290326107413666,0.37801031603995505,Medium
34015501301,0.14924114671163574,0.05633967263561716,0.22948792521711733,Medium
34015501302,0.142767097384179,0.061397361654885026,0.2614301529565815,Medium
34015501303,0.14752650176678445,0.0761565625067786,0.3138133292964468,Medium
34015501402,0.5503377291733677,0.09768260478405412,0.10790014843116834,High
34015501403,0.2027663331371395,0.07021006957725781,0.2104929980223504,Medium
34015501404,0.5338541666666666,0.15781159866322328,0.17970095303336864,Medium
34015501405,0.04022546758903408,0.024055804892486283,0.36354057458569283,Medium
34015501406,0.39055982436882547,0.09887706785471177,0.15390123684738433,Medium
34015501500,0.19793966151582046,0.05359173955987922,0.16458836411311928,Medium
34015501603,0.22945420326223337,0.05989357406496186,0.15867858160385634,Medium
34015501604,0.18223028105167724,0.07804589345555056,0.2603536133359714,Medium
34015501605,0.18345008756567427,0.05211193720558883,0.17268451382661695,Medium
34015501606,0.11471990464839094,0.05779273797265652,0.30624470632966533,Medium
34015501608,0.20530350113942408,0.05923193862279658,0.17538550157020424,Medium
34015501609,0.06889166517936819,0.040278191030972396,0.3554163257264727,Medium
34015501701,0.14211309523809523,0.05089057777826685,0.21768944933557394,Medium
34015501702,0.20110382890651948,0.08300396505378194,0.2509068956721223,Medium
34015501703,0.28312570781426954,0.08566337735044463,0.18392890504666895,Medium
34015501704,0.3029850746268657,0.08152308741619803,0.1635661687719247,Medium
34015501800,0.21074138937536485,0.05227891795262289,0.15080330128710862,Medium
34015501900,0.23219814241486067,0.07690272073223868,0.2013339720082115,Medium
34015502001,0.09786989061600461,0.05542511712046553,0.34426400299749194,Medium
34015502002,0.13679311803694824,0.0481063919297153,0.2137827375512244,Medium
34015502100,0.12889879057924888,0.0690583927918096,0.32568797351024914,Medium
34015502200,0.0991792742015228,0.04390222004372857,0.2690912983252231,Medium
34015502300,0.1950207468879668,0.06446363478678073,0.20094077454069914,Medium
34015502400,0.10788518640712635,0.042061706883390386,0.23700590904428445,Medium
34021000100,0.5491830610203401,0.09893632445370196,0.10951478031777485,High
34021000200,0.625812167749557,0.1601745216701753,0.15559066267572264,Medium
34021000300,0.459603496056278,0.10184592229015829,0.13470831988291176,Medium
34021000400,0.5828164903319957,0.08907758576636325,0.09291176375914176,High
34021000500,0.4246202675130356,0.10552422540003933,0.1510725469240782,Medium
34021000600,0.3604502973661852,0.12010113642251634,0.2025516691451594,Medium
34021000700,0.5076569678407351,0.11406770968386144,0.13659237861165563,Medium
34021000800,0.5714285714285714,0.1381158577689556,0.14693176358399535,Medium
34021000900,0.6083287969515514,0.11267705498933964,0.11259813822126133,High
34021001000,0.6678714859437751,0.13710313660200046,0.12479252902488129,Medium
34021001101,0.4147444595205789,0.1304672243947501,0.19122951685109857,Medium
34021001102,0.6341991341991342,0.13298598793378544,0.12747186411487674,Medium
34021001200,0.3736293859649123,0.10137423349774013,0.1649379737615068,Medium
34021001300,0.2539828431372549,0.10242280351617634,0.24514688343652005,Medium
34021001401,0.6679968076616122,0.06801739276464337,0.06189843821587312,High
34021001402,0.5039924847346172,0.09289000904201913,0.11204153298592347,High
34021001500,0.5598307041169681,0.16560111432890853,0.17982109532827092,Medium
34021001600,0.7152156224572823,0.16327571344501995,0.13877738368339923,Medium
34021001700,0.5220269926152279,0.08767803849728266,0.10210146257804996,High
34021001800,0.564869029275809,0.13870864952393583,0.14927596154432227,Medium
34021001900,0.6624165148755312,0.10389027854446989,0.09534059478782853,High
34021002000,0.6109785202863962,0.1978742647841135,0.19687812724293205,Medium
34021002100,0.610606869549742,0.1387642289770221,0.1381496976205484,Medium
34021002200,0.49045124218353897,0.09121514601318527,0.11305901997365138,High
34021002500,0.24605326104289588,0.06853477366741803,0.16932300030075167,Medium
34021002601,0.28610152784622966,0.08370044541301125,0.1778450122842428,Medium
34021002602,0.1668401874023946,0.061450611272804906,0.2239028574369611,Medium
34021002701,0.17816711590296497,0.055778650144872335,0.1903156698540724,Medium
34021002702,0.24636110250851656,0.06592796417788159,0.16267904862295676,Medium
34021002800,0.45883063906934585,0.1420820003828583,0.18824382975403436,Medium
34021002902,0.36723672367236726,0.0891731072229008,0.1476120777827087,Medium
34021002903,0.1789250353606789,0.07432122024194138,0.25250839271503084,Medium
34021002904,0.07141600703605981,0.03818945976767799,0.32507385985184145,Medium
34021003001,0.06660611565243718,0.030368048804436446,0.2771640375823531,Medium
34021003002,0.08258408258408259,0.05509823599383763,0.4055789849237533,Low
34021003003,0.1051150471776196,0.04718739959674893,0.27289479545648737,Medium
34021003004,0.08906030855539972,0.04714289263499297,0.32178524709810197,Medium
34021003006,0.06030236113470359,0.022783808486561325,0.22968154554627598,Medium
34021003007,0.05769788344447666,0.027403870703722442,0.28872615373872,Medium
34021003008,0.0894575230296827,0.031781811994254616,0.2159712207325907,Medium
34021003009,0.09777347531461762,0.038480879900010034,0.23925335662650313,Medium
34021003100,0.29912920687220523,0.062116817812545105,0.12623636410336936,Medium
34021003201,0.16644599962171364,0.0806193893935175,0.2944423264185735,Medium
34021003202,0.1314891323872822,0.042399553483627346,0.19602231820498733,Medium
34021003301,0.08930555555555555,0.03295700385680774,0.22433825841918414,Medium
34021003302,0.12037812612181405,0.03345201488212669,0.16893078511903217,Medium
34021003400,0.3318880567599527,0.13161758468407955,0.24107733962667396,Medium
34021003500,0.19094922737306844,0.07608693965142199,0.24222909613714116,Medium
34021003601,0.15835140997830802,0.1028719166038926,0.39491987803967593,Medium
34021003602,0.1717357910906298,0.07530118157876635,0.26654778239353216,Medium
34021003703,0.1395538628944505,0.06217918816995667,0.27085526548375755,Medium
34021003704,0.13071297989031078,0.10238067944066803,0.4761385988823552,Low
34021003705,0.15898528272656856,0.057923359291431054,0.22147816428253034,Medium
34021003706,0.12557262193478846,0.06303409117714392,0.30515088297008897,Medium
34021003800,0.05310588992597361,0.02563446940912494,0.2934375847993044,Medium
34021003902,0.041928721174004195,0.01557203356103784,0.2257708209305486,Medium
34021003903,0.1501350829795446,0.061356391147210566,0.2484343917650629,Medium
34021003904,0.02722086389568052,0.012346562754370627,0.27572634365820503,Medium
34021003905,0.028165840468679586,0.028122183986805178,0.6069604986428759,Low
34021004000,0.17156637574644004,0.08235751305865123,0.29181334200621534,Medium
34021004201,0.177007299270073,0.05927924099060657,0.20358489683108702,Medium
34021004203,0.10214211076280041,0.04514646571805354,0.2686909425115384,Medium
34021004204,0.18625550660792953,0.06116469509599214,0.19962999293737532,Medium
34021004301,0.15085671715917556,0.0527377000274758,0.21251550953571244,Medium
34021004304,0.0662072360324883,0.03694972429905042,0.3392656124270728,Medium
34021004306,0.025979297747107773,0.019252937647807736,0.4505092315290118,Low
34021004307,0.07290301441677588,0.033396680145868815,0.27847865251922166,Medium
34021004309,0.10390871570769604,0.062489856141674835,0.3655877587812951,Medium
34021004310,0.08850866075200677,0.04450124576850562,0.3056472531473919,Medium
34021004403,0.17985480943738658,0.07495178492409015,0.25333431579150756,Medium
34021004404,0.15595678134773955,0.06589969797687392,0.2568699246462894,Medium
34021004405,0.207405614714424,0.09087104497342467,0.2663416653344286,Medium
34021004406,0.13498290082478376,0.04527623374927416,0.2039039477146045,Medium
34021004407,0.14212509419743782,0.06520455043466072,0.27889532671321493,Medium
34021004501,0.0542483660130719,0.028867151496799935,0.32348292957925734,Medium
34021004502,0.19020172910662825,0.05375325823365338,0.17180050296654437,Medium
34005700102,0.12337133550488599,0.062105470932815585,0.3060199155576857,Medium
34005700103,0.13864942528735633,0.042271218574240925,0.18533642929695376,Medium
34005700104,0.451270207852194,0.12364247471836365,0.16655785670124554,Medium
34005700200,0.04903417533432392,0.021859425367456112,0.27100291558069384,Medium
34005700303,0.2173627096349885,0.07647122287922278,0.21386863302421633,Medium
34005700304,0.1782178217821782,0.05950386892866088,0.20296827969587128,Medium
34005700305,0.10596293311845285,0.03242535776855303,0.1860222542825907,Medium
34005700306,0.1126331811263318,0.04987376785387791,0.2691782262383783,Medium
34005700307,0.03829936753338018,0.04633087986650073,0.7353820813700738,Low
34005700401,0.08515588645881805,0.03436230138317098,0.24530232588381562,Medium
34005700402,0.10005750431282347,0.038024381851314765,0.23101841190453962,Medium
34005700403,0.23998998998999,0.07492978725435549,0.1897996772653914,Medium
34005700405,0.17538815411155836,0.1124758100206192,0.38984589890050686,Medium
34005700407,0.3082268970698723,0.08979450699338518,0.17709786835174737,Medium
34005700408,0.3216503992901508,0.13059680426622491,0.24682125296389978,Medium
34005700501,0.13869005010737295,0.038128491209574886,0.16712384263485003,Medium
34005700502,0.10163339382940109,0.05267989961497265,0.3150957955693653,Medium
34005700503,0.07081081081081081,0.033705320503926765,0.28935633277925016,Medium
34005700504,0.09909255898366606,0.05497040962333589,0.33722675776810707,Medium
34005700505,0.03183368523631639,0.019426110664053708,0.37096508702493225,Medium
34005700602,0.09631821170282709,0.045749642878214196,0.288744283816981,Medium
34005700603,0.14472552056444674,0.047540925320134035,0.1996901337135187,Medium
34005700605,0.05931174089068826,0.05326426119279605,0.5459204130676525,Low
34005700701,0.18579562481270603,0.0751332739468231,0.24582776268315393,Medium
34005700702,0.31418624891209745,0.07910362876248998,0.15305352313836268,Medium
34005700703,0.35767634854771785,0.15006973680195765,0.25505685208832074,Medium
34005700800,0.0936431989063568,0.04670591907362757,0.3032004064726871,Medium
34005700900,0.2917956656346749,0.07810475149371439,0.16271692038389624,Medium
34005701001,0.31209677419354837,0.07324507017584936,0.14266689760381582,Medium
34005701002,0.12467800103039671,0.0561451753559372,0.2737516274356907,Medium
34005701102,0.08242823894491855,0.029095339567012105,0.21457617851959865,Medium
34005701103,0.15797172111165286,0.07529684892637444,0.2897554076100303,Medium
34005701104,0.3174311926605505,0.08334653760471389,0.1596143963826943,Medium
34005701105,0.2221498371335505,0.06624087176908143,0.18126507619381577,Medium
34005701201,0.1665556295802798,0.056708927946741296,0.20697896862749834,Medium
34005701203,0.29508196721311475,0.08794331027677746,0.18117331735506334,Medium
34005701204,0.4508411214953271,0.12210048571954958,0.1646371986570668,Medium
34005701205,0.3286972647195178,0.0895741394265171,0.1656611424481567,Medium
34005701301,0.16967429577464788,0.06127192796094385,0.21952277715715102,Medium
34005701302,0.1467823571945047,0.07156993716733151,0.29640865169095626,Medium
34005701303,0.16329509906152243,0.06332118819761351,0.23572736564422297,Medium
34005701401,0.1195244055068836,0.08192947365505295,0.41669440602420343,Low
34005701402,0.1797530864197531,0.12921038007684033,0.4369735456354615,Low
34005701502,0.12944983818770225,0.05812071406514814,0.2729376997892215,Medium
34005701700,0.14633521271143005,0.05610600335079744,0.23307440694862808,Medium
34005702101,0.4177372565271446,0.1208173953571892,0.17581679391427701,Medium
34005702203,0.20174909529553678,0.07825211119397774,0.2357862987621412,Medium
34005702204,0.4472797303803563,0.13154618398133044,0.1787858462243111,Medium
34005702206,0.32954545454545453,0.1121033877455597,0.20679379774885762,Medium
34005702207,0.3337882096069869,0.11022253730463959,0.20073981051338674,Medium
34005702208,0.10890257558790593,0.05095002622050528,0.2844070505147559,Medium
34005702209,0.2494949494949495,0.06593597956933468,0.16065520537917954,Medium
34005702210,0.4227837072533217,0.09146386673415051,0.131512009187908,Medium
34005702300,0.20734341252699784,0.07477691381765403,0.21923575922982405,Medium
34005702400,0.10723781388478582,0.042228934252159886,0.23938463235878188,Medium
34005702500,0.12717712783437396,0.05832938204108363,0.27881264115834137,Medium
34005702601,0.168736303871439,0.06681464856297462,0.24071173010884944,Medium
34005702603,0.4846225535880708,0.12953195632505785,0.16248280235771226,Medium
34005702700,0.15197707736389685,0.05191731341345595,0.20766734954059018,Medium
34005702801,0.062301045929968164,0.05711918057339235,0.5573406610648938,Low
34005702802,0.1752999707345625,0.082485021768879,0.286040380760497,Medium
34005702803,0.12885868026054942,0.06574009229623855,0.310134962287342,Medium
34005702804,0.34022824536376606,0.12677802161774293,0.2265205996292374,Medium
34005702805,0.21359223300970873,0.07687546446043796,0.21879449680644128,Medium
34005702806,0.23937007874015748,0.09078802930742848,0.23056470408821422,Medium
34005702807,0.3239202657807309,0.113629193848131,0.21324845981318635,Medium
34005702808,0.23463855421686747,0.08031057425824559,0.2080690360078,Medium
34005702809,0.2759807295251204,0.17284769372672815,0.38073160409756157,Medium
34005702810,0.09468822170900693,0.05847818948644001,0.3754326643580477,Medium
34005702811,0.1579778830963665,0.06665382682086048,0.25648554636841747,Medium
34005702905,0.08057901085645355,0.04545811219842739,0.34294427872974087,Medium
34005702906,0.14145863925599608,0.06546334955823198,0.28132144833871736,Medium
34005702907,0.14305177111716622,0.050213191243176275,0.2133824424518245,Medium
34005702908,0.09332469215813351,0.026072758330706918,0.1698339501193886,Medium
34005702909,0.10454935622317596,0.05478806931958143,0.3185654930715677,Medium
34005702910,0.09720121028744327,0.04149920182782075,0.2595387263201969,Medium
34005702913,0.18478516083587695,0.07283782716898354,0.23962050950491143,Medium
34005702914,0.09502816556453587,0.05043404101852943,0.3226305729305544,Medium
34005702915,0.17620650953984288,0.07319883666225063,0.2525319476741537,Medium
34005702917,0.0654925701706109,0.0438048369543701,0.40659696429767034,Low
34005702918,0.10192697768762678,0.05651617402731492,0.33706814009546493,Medium
34005703000,0.13152192032005333,0.04499668688909608,0.20797756742418547,Medium
34005703102,0.04114420062695925,0.026933546777117612,0.39794130192620725,Medium
34005703103,0.2724795640326976,0.08903507501298055,0.1986375229772879,Medium
34005703104,0.057889447236180905,0.042131223272310156,0.44242408768098407,Low
34005703201,0.13153058545550014,0.049035310676334355,0.2266294139576865,Medium
34005703202,0.17411347517730497,0.08881016568657012,0.31007331633367513,Medium
34005703203,0.28922594142259417,0.06248997566578586,0.1313430841148118,Medium
34005703600,0.08510332950631458,0.033579368776228365,0.23986123992963423,Medium
34005703700,0.09635376260667183,0.03861116347411903,0.24360057421914566,Medium
34005703801,0.07973521889574244,0.048784445034803926,0.3719334818447459,Medium
34005703802,0.17719176497802452,0.05889646121647544,0.20205972829987484,Medium
34005703803,0.10784953250706675,0.048040677336646506,0.2707852180008301,Medium
34005703804,0.06714693489193965,0.034412534763329825,0.3115477132936484,Medium
34005703900,0.07512641464001926,0.04285779969963866,0.3467937848815356,Medium
34005704004,0.17440543601359004,0.0483962486526639,0.16868861785142786,Medium
34005704005,0.05672823218997362,0.021789243595660337,0.2334946864425042,Medium
34005704006,0.19092066185829445,0.07570028718478274,0.24103421397437744,Medium
34005704007,0.24739069111424541,0.057107404287404774,0.14032762158841444,Medium
34005704008,0.10351928116810183,0.05450763919672247,0.3200886115401391,Medium
34005704009,0.09774271312732852,0.04924626633830105,0.30628308817542993,Medium
34005704011,0.08073514932720709,0.05075295262634038,0.38214902674391266,Medium
34005704012,0.12579748077866842,0.04507922291130792,0.21784047466755094,Medium
34005704013,0.04148676553407171,0.021694820327470256,0.31789271722739704,Medium
34005704014,0.06894329896907217,0.0407333458738698,0.3591634394582616,Medium
34005704200,0.07691331387231883,0.031229771250523362,0.2468319516916685,Medium
34005704302,0.059516023544800525,0.027584785939638427,0.281753817440176,Medium
34005704500,0.2491103202846975,0.058439289400149357,0.1426091213325399,Medium
34005704600,0.30707716913234706,0.10658255565811828,0.21099526002165161,Medium
34005704700,0.15795119334942342,0.03588437930954295,0.13810729684054232,Medium
34005704801,0.18985894014487228,0.07233730135620588,0.23161428871391707,Medium
34005704802,0.055636896046852125,0.047646590504507265,0.5205986452500153,Low
34005982111,0.38438735177865613,0.20064681845412194,0.3173198838508394,Medium
42017105100,0.0760039827414537,0.03351638600201342,0.26807414561544557,Medium
42017105202,0.07907614014484243,0.03549632391889848,0.2728801933576881,Medium
42017105203,0.06887486855941115,0.04917567382897257,0.43403388302608326,Low
42017105206,0.08528285835814547,0.06396190565783465,0.45592535439992493,Low
42017105207,0.07009345794392523,0.04006071525269536,0.34743639570726675,Medium
42017105208,0.06570762052877138,0.05026151238474356,0.46500102463466636,Low
42017105300,0.14398513701811425,0.06686803642818152,0.28231568277257546,Medium
42017105400,0.07392900856793146,0.03696401584283513,0.30394735143215745,Medium
42017105505,0.06756756756756757,0.04015376825146451,0.36126186633536456,Medium
42017105506,0.0577693940108465,0.03341076944348313,0.3515788678365162,Medium
42017105507,0.06307323267955411,0.028073893290744462,0.2705774827815372,Medium
42017105508,0.018489583333333334,0.017912520007504425,0.588929978413605,Low
42017105509,0.04146289602381459,0.02844264857517415,0.4170081092636397,Low
42017105510,0.14638949671772428,0.07499642920715176,0.3114330979656463,Medium
42017105511,0.09486260454002389,0.05626314948464031,0.3605480014902341,Medium
42017105600,0.13023450586264657,0.041548962173612536,0.19394036624788502,Medium
42017105702,0.23330940416367552,0.08854012231772389,0.23069701265109072,Medium
42017105704,0.30398671096345514,0.07839746644902051,0.1567767030488493,Medium
42017105801,0.21142397425583268,0.07709958849993967,0.22168276291660305,Medium
42017105805,0.2625258022142991,0.07471202182614367,0.17300258513420122,Medium
42017105807,0.22383803820929568,0.047957942188641155,0.1302449060117047,Medium
42017105808,0.21857025472473296,0.07415886611618398,0.2062557763635439,Medium
42017105809,0.15766331658291458,0.05413411287569521,0.20872499714965492,Medium
42017105810,0.24432948666931953,0.08268530216005152,0.2057247451345103,Medium
42017105811,0.2635064482398048,0.07124400085620333,0.16435811458198435,Medium
42017105812,0.16259711431742507,0.0926998948520903,0.3465776124225168,Medium
42017105900,0.32379349046015715,0.09465444301535919,0.17770800382796464,Medium
42017106000,0.16805522494644132,0.0501267968051637,0.1813226391059634,Medium
42017106100,0.1832437275985663,0.042926516494963554,0.14240676691873375,Medium
42017106200,0.20247643168706908,0.09471808815021693,0.28437573901311564,Medium
42017106300,0.09791266135677011,0.039262104439677446,0.2437635782960232,Medium
42017106401,0.17694978632478633,0.052604220362120264,0.1807193448742589,Medium
42017106402,0.1336505778382053,0.042399055687827716,0.19284991022703457,Medium
42017106500,0.1749437359339835,0.04744070609413257,0.1648492005596217,Medium
42017106600,0.13303437967115098,0.04233833733959461,0.1934657127843229,Medium
42017100102,0.21814882032667876,0.08261195489456832,0.23020996994324122,Medium
42017100103,0.25127255900046275,0.06560701025625156,0.15872278757970704,Medium
42017100104,0.3415897320423328,0.08289883851471738,0.1475291145513401,Medium
42017100105,0.1786703601108033,0.08288153590064869,0.2819936802632754,Medium
42017100201,0.1805816135084428,0.06994599147959044,0.23546339373068614,Medium
42017100206,0.17027083770732732,0.057775823862133195,0.20627185399491074,Medium
42017100207,0.2936115293611529,0.06677423988835197,0.1382515297731825,Medium
42017100208,0.2630894912736725,0.08231900000445795,0.19020883369077207,Medium
42017100209,0.14476731943567067,0.05562225076962652,0.23356734470733914,Medium
42017100210,0.13787171295158515,0.06767191347684458,0.2983784015054322,Medium
42017100211,0.11118060985144644,0.042222723229237556,0.2308613794099446,Medium
42017100212,0.10099809885931559,0.042037795607595095,0.25302348495156113,Medium
42017100302,0.23332104681164761,0.060134654652022036,0.15667691176857035,Medium
42017100303,0.3639596917605216,0.11395842319794433,0.19033876215056195,Medium
42017100304,0.2738432483474976,0.08927416368477056,0.1981790993442449,Medium
42017100306,0.28567359726573627,0.11514767361249,0.24502994484840457,Medium
42017100307,0.29946303180503925,0.08808059337319954,0.1788014812338464,Medium
42017100401,0.28606245239908606,0.0828819295485469,0.1761299019801219,Medium
42017100402,0.22113796727218135,0.07407767550246021,0.20363767532789293,Medium
42017100403,0.3842611971536208,0.1028701351436092,0.1627409611604998,Medium
42017100404,0.23243151267653564,0.07628362695659453,0.19951264340848573,Medium
42017100406,0.15797665369649805,0.07125717462588964,0.2742014745212936,Medium
42017100407,0.27245508982035926,0.10957598732873308,0.24448632063727477,Medium
42017100408,0.18997756170531038,0.08488317808107339,0.27161479332358884,Medium
42017100500,0.25822532402791626,0.09797925257308154,0.2306584603649782,Medium
42017100600,0.2650940746981185,0.07856494378779741,0.18016187009192375,Medium
42017100700,0.32509505703422054,0.07293907106004875,0.13639044909289408,Medium
42017100803,0.19889149435088468,0.08491739063732766,0.25954611198291877,Medium
42017100804,0.12106918238993711,0.061677088870465836,0.30968798422307875,Medium
42017100805,0.12529234881389908,0.05038650922628624,0.24446901254593675,Medium
42017100807,0.18369281820336572,0.059153370030854836,0.195758853346545,Medium
42017100808,0.0732811856731165,0.04223355291350735,0.3503476658136995,Medium
42017100809,0.0624058892420947,0.0318050160577252,0.30981621287519007,Medium
42017100811,0.2424645390070922,0.07096354589765047,0.17791852719181106,Medium
42017100900,0.09929455610275523,0.03781054594456007,0.23148433524408174,Medium
42017101100,0.2655581947743468,0.08367378531051033,0.1915419067686264,Medium
42017101401,0.211932734392997,0.08816061594688954,0.2528777810396772,Medium
42017101403,0.09575367958044324,0.05887170460917504,0.37375347282678384,Medium
42017101404,0.10965111010421387,0.052335984664456416,0.29014925809353487,Medium
