geoid,year,pop,hu,own,vhu,rm,em,unemp,mhi,pov199,pov99,mhv
42045408600,1990,3.624,1.331,87.09677419354838,2.1788129226145756,1.2969094922737308,0.5794701986754967,2.149382056600841,94.68088017360131,7.146799130101744,2.538631351233052,294.76800054046925
42045408700,1990,4.903,1.792,86.10478359908885,2.0089285714285716,2.2435243728329595,0.5914746073832348,2.686786878708113,92.45079935980915,4.268292653370332,0.42682926533703314,295.50399795373374
42045408800,1990,5.15924,2.0631500000000003,84.41928178582982,2.6173569541720294,6.648459850675685,0.7365425915444911,3.6453014049734054,81.48650632885857,9.78171901149178,2.3881473811859086,246.56608069565834
42045408900,1990,3.1641,1.11368,95.54105343636512,1.3459880755692846,2.2113713220188935,0.8530071742359597,1.9657473287409375,102.11756814559854,10.564289162594076,1.410972859962526,293.8180832848817
42045409000,1990,3.88185,1.3795899999999999,85.6573379245718,2.536985626164295,2.31436042093331,0.4361322565271713,3.302574073268336,86.00160021322712,7.205352565471305,1.8785383474264472,261.28000064780167
42045409100,1990,4.368,1.5,88.36265223274695,1.4666666666666666,1.5567765567765568,0.4807692307692308,3.8803557277316036,93.1849606834339,8.951465267116726,0.6181318726653494,268.2720019675512
42045409200,1990,4.196,1.509,93.58541525995948,1.8555334658714382,1.9304099142040037,0.5004766444232602,4.044117665890714,77.82648036240779,7.554814143854774,1.692087710453277,239.7520011164323
42045409300,1990,2.33892,0.89159,83.59500456336141,2.91613858387824,1.154378944128059,0.5985668599182529,1.8612520311059129,67.10847697301676,18.66048778509353,3.959561742209462,257.78398837244043
42045409400,1990,2.795,1.006,88.51626016260163,2.1868787276341948,2.7906976744186047,0.4293381037567084,2.421652434902541,90.85000049708762,5.119581492884837,0.8594917834770166,267.3520014628219
42045409500,1990,4.645479999999999,1.74567,91.73435567070466,1.8302428294007484,1.377683253399003,0.3874734150184696,1.5728357539786693,94.73829787726078,3.5712962560666828,1.7638508611793557,273.6057239547536
42045409601,1990,4.78992,2.05454,58.083276242673364,4.088019702707176,10.51875605438087,1.2526279089673544,1.9527801360153232,87.60028663281834,9.909473558086216,5.335778683714412,540.9692447425166
42045409602,1990,4.47462,1.84148,39.96058464044364,12.651237048461022,8.939977025982088,1.4743118425434056,5.287127769636722,61.64802971624595,16.445000480605984,11.186724464863632,304.55080498089603
42045409701,1990,6.0023,1.88544,89.71369612835947,3.8733664290563463,6.1489659814304956,1.2996684604235043,2.55698423187238,170.66751639526169,6.7951990896786825,3.5206467217070716,627.8211294757355
42045409702,1990,1.86,0.164,85.80645161290322,5.487804878048781,6.559139784946237,3.6021505376344085,6.022807835384803,35.023640442610194,2.6539689563866418,1.805364462494988,383.5292432510159
42045409802,1990,4.80485,1.65595,61.461839981554064,8.33358495123645,5.078191664273257,2.455846788460018,1.8939394452567586,115.55568313104686,7.11111130379071,3.8611112157301126,632.7760171454255
42045409803,1990,6.781,2.983,62.32407073258751,7.106939322829367,5.544904881285946,1.5336970948237723,4.671870576839219,78.1222747331378,14.271196299039373,4.727052401890014,346.7761015899987
42045409902,1990,3.8418,1.6654200000000001,68.01573197022162,1.6806571315343883,2.9639752199489795,0.3904419803217242,3.9967029527533002,76.0830643290352,9.255285808557392,1.9082754201755143,303.8678788452548
42045409903,1990,4.17309,1.6460299999999999,80.74529155766061,2.003001160367674,1.819279764586329,0.28731707200180207,4.048964356749344,77.87616265988385,8.955582538773783,2.0888356055584962,304.70401040725744
42045409904,1990,3.348,1.12,91.88940092165898,3.125,3.136200716845878,0.6272401433691757,3.211009229046715,156.8857626742711,11.275248910919366,7.235453846579274,622.8400106169164
42045410000,1990,2.73093,1.26359,68.60086966054007,13.367468878354519,2.851043417443879,1.0249293278455611,1.4934510812102593,100.4030188950107,10.166021329356747,1.374809531392981,505.3501066638865
42045410100,1990,5.05701,1.02035,89.93895386843403,2.5501053560053015,41.27913529931719,2.0597151281092976,3.449235572295546,91.17059315221823,6.605611647872242,2.549426423468262,358.88024757194796
42045410200,1990,3.12274,1.28996,81.74304002841298,3.9605879252069762,2.4987751102400706,0.7048319899575052,2.8092859632608933,120.33580589951451,4.7509914953458825,1.413775167234664,473.7135711975572
42045410301,1990,4.43971,1.44308,91.16822895182281,2.565346342545095,4.474616585317507,0.5892276747805602,1.4025494482147314,109.1419089159106,6.076188175406978,2.0799470016530446,420.92004772225243
42045410302,1990,2.49676,0.85584,90.69826430409103,3.2634604598990533,1.360162770951154,0.5595251445873853,1.670060053514113,95.35910264834106,10.316387270496296,2.4505328977664154,360.1759160817998
42045410400,1990,3.3122800000000003,1.14218,89.69629215576673,6.0218179271218375,2.861162518982335,1.707881858170631,1.3138851944169976,96.8861332965741,11.213642748202231,3.1906595790828507,307.5335912865589
42045410500,1990,4.1787600000000005,1.54553,62.35513943040621,4.080800760904022,44.140606304262505,2.297332222956092,9.285965957395698,55.50406718271272,31.586439678676534,10.618116434591334,128.46957382612507
