geoid,baseline,pov199_90,change,final_moe,group
42017104400,0,13.783821466962785,-13.783821466962785,2.6949977844386335,2
42017104502,0.21516944593867668,10.966719294136524,-10.751549848197847,0.5899468939393876,3
42017104503,9.859154929577464,8.925081867383259,0.934073062194205,4.930592444890099,3
42017104505,2.699144173798552,8.925081791017641,-6.225937617219089,1.5461431475679244,3
42017104506,9.764309764309765,8.925081891285002,0.8392278730247629,6.4000761717484185,3
42017104601,2.803738317757009,1.8435273294215009,0.9602109883355083,2.731014323092132,3
42017104603,2.272727272727273,14.611205998700536,-12.338478725973262,2.377937220938065,2
42017104604,8.597662771285476,8.86718443999649,-0.2695216687110147,4.758545070284924,3
42017104701,0,17.475707095877134,-17.475707095877134,2.0039727115056505,2
42017104702,7.6923076923076925,16.864556089310845,-9.172248397003152,7.781865860714388,2
42017104703,4.580152671755725,4.612885485826652,-0.03273281407092732,4.4796584594777364,3
42017104800,17.148760330578515,6.928524927738824,10.220235402839691,6.7368299809895715,3
42017104901,11.008230452674898,2.8810697912589593,8.127160661415939,5.3837779972300845,3
42017104902,11.624649859943977,8.424334193654676,3.200315666289301,5.302519191803961,3
42017105003,6.9789674952198855,5.453344075682605,1.5256234195372809,3.782267906249997,3
42017105004,5.753646677471637,7.783984991096763,-2.0303383136251263,2.4983675095955404,3
42017105006,2.840909090909091,4.12278152031557,-1.2818724294064792,2.127610766734561,3
42017105008,2.705882352941176,5.9216016384093715,-3.2157192854681953,2.697310124125547,3
42017105009,3.3175355450236967,5.422458887514246,-2.104923342490549,2.5035101723367745,3
42017105010,10.519480519480519,5.422458867526937,5.097021651953582,5.486399427793087,3
42017105011,11.76470588235294,5.42245895387435,6.34224692847859,7.70409262398509,3
42017105012,7.076923076923077,4.435101194570881,2.641821882352196,3.607839813940289,3
42017105013,4.292168674698795,4.435101192561918,-0.1429325178631231,3.959439459213196,3
42017105100,2.560819462227913,8.201623679454592,-5.640804217226679,1.8961498346664385,3
42017105202,1.7259978425026967,3.5644516760985794,-1.8384538335958827,1.9723490579707657,3
42017105203,5.8350100603621735,1.0782946913125213,4.756715369049652,4.005594201356093,3
42017105206,1.875,4.6263538885274285,-2.7513538885274285,1.2457643047938036,3
42017105207,7.5423728813559325,4.589875416755606,2.9524974646003264,3.4392623625861605,3
42017105208,5.326460481099656,4.609937658902186,0.7165228221974704,3.0232447460646297,3
42017105300,5.6000000000000005,17.552504635863105,-11.952504635863104,3.590347290642398,2
42017105400,9.501187648456057,5.444606125441561,4.056581523014495,3.6803578110214175,3
42017105505,5.549626467449306,3.9991027512873623,1.5505237161619436,3.841584265926454,3
42017105506,3.4420289855072466,2.0735191846047663,1.3685098009024803,3.2469173800607867,3
42017105507,5.056890012642225,3.773965920186676,1.282924092455549,3.7252676514313317,3
42017105508,18.789144050104383,7.917679096355512,10.871464953748871,9.881962184963207,3
42017105509,3.0103480714957667,7.919490084911289,-4.909142013415522,2.3082624452253984,3
42017105510,8.578143360752057,4.030493683368851,4.547649677383205,7.481538539937539,3
42017105511,0,4.030145159796013,-4.030145159796013,0.9703208727267767,3
42017105600,9.433962264150944,7.428173731976339,2.0057885321746047,4.6132434441881305,3
42017105702,40.443213296398895,21.97534261706777,18.467870679331124,16.787110243050385,2
42017105704,15.524560339599757,18.018316094172995,-2.493755754573238,6.428931010275047,2
42017105801,14.917541229385305,8.872248803930162,6.045292425455143,6.827286052142145,3
42017105805,33.20235756385069,13.380145361275336,19.822212202575354,15.17435060269331,2
42017105807,34.651162790697676,13.39429110552516,21.256871685172516,11.21250244777112,2
42017105808,8.19423368740516,13.3938323127536,-5.199598625348441,4.744885064804854,2
42017105809,12.76595744680851,13.395297906532583,-0.629340459724073,6.306281341479529,2
42017105810,17.5,12.127450745995985,5.372549254004015,7.565177890831361,2
42017105811,14.89539748953975,12.12843253427844,2.76696495526131,6.847797867090994,3
42017105812,20.955882352941178,12.203485542879381,8.752396810061796,11.078211589581091,2
42017105900,26.87074829931973,18.65909350825128,8.211654791068447,8.156895373067389,2
42017106000,10.0418410041841,14.59717754875995,-4.55533654457585,4.185029694772436,2
42017106100,5.157593123209169,11.381798375156466,-6.224205251947296,3.5366617840576366,3
42017106200,21.536796536796537,14.106730401674989,7.430066135121548,9.170870224405567,2
42017106300,15.592635212888379,10.553181226698836,5.039453986189542,5.906562500279839,3
42017106401,20.66276803118908,11.915488201806484,8.747279829382597,8.097256901907755,2
42017106402,16.119221411192214,13.506188462438425,2.613032948753789,7.679606854846795,2
42017106500,14.354450681635928,18.14872899949477,-3.7942783178588435,4.97736235836243,2
42017106600,12.099644128113878,13.866024740440519,-1.7663806123266408,4.341454394204138,2
42029300101,11.442006269592477,3.4773801441885523,7.964626125403925,8.6700069521916,3
42029300103,38.266384778012686,11.411691639104697,26.85469313890799,17.226501287717575,2
42029300104,5.426975259377494,3.3509776421242172,2.075997617253277,2.655861906841718,3
42029300106,7.456140350877193,3.2887523193074477,4.167388031569745,4.951092351041549,3
42029300107,3.71713508612874,4.275538127544839,-0.5584030414160988,2.4303557986185056,3
42029300108,13.801601971657423,8.15640106630273,5.645200905354693,8.970187483175359,3
42029300109,5.427974947807933,8.15640128376108,-2.728426335953146,2.9488818939302024,3
42029300201,3.6055923473142015,11.62573316380635,-8.020140816492148,2.5049537930353845,3
42029300202,5.025125628140704,3.6785150580034007,1.3466105701373032,3.0010241864397518,3
42029300301,15.558510638297873,8.338142952257842,7.220367686040031,9.38398439768641,3
42029300302,2.9197080291970803,5.997610522509808,-3.0779024933127275,2.8664755776634503,3
42029300303,28.23920265780731,11.791457121133467,16.447745536673843,11.412108975136057,2
42029300400,33.5016835016835,13.993562005989086,19.508121495694418,25.504566596543118,2
42029300501,0.8,8.656240559046264,-7.856240559046264,0.918552413818328,3
42029300502,25.790754257907544,8.692206785068805,17.09854747283874,13.347000108761321,2
42029300600,25.3028263795424,24.107701922899405,1.1951244566429935,8.580583046993539,2
42029300700,63.541666666666664,25.718356640960504,37.823310025706164,22.623867227229145,1
42029300800,18.701700154559507,16.11766023180873,2.584039922750776,14.281575780082845,2
42029300900,50.511247443762784,10.424661269351924,40.08658617441086,19.9454820771476,2
42029301000,2.8526148969889067,6.281391706727412,-3.428776809738505,1.9435368319449033,3
42029301100,45.04792332268371,16.5750566459263,28.47286667675741,16.88314673663084,2
