geoid,year,pop,hu,own,vhu,rm,em,pov199,pov99,mhv,mhi,unemp
34005700102,2010,2.638,1.118,83.36501901140684,5.903398926654741,8.263836239575435,2.312357846853677,8.466819221967963,0,263.2,80.86624,6.0938452163315056
34005700103,2010,2.839,1.519,73.23340471092077,7.7682685977616845,17.47094047199718,5.424445227192674,25.239005736137663,23.518164435946463,207.42400000000004,68.77024,7.98004987531172
34005700104,2010,1.921,0.755,62.44665718349929,6.887417218543046,44.66423737636648,9.474232170744404,51.30784708249497,24.547283702213278,218.51200000000003,56.41216,17.135325131810195
34005700200,2010,2.779,1.112,78.240302743614,4.946043165467626,6.585102554875855,2.0151133501259446,6.8493150684931505,4.280821917808219,361.98400000000004,106.13344000000002,6.5396825396825395
34005700303,2010,2.897,1.187,81.66214995483288,6.739679865206402,25.232999654815323,5.108733172247152,21.51260504201681,7.226890756302522,265.552,94.96704000000001,10.054719562243502
34005700304,2010,2.454,0.907,94.21112372304201,2.8665931642778393,8.149959250203748,3.5452322738386304,19.112627986348123,12.457337883959044,289.072,91.84000000000002,8.3668543845535
34005700305,2010,4.894,1.832,96.19750283768444,3.820960698689956,6.824683285655905,2.370249284838578,5.6000000000000005,1.4222222222222223,366.0160000000001,102.06896,2.2852306390181973
34005700306,2010,2.542,0.892,96.875,3.1390134529147984,6.254917387883556,2.675059008654603,19.532554257095157,12.85475792988314,327.82400000000007,112.35056000000002,4.473684210526316
34005700307,2010,2.782,0.94,98.58849077090119,2.021276595744681,7.6923076923076925,2.12077641984184,7.18232044198895,0,398.1600000000001,108.75760000000001,6.9306930693069315
34005700401,2010,2.051,0.816,88.63346104725414,4.044117647058823,4.680643588493418,2.925402242808386,0,0,279.104,78.71136,3.1192660550458715
34005700402,2010,3.345,1.323,92.1278254091972,3.0234315948601664,6.547085201793721,4.125560538116592,21.74721189591078,20.260223048327138,245.84000000000003,79.7496,6.042884990253411
34005700403,2010,4.438,1.763,73.44868735083531,4.934770277935337,7.908968003605228,4.641730509238395,12.527964205816556,3.2438478747203576,255.47200000000004,60.35568000000001,14.07849829351536
34005700405,2010,1.643,0.694,79.64071856287424,3.7463976945244957,7.912355447352404,3.956177723676202,49.54337899543379,34.93150684931507,240.35200000000003,61.54176000000001,9.68096809680968
34005700407,2010,5.529,3.139,12.025540971975877,10.194329404268876,48.05570627599928,17.344908663411104,39.666666666666664,10.75,156.24000000000004,51.254560000000005,9.188275084554679
34005700408,2010,2.125,1.451,12.422839506172838,10.682288077188145,30.023529411764706,7.670588235294118,36.32286995515695,5.381165919282512,176.73600000000002,45.87968000000001,5.339105339105339
34005700501,2010,5.483,2.228,72.90201593999063,4.26391382405745,15.648367681925954,4.4136421666970636,11.789297658862877,7.775919732441472,420.33600000000007,98.13328000000001,8.013052936910805
34005700502,2010,2.215,0.86,78.55392156862744,5.116279069767442,11.060948081264108,5.056433408577878,1.1787819253438114,0,373.85600000000005,80.87072,4.43213296398892
34005700503,2010,3.713,1.402,82.84862043251306,4.3509272467903,19.849178561809858,3.932130352814436,7.887579329102448,4.0797824116047146,608.944,125.82528,6.315789473684211
34005700504,2010,3.136,1.219,72.4778761061947,7.301066447908121,10.299744897959185,2.8380102040816326,0.14749262536873156,0,429.52000000000004,113.52768,5.107913669064748
34005700505,2010,6.179,2.153,87.0935960591133,5.712958662331631,16.99304094513675,2.1362680045314777,1.441860465116279,1.441860465116279,779.9680000000001,223.55760000000004,4.3343653250774
34005700602,2010,6.505,2.389,92.40069084628671,3.055671829217246,19.661798616448888,4.25826287471176,6.814814814814815,4.666666666666667,323.12000000000006,98.61376000000001,3.818339600809951
34005700603,2010,5.621,2.296,59.81132075471698,7.665505226480835,24.71090553282334,6.262230919765166,14.678178963893249,2.9827315541601256,275.632,74.09024000000001,11.86703945324635
