"GEOID","tot200_a","univ_a","tot199_a","li_a","hi_a"
"42091208701",4523,5649,1126,0.19932731456895,0.80067268543105
"42091208702",2866,3116,250,0.0802310654685494,0.919768934531451
"42091208801",642,1061,419,0.394910461828464,0.605089538171536
"42091208802",5328,7667,2339,0.305073692448154,0.694926307551846
"42091208901",2426,2904,478,0.164600550964187,0.835399449035813
"42091208903",1939,2353,414,0.175945601359966,0.824054398640034
"42091208904",53,61,8,0.131147540983607,0.868852459016393
"42091208905",2245,2670,425,0.159176029962547,0.840823970037453
"42091208906",2503,3097,594,0.191798514691637,0.808201485308363
"42091209000",822,1235,413,0.334412955465587,0.665587044534413
"42091209100",2912,3223,311,0.0964939497362706,0.903506050263729
"42091209202",1016,1209,193,0.159636062861869,0.840363937138131
"42091209298",2373,3156,783,0.248098859315589,0.751901140684411
"42091210100",3400,4032,632,0.156746031746032,0.843253968253968
"42091210200",2648,2905,257,0.0884681583476764,0.911531841652324
"42091210300",2915,3603,688,0.190951984457397,0.809048015542603
"42091210400",3750,4041,291,0.0720118782479584,0.927988121752042
"42091210500",3725,3931,206,0.0524039684558636,0.947596031544136
"42101000100",1578,2067,489,0.236574746008708,0.763425253991292
"42101000200",405,1281,876,0.68384074941452,0.31615925058548
"42101000300",1664,2235,571,0.255480984340045,0.744519015659955
"42101000400",2071,2981,910,0.305266689030527,0.694733310969473
"42101000500",629,1120,491,0.438392857142857,0.561607142857143
"42101000600",146,380,234,0.615789473684211,0.384210526315789
"42101000700",2223,3010,787,0.261461794019934,0.738538205980066
"42101000800",6446,7696,1250,0.162422037422037,0.837577962577963
"42101000900",2234,4178,1944,0.465294399234083,0.534705600765917
"42101001000",5276,5761,485,0.084186773129665,0.915813226870335
"42101001100",4046,5587,1541,0.275818865222839,0.724181134777161
"42101001200",6131,7995,1864,0.233145716072545,0.766854283927455
"42101001300",1803,4522,2719,0.601282618310482,0.398717381689518
"42101001400",1289,3750,2461,0.656266666666667,0.343733333333333
"42101001500",1351,2504,1153,0.460463258785943,0.539536741214057
"42101001600",1522,1976,454,0.229757085020243,0.770242914979757
"42101001700",1875,2492,617,0.247592295345104,0.752407704654896
"42101001800",1369,3239,1870,0.577338684779253,0.422661315220747
"42101001900",643,2362,1719,0.727773073666384,0.272226926333616
"42101002000",748,2515,1767,0.70258449304175,0.29741550695825
"42101002100",1048,2546,1498,0.588373919874313,0.411626080125687
"42101002200",734,2245,1511,0.673051224944321,0.326948775055679
"42101002300",1242,2450,1208,0.493061224489796,0.506938775510204
"42101002400",2011,4390,2379,0.541913439635535,0.458086560364465
"42101002500",1634,3435,1801,0.524308588064047,0.475691411935953
"42101002600",0,0,0,NA,NA
"42101002700",4193,7326,3133,0.427654927654928,0.572345072345072
"42101002800",4909,8950,4041,0.451508379888268,0.548491620111732
"42101002900",2884,4017,1133,0.282051282051282,0.717948717948718
"42101003000",3893,8336,4443,0.532989443378119,0.467010556621881
"42101003100",2540,5956,3416,0.573539288112827,0.426460711887173
"42101003200",2520,5976,3456,0.578313253012048,0.421686746987952
"42101003300",2975,6010,3035,0.504991680532446,0.495008319467554
"42101003400",180,587,407,0.69335604770017,0.30664395229983
"42101003500",53,84,31,0.369047619047619,0.630952380952381
"42101003600",2286,7401,5115,0.691122821240373,0.308877178759627
"42101003700",6518,10350,3832,0.37024154589372,0.62975845410628
"42101003898",3187,4092,905,0.221163245356794,0.778836754643206
"42101003900",8351,11753,3402,0.289458010720667,0.710541989279333
"42101004000",6786,9437,2651,0.280915545194447,0.719084454805553
"42101004100",5617,13281,7664,0.577064980046683,0.422935019953317
"42101004200",7119,10940,3821,0.34926873857404,0.65073126142596
"42101004300",47,47,0,0,1
"42101004400",703,1109,406,0.36609558160505,0.63390441839495
"42101004500",2366,3213,847,0.263616557734205,0.736383442265795
"42101004600",147,2486,2339,0.940868865647627,0.0591311343523733
"42101004798",2824,4063,1239,0.304947083435885,0.695052916564115
"42101004800",448,500,52,0.104,0.896
"42101004900",0,0,0,NA,NA
"42101005000",1097,1584,487,0.307449494949495,0.692550505050505
"42101005100",590,1198,608,0.507512520868113,0.492487479131887
"42101005200",15,39,24,0.615384615384615,0.384615384615385
"42101005400",1030,1365,335,0.245421245421245,0.754578754578755
"42101005500",5167,6082,915,0.150443932916804,0.849556067083196
"42101005600",490,1287,797,0.619269619269619,0.380730380730381
"42101005700",0,0,0,NA,NA
"42101005800",16,33,17,0.515151515151515,0.484848484848485
"42101005900",0,0,0,NA,NA
"42101006000",4745,6541,1796,0.274575752942975,0.725424247057025
"42101006100",2401,3146,745,0.236808645899555,0.763191354100445
"42101006200",2670,4032,1362,0.337797619047619,0.662202380952381
"42101006300",1851,4491,2640,0.587842351369405,0.412157648630595
"42101006400",2538,4228,1690,0.399716177861873,0.600283822138127
"42101006500",3469,6265,2796,0.446288906624102,0.553711093375898
"42101006600",1560,4050,2490,0.614814814814815,0.385185185185185
"42101006700",4198,6398,2200,0.34385745545483,0.65614254454517
"42101006800",0,0,0,NA,NA
"42101006900",589,2442,1853,0.758804258804259,0.241195741195741
"42101007000",2654,5300,2646,0.499245283018868,0.500754716981132
"42101007100",4358,9892,5534,0.559441973311767,0.440558026688233
"42101007200",2972,6080,3108,0.511184210526316,0.488815789473684
"42101007300",2245,3808,1563,0.410451680672269,0.589548319327731
"42101007400",2130,5321,3191,0.599699304641985,0.400300695358015
"42101007500",0,0,0,NA,NA
"42101007600",0,294,294,1,0
"42101007700",854,1731,877,0.506643558636626,0.493356441363374
"42101007800",3003,4648,1645,0.353915662650602,0.646084337349398
"42101007900",3122,4729,1607,0.339818143370691,0.660181856629309
"42101008000",2646,4783,2137,0.446790717123144,0.553209282876856
"42101008100",4901,9297,4396,0.472840701301495,0.527159298698505
"42101008200",4680,7996,3316,0.414707353676838,0.585292646323162
"42101008300",5737,9937,4200,0.422662775485559,0.577337224514441
"42101008400",2952,5205,2253,0.432853025936599,0.567146974063401
"42101008500",3866,7673,3807,0.49615534992832,0.50384465007168
"42101008600",2894,6496,3602,0.554495073891626,0.445504926108374
"42101008700",3210,7230,4020,0.556016597510373,0.443983402489627
"42101008800",1315,4734,3419,0.722222222222222,0.277777777777778
"42101008900",356,1030,674,0.654368932038835,0.345631067961165
"42101009000",1397,3299,1902,0.576538344953016,0.423461655046984
"42101009100",1231,3025,1794,0.593057851239669,0.406942148760331
"42101009200",676,2869,2193,0.764377831997212,0.235622168002788
"42101009300",2236,4799,2563,0.534069597832882,0.465930402167118
"42101009400",1766,4305,2539,0.589779326364692,0.410220673635308
"42101009500",1832,3839,2007,0.522792393852566,0.477207606147434
"42101009600",2493,4915,2422,0.492777212614446,0.507222787385554
"42101009700",56,63,7,0.111111111111111,0.888888888888889
"42101009800",5179,7263,2084,0.286933773922621,0.713066226077379
"42101009900",358,367,9,0.0245231607629428,0.975476839237057
"42101010000",2621,3818,1197,0.313514929282347,0.686485070717653
"42101010100",3892,6299,2407,0.382124146689951,0.617875853310049
"42101010200",1400,3278,1878,0.572910311165345,0.427089688834655
"42101010300",1507,2850,1343,0.471228070175439,0.528771929824561
"42101010400",1725,4061,2336,0.575227776409751,0.424772223590249
"42101010500",1192,4527,3335,0.736690965319196,0.263309034680804
"42101010600",612,1605,993,0.618691588785047,0.381308411214953
"42101010700",1153,4116,2963,0.719873663751215,0.280126336248785
"42101010800",1538,4727,3189,0.674635075100487,0.325364924899513
"42101010900",805,2417,1612,0.666942490690939,0.333057509309061
"42101011000",2012,4636,2624,0.566005176876618,0.433994823123382
"42101011100",1913,5277,3364,0.637483418609058,0.362516581390942
"42101011200",3077,6532,3455,0.52893447642376,0.47106552357624
"42101011300",2096,3515,1419,0.403698435277383,0.596301564722617
"42101011400",4828,7232,2404,0.332411504424779,0.667588495575221
"42101011500",2719,3770,1051,0.278779840848806,0.721220159151194
"42101011600",2370,3010,640,0.212624584717608,0.787375415282392
"42101011700",1094,1531,437,0.285434356629654,0.714565643370346
"42101011800",5217,6954,1737,0.249784296807593,0.750215703192407
"42101011900",4147,6249,2102,0.33637381981117,0.66362618018883
"42101012000",1702,1899,197,0.103738809899947,0.896261190100053
"42101012100",1764,2623,859,0.32748760960732,0.67251239039268
"42101012200",4536,6621,2085,0.314907113729044,0.685092886270956
"42101012300",13,85,72,0.847058823529412,0.152941176470588
"42101012400",0,0,0,NA,NA
"42101012500",2272,3328,1056,0.317307692307692,0.682692307692308
"42101012600",358,682,324,0.475073313782991,0.524926686217009
"42101012700",99,392,293,0.747448979591837,0.252551020408163
"42101012800",157,172,15,0.0872093023255814,0.912790697674419
"42101012900",369,453,84,0.185430463576159,0.814569536423841
"42101013000",603,1118,515,0.460644007155635,0.539355992844365
"42101013100",649,2068,1419,0.686170212765957,0.313829787234043
"42101013200",645,4012,3367,0.839232303090728,0.160767696909272
"42101013300",752,2169,1417,0.653296449976948,0.346703550023052
"42101013400",3793,5355,1562,0.291690009337068,0.708309990662932
"42101013500",1846,3554,1708,0.480585256049522,0.519414743950478
"42101013600",4612,5872,1260,0.214577656675749,0.785422343324251
"42101013700",2364,6518,4154,0.637312058913777,0.362687941086223
"42101013800",753,2925,2172,0.742564102564103,0.257435897435897
"42101013900",987,3835,2848,0.742633637548892,0.257366362451108
"42101014000",1008,3548,2540,0.715896279594138,0.284103720405862
"42101014100",453,2763,2310,0.836047774158523,0.163952225841477
"42101014200",1313,2247,934,0.415665331553182,0.584334668446818
"42101014300",867,1404,537,0.382478632478632,0.617521367521368
"42101014400",1073,3167,2094,0.661193558572782,0.338806441427218
"42101014500",412,2104,1692,0.804182509505703,0.195817490494297
"42101014600",1391,2652,1261,0.475490196078431,0.524509803921569
"42101014700",577,2201,1624,0.737846433439346,0.262153566560654
"42101014800",264,1286,1022,0.794712286158631,0.205287713841369
"42101014900",1776,5821,4045,0.69489778388593,0.30510221611407
"42101015000",49,97,48,0.494845360824742,0.505154639175258
"42101015100",2490,9156,6666,0.728047182175623,0.271952817824377
"42101015200",1466,7925,6459,0.815015772870663,0.184984227129337
"42101015300",1065,3480,2415,0.693965517241379,0.306034482758621
"42101015400",464,865,401,0.463583815028902,0.536416184971098
"42101015500",464,3403,2939,0.863649720834558,0.136350279165442
"42101015600",453,2204,1751,0.794464609800363,0.205535390199637
"42101015700",993,2918,1925,0.659698423577793,0.340301576422207
"42101015800",3677,5975,2298,0.384602510460251,0.615397489539749
"42101015900",1013,1755,742,0.422792022792023,0.577207977207977
"42101016000",4926,7934,3008,0.379127804386186,0.620872195613814
"42101016100",1724,6071,4347,0.716027013671553,0.283972986328447
"42101016200",655,2739,2084,0.760861628331508,0.239138371668492
"42101016300",604,4084,3480,0.852105778648384,0.147894221351616
"42101016400",793,5557,4764,0.857297102753284,0.142702897246716
"42101016500",1273,3969,2696,0.679264298311917,0.320735701688083
"42101016600",532,1366,834,0.610541727672035,0.389458272327965
"42101016700",2917,8430,5513,0.653973902728351,0.346026097271649
"42101016800",1801,5354,3553,0.66361598804632,0.33638401195368
"42101016900",4706,12235,7529,0.615365753984471,0.384634246015529
"42101017000",1450,3906,2456,0.628776241679467,0.371223758320533
"42101017100",2400,5211,2811,0.539435808865861,0.460564191134139
"42101017200",4483,9885,5402,0.546484572584724,0.453515427415276
"42101017300",1711,3768,2057,0.545912951167728,0.454087048832272
"42101017400",1193,3371,2178,0.646099080391575,0.353900919608425
"42101017500",2164,8966,6802,0.758643765335713,0.241356234664287
"42101017600",1472,11395,9923,0.87082053532251,0.12917946467749
"42101017700",3429,8580,5151,0.60034965034965,0.39965034965035
"42101017800",2598,6207,3609,0.581440309328178,0.418559690671822
"42101017900",3030,6424,3394,0.528331257783313,0.471668742216687
"42101018000",5562,8367,2805,0.335245607744711,0.664754392255289
"42101018100",123,189,66,0.349206349206349,0.650793650793651
"42101018200",205,357,152,0.425770308123249,0.574229691876751
"42101018300",3182,4208,1026,0.243821292775665,0.756178707224335
"42101018400",1625,2338,713,0.304961505560308,0.695038494439692
"42101018500",94,132,38,0.287878787878788,0.712121212121212
"42101018600",3383,4820,1437,0.298132780082988,0.701867219917012
"42101018700",994,1698,704,0.414605418138987,0.585394581861013
"42101018800",4528,7100,2572,0.362253521126761,0.637746478873239
"42101018900",720,1027,307,0.298928919182084,0.701071080817916
"42101019000",4486,6378,1892,0.296644716211979,0.703355283788021
"42101019100",4413,6019,1606,0.266821731184582,0.733178268815418
"42101019200",3594,7078,3484,0.492229443345578,0.507770556654422
"42101019300",88,119,31,0.260504201680672,0.739495798319328
"42101019400",265,404,139,0.344059405940594,0.655940594059406
"42101019500",2591,8609,6018,0.699035892670461,0.300964107329539
"42101019600",760,2504,1744,0.696485623003195,0.303514376996805
"42101019700",2647,7799,5152,0.660597512501603,0.339402487498397
"42101019800",2606,6923,4317,0.62357359526217,0.37642640473783
"42101019900",1164,5352,4188,0.782511210762332,0.217488789237668
"42101020000",762,1792,1030,0.574776785714286,0.425223214285714
"42101020100",2965,7958,4993,0.627418949484795,0.372581050515205
"42101020200",2795,6102,3307,0.541953457882661,0.458046542117339
"42101020300",1779,3739,1960,0.524204332709281,0.475795667290719
"42101020400",1620,3786,2166,0.572107765451664,0.427892234548336
"42101020500",1677,3465,1788,0.516017316017316,0.483982683982684
"42101020600",1290,1584,294,0.185606060606061,0.814393939393939
"42101020700",3992,6202,2210,0.356336665591745,0.643663334408255
"42101020800",1025,1245,220,0.176706827309237,0.823293172690763
"42101020900",2200,3013,813,0.269830733488218,0.730169266511782
"42101021000",4230,5470,1240,0.226691042047532,0.773308957952468
"42101021100",2193,2572,379,0.147356143079316,0.852643856920684
"42101021200",2067,2446,379,0.154946852003271,0.845053147996729
"42101021300",2907,3816,909,0.238207547169811,0.761792452830189
"42101021400",2588,3840,1252,0.326041666666667,0.673958333333333
"42101021500",2790,3567,777,0.217830109335576,0.782169890664424
"42101021600",1072,1418,346,0.244005641748942,0.755994358251058
"42101021700",5761,6369,608,0.0954623959805307,0.904537604019469
"42101021800",3350,4044,694,0.171612265084075,0.828387734915925
"42101021900",1161,1339,178,0.13293502613891,0.86706497386109
"42101022000",1290,1417,127,0.0896259703599153,0.910374029640085
"42101022100",1095,1177,82,0.0696686491079015,0.930331350892099
"42101022200",1480,1595,115,0.0721003134796238,0.927899686520376
"42101022300",291,427,136,0.318501170960187,0.681498829039813
"42101022400",262,312,50,0.16025641025641,0.83974358974359
"42101022500",268,278,10,0.0359712230215827,0.964028776978417
"42101022600",276,405,129,0.318518518518519,0.681481481481481
"42101022700",1300,1446,146,0.100968188105118,0.899031811894882
"42101022800",1352,1471,119,0.0808973487423521,0.919102651257648
"42101022900",302,314,12,0.0382165605095541,0.961783439490446
"42101023000",427,439,12,0.0273348519362187,0.972665148063781
"42101023100",1217,1290,73,0.0565891472868217,0.943410852713178
"42101023200",555,699,144,0.206008583690987,0.793991416309013
"42101023300",2734,3234,500,0.15460729746444,0.84539270253556
"42101023400",501,591,90,0.152284263959391,0.847715736040609
"42101023500",1115,1233,118,0.0957015409570154,0.904298459042985
"42101023600",2247,2505,258,0.102994011976048,0.897005988023952
"42101023700",3562,4948,1386,0.280113177041229,0.719886822958771
"42101023800",3138,4352,1214,0.278952205882353,0.721047794117647
"42101023900",1013,1689,676,0.400236826524571,0.599763173475429
"42101024000",2443,4181,1738,0.415690026309495,0.584309973690505
"42101024100",498,1335,837,0.626966292134831,0.373033707865169
"42101024200",2485,4245,1760,0.414605418138987,0.585394581861013
"42101024300",2836,4378,1542,0.352215623572407,0.647784376427593
"42101024400",1762,3467,1705,0.491779636573406,0.508220363426594
"42101024500",2076,4503,2427,0.538974017321786,0.461025982678214
"42101024600",1272,3309,2037,0.615593834995467,0.384406165004533
"42101024700",2768,5536,2768,0.5,0.5
"42101024800",1382,2273,891,0.391992960844699,0.608007039155301
"42101024900",2350,4105,1755,0.427527405602923,0.572472594397077
"42101025000",432,842,410,0.486935866983373,0.513064133016627
"42101025100",1812,2252,440,0.19538188277087,0.80461811722913
"42101025200",4334,7278,2944,0.404506732618851,0.595493267381149
"42101025300",2640,4252,1612,0.379115710253998,0.620884289746002
"42101025400",3584,4675,1091,0.233368983957219,0.766631016042781
"42101025500",2249,2751,502,0.182479098509633,0.817520901490367
"42101025600",2505,2834,329,0.116090331686662,0.883909668313338
"42101025700",2738,3507,769,0.219275734245794,0.780724265754206
"42101025800",1418,1779,361,0.20292299044407,0.79707700955593
"42101025900",4326,5511,1185,0.215024496461622,0.784975503538378
"42101026000",2903,3502,599,0.171045117075957,0.828954882924043
"42101026100",2984,3605,621,0.172260748959778,0.827739251040222
"42101026200",4312,5164,852,0.164988381099923,0.835011618900077
"42101026300",8352,10932,2580,0.236004390779363,0.763995609220637
"42101026400",5247,6443,1196,0.185627813130529,0.814372186869471
"42101026500",3518,5350,1832,0.342429906542056,0.657570093457944
"42101026600",5270,7476,2206,0.295077581594436,0.704922418405564
"42101026700",5362,7787,2425,0.31141646333633,0.68858353666367
"42101026800",3073,4345,1272,0.292750287686997,0.707249712313003
"42101026900",1414,2029,615,0.303104977821587,0.696895022178413
"42101027000",1851,2184,333,0.152472527472527,0.847527472527473
"42101027100",1522,2309,787,0.340840190558683,0.659159809441317
"42101027200",3650,4592,942,0.2051393728223,0.7948606271777
"42101027300",3907,5514,1607,0.291439970982952,0.708560029017048
"42101027400",6056,9612,3556,0.369954223886808,0.630045776113192
"42101027500",3277,4651,1374,0.29542033971189,0.70457966028811
"42101027600",2262,4250,1988,0.467764705882353,0.532235294117647
"42101027700",3036,5279,2243,0.424891077855654,0.575108922144346
"42101027800",3186,5248,2062,0.392911585365854,0.607088414634146
"42101027900",3308,7059,3751,0.531378382207112,0.468621617792888
"42101028000",2787,5165,2378,0.460406582768635,0.539593417231365
"42101028100",2310,4309,1999,0.463912740775122,0.536087259224878
"42101028200",2830,5376,2546,0.47358630952381,0.52641369047619
"42101028300",4265,8727,4462,0.511286811046179,0.488713188953821
"42101028400",2649,5817,3168,0.544610624033007,0.455389375966993
"42101028500",1340,2266,926,0.40864960282436,0.59135039717564
"42101028600",3407,7082,3675,0.518921208698108,0.481078791301892
"42101028700",1388,2542,1154,0.453973249409913,0.546026750590087
"42101028800",1536,3749,2213,0.590290744198453,0.409709255801547
"42101028900",4862,8423,3561,0.422770984209901,0.577229015790099
"42101029000",3741,5646,1905,0.33740701381509,0.66259298618491
"42101029100",2519,4448,1929,0.433678057553957,0.566321942446043
"42101029200",2688,3929,1241,0.315856452023416,0.684143547976584
"42101029300",1465,2878,1413,0.4909659485754,0.5090340514246
"42101029400",1508,3316,1808,0.545235223160434,0.454764776839566
"42101029500",687,1076,389,0.361524163568773,0.638475836431227
"42101029600",643,1100,457,0.415454545454545,0.584545454545454
"42101029700",244,399,155,0.388471177944862,0.611528822055138
"42101029800",2990,4179,1189,0.284517827231395,0.715482172768605
"42101029900",2370,4321,1951,0.451515852811849,0.548484147188151
"42101030000",3485,6828,3343,0.489601640304628,0.510398359695372
"42101030100",3699,5405,1706,0.315633672525439,0.684366327474561
"42101030200",4947,6463,1516,0.234565991025839,0.765434008974161
"42101030300",5290,6901,1611,0.233444428343718,0.766555571656282
"42101030400",451,619,168,0.27140549273021,0.72859450726979
"42101030500",7489,9547,2058,0.215565098983974,0.784434901016026
"42101030600",5022,6274,1252,0.199553713739241,0.800446286260759
"42101030700",2194,2819,625,0.221709826179496,0.778290173820504
"42101030800",3836,4403,567,0.128775834658188,0.871224165341812
"42101030900",2601,3278,677,0.206528370957901,0.793471629042099
"42101031000",4668,5611,943,0.168062733915523,0.831937266084477
"42101031100",6112,7864,1752,0.222787385554425,0.777212614445575
"42101031200",2910,3846,936,0.243369734789392,0.756630265210608
"42101031300",3863,5362,1499,0.279559865721746,0.720440134278254
"42101031400",7065,9568,2503,0.261601170568562,0.738398829431438
"42101031500",7415,9379,1964,0.209403987631944,0.790596012368056
"42101031600",4524,5530,1006,0.181916817359855,0.818083182640145
"42101031700",4369,5581,1212,0.21716538254793,0.78283461745207
"42101031800",2711,3456,745,0.21556712962963,0.78443287037037
"42101031900",3593,4810,1217,0.253014553014553,0.746985446985447
"42101032000",4996,6449,1453,0.225306249030857,0.774693750969143
"42101032100",2821,3888,1067,0.274434156378601,0.725565843621399
"42101032200",53,190,137,0.721052631578947,0.278947368421053
"42101032300",2519,3577,1058,0.295778585406765,0.704221414593235
"42101032400",14,14,0,0,1
"42101032500",4084,5730,1646,0.287260034904014,0.712739965095986
"42101032600",5083,6733,1650,0.245061636714689,0.754938363285311
"42101032700",77,203,126,0.620689655172414,0.379310344827586
"42101032800",0,0,0,NA,NA
"42101032900",3061,4086,1025,0.250856583455702,0.749143416544298
"42101033000",5718,7402,1684,0.22750607943799,0.77249392056201
"42101033100",7345,9099,1754,0.192768436091878,0.807231563908122
"42101033200",2176,2594,418,0.161141094834233,0.838858905165767
"42101033300",2764,3393,629,0.185381668140289,0.814618331859711
"42101033400",3180,4098,918,0.224011713030747,0.775988286969253
"42101033500",2801,3400,599,0.176176470588235,0.823823529411765
"42101033600",4819,6133,1314,0.214250774498614,0.785749225501386
"42101033700",6794,9006,2212,0.245614035087719,0.754385964912281
"42101033800",4190,5461,1271,0.232741256180187,0.767258743819813
"42101033900",2498,2909,411,0.141285665177037,0.858714334822963
"42101034000",2228,2421,193,0.0797191243287898,0.92028087567121
"42101034100",4529,5556,1027,0.184845212383009,0.815154787616991
"42101034200",2641,3252,611,0.187884378843788,0.812115621156211
"42101034300",166,166,0,0,1
"42101034400",6788,7534,746,0.0990177860366339,0.900982213963366
"42101034500",5760,7887,2127,0.269684290604793,0.730315709395207
"42101034600",878,1440,562,0.390277777777778,0.609722222222222
"42101034700",8934,10242,1308,0.127709431751611,0.872290568248389
"42101034800",12289,14866,2577,0.173348580653841,0.826651419346159
"42101034900",4628,7002,2374,0.339045986860897,0.660954013139103
"42101035100",3016,3698,682,0.184424012979989,0.815575987020011
"42101035200",3734,4561,827,0.181319885989914,0.818680114010085
"42101035300",9431,10674,1243,0.116451189807008,0.883548810192992
"42101035400",0,0,0,NA,NA
"42101035500",5430,6950,1520,0.218705035971223,0.781294964028777
"42101035600",6706,8147,1441,0.176874923284645,0.823125076715355
"42101035700",5715,8670,2955,0.34083044982699,0.65916955017301
"42101035800",5196,6113,917,0.150008179290038,0.849991820709962
"42101035900",4302,5454,1152,0.211221122112211,0.788778877887789
"42101036000",2326,2678,352,0.131441374159821,0.868558625840179
"42101036100",3639,4046,407,0.10059317844785,0.89940682155215
"42101036200",15466,17935,2469,0.137663785893504,0.862336214106496
"42101036300",13677,15696,2019,0.128631498470948,0.871368501529052
"42101036400",12,70,58,0.828571428571429,0.171428571428571
"42101036500",7516,9075,1559,0.171790633608815,0.828209366391185
"42101036600",360,403,43,0.106699751861042,0.893300248138958
"42101036700",0,0,0,NA,NA
